OTU	Test-Statistic	P	FDR_P	Bonferroni_P	acidic_mean	neutral_mean	basic/neutral_mean	acidic/neutral_mean	basic_mean	taxonomy
255018	38.2079109169	1.01517070151e-07	1.91657227268e-05	0.000555805959076	0.0	0.0	0.117647058824	0.0	4.33333333333	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__
825937	37.0432441804	1.76472741117e-07	3.22062752539e-05	0.000966188257617	0.0	0.0588235294118	0.352941176471	0.0	2.33333333333	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__
850823	36.9507747083	1.84385737771e-07	3.25649004612e-05	0.0010095119143	5.35294117647	0.176470588235	0.0	1.11111111111	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
1139779	36.7550995389	2.02316081651e-07	3.4615017095e-05	0.00110768054704	0.0	0.0	0.823529411765	0.0	2.72222222222	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Balneimonas;s__
820182	36.1072996494	2.75028488635e-07	4.56297265236e-05	0.00150578097528	1.58823529412	0.0	0.0	0.388888888889	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
546509	35.8867459291	3.05315916121e-07	4.88192753309e-05	0.00167160464076	3.23529411765	0.117647058824	0.0	1.0	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
92573	35.8404315989	3.12086691613e-07	4.88192753309e-05	0.00170867463658	4.17647058824	5.17647058824	3.94117647059	8.5	0.111111111111	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__;s__
113959	35.7676649387	3.23028158896e-07	4.91271991654e-05	0.00176857916995	1.17647058824	0.0	0.0	0.388888888889	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
792450	35.2655924533	4.09686763532e-07	6.06225683875e-05	0.00224303503034	2.58823529412	0.529411764706	0.176470588235	2.22222222222	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes;s__
112795	34.6216917779	5.55524939594e-07	8.00394485336e-05	0.00304149904428	3.23529411765	0.588235294118	0.235294117647	0.944444444444	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__;s__
114022	33.4765979274	9.54027940244e-07	0.000133930845457	0.00522330297284	2.0	0.0	0.0	0.388888888889	0.0555555555556	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
316335	33.2991800305	1.03731235824e-06	0.000135607964174	0.00567928516136	0.0	0.0	0.0	0.0	0.944444444444	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes;s__
4425841	33.288310181	1.04264425546e-06	0.000135607964174	0.00570847729864	0.0	0.0	0.0	0.0	1.27777777778	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__
564196	33.2866861139	1.04344323702e-06	0.000135607964174	0.00571285172267	1.64705882353	0.235294117647	0.0	0.444444444444	0.0	k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__;g__;s__
3243803	33.2036931525	1.08509527841e-06	0.000135607964174	0.0059408966493	1.41176470588	0.117647058824	0.0	0.388888888889	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
208293	33.1944851818	1.08981742898e-06	0.000135607964174	0.00596675042365	3.23529411765	0.529411764706	0.176470588235	0.833333333333	0.0555555555556	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes;s__
155989	33.0593930852	1.16149782819e-06	0.000141315569097	0.00635920060936	1.17647058824	0.0	0.0	0.111111111111	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__;s__
4319263	32.9040088638	1.24977137585e-06	0.000148749962669	0.00684249828277	0.0	0.0588235294118	0.470588235294	0.0	1.27777777778	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Balneimonas;s__
839128	32.5847220946	1.45268614534e-06	0.000169222481824	0.00795345664575	0.764705882353	0.0	0.0	0.111111111111	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__
1122202	32.4854508147	1.52222866751e-06	0.000173629207388	0.00833420195464	0.0	1.47058823529	1.29411764706	0.0555555555556	2.83333333333	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__;g__;s__
1069213	32.0201457591	1.89504648639e-06	0.00021174243904	0.010375379513	0.0	1.58823529412	0.764705882353	0.111111111111	0.0	k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__;s__
803166	31.8781076184	2.02603074515e-06	0.000221850366594	0.0110925183297	0.0588235294118	0.0588235294118	0.470588235294	0.0	1.83333333333	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Cystobacteraceae;g__;s__
4325231	31.622979799	2.28435391475e-06	0.000245232111436	0.0125068376832	1.35294117647	0.117647058824	0.0	0.111111111111	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__
4344611	31.412630903	2.52182267841e-06	0.000260541990869	0.0138069791643	1.0	0.0	0.0	0.0555555555556	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
4478794	31.4123618473	2.52214164677e-06	0.000260541990869	0.0138087255161	2.41176470588	0.294117647059	0.0	0.166666666667	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
112804	31.2509799094	2.72088626597e-06	0.000275867635299	0.0148968523062	1.17647058824	0.0588235294118	0.0	0.166666666667	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__
211037	31.0944435493	2.92854877714e-06	0.000291523719179	0.0160338045549	2.0	0.117647058824	0.0588235294118	1.11111111111	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
1142972	30.9385475293	3.15104215851e-06	0.000308070639605	0.0172519558179	0.0	0.176470588235	0.117647058824	0.0	2.72222222222	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__;g__;s__
521208	30.8931910317	3.2188802106e-06	0.000309181914965	0.017623369153	0.529411764706	0.0588235294118	0.0	0.0	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
209803	30.8313253197	3.31376106389e-06	0.000312807617669	0.0181428418248	4.88235294118	0.294117647059	0.0	4.38888888889	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
256536	30.7938626063	3.37256457511e-06	0.000312962560148	0.0184647910487	2.41176470588	0.0588235294118	0.0588235294118	0.611111111111	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
216549	30.0110716085	4.86910140606e-06	0.000444305503303	0.0266583301982	0.0	1.17647058824	1.58823529412	0.0	0.333333333333	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__;g__;s__
512006	29.8203745975	5.32430865911e-06	0.000477878523092	0.0291505899086	3.11764705882	0.411764705882	0.0	1.94444444444	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__
4451545	29.7816955017	5.4216822062e-06	0.000478769517402	0.0296837100789	0.0	0.0	0.235294117647	0.0	1.05555555556	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__;s__
209825	29.5937959754	5.92053112035e-06	0.000514522347364	0.0324149078839	0.941176470588	0.0588235294118	0.0588235294118	0.277777777778	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__
588042	29.412552089	6.44493721048e-06	0.000551344237928	0.0352860312274	1.70588235294	0.117647058824	0.0	0.388888888889	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__;s__
113588	29.3240487944	6.71756081596e-06	0.000565825314883	0.0367786454674	1.23529411765	0.176470588235	0.0588235294118	0.222222222222	0.0555555555556	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes;s__
154567	29.2573951509	6.93042954683e-06	0.000574910632862	0.0379441017689	0.0	0.0588235294118	0.411764705882	0.0	3.72222222222	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae;g__Geodermatophilus;s__
3863098	29.0217208238	7.7383663264e-06	0.0006286207063	0.042367555637	0.0	0.176470588235	0.0	0.0	1.27777777778	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__Steroidobacter;s__
4416927	28.990274617	7.85303045189e-06	0.0006286207063	0.0429953417241	0.0	0.0588235294118	0.411764705882	0.0	3.77777777778	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Balneimonas;s__
166076	28.9714867228	7.92234314789e-06	0.0006286207063	0.0433748287347	0.0	0.0	0.0588235294118	0.0	1.55555555556	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__
150977	28.828357435	8.4707548255e-06	0.000639385690117	0.0463773826696	0.823529411765	0.235294117647	0.0	0.722222222222	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Edaphobacter;s__
152978	28.803266929	8.57071077189e-06	0.000639385690117	0.0469246414761	0.0	0.0	0.0	0.666666666667	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__;s__
3011887	28.7914652135	8.61813168056e-06	0.000639385690117	0.0471842709511	0.0	0.0	0.0	0.0	1.44444444444	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__
539334	28.7891060308	8.62764246815e-06	0.000639385690117	0.0472363425131	0.0	0.0	0.0	0.0	0.666666666667	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__;g__;s__
4353898	28.7855679816	8.64192530935e-06	0.000639385690117	0.0473145410687	0.0	0.0	0.0	0.0	0.777777777778	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__;s__
2867534	28.5800031409	9.51346449257e-06	0.000694482907957	0.0520862180968	1.70588235294	0.529411764706	0.235294117647	1.88888888889	0.0555555555556	k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae;g__Candidatus Solibacter;s__
2427929	28.2249807518	1.12294721171e-05	0.00080542843367	0.0614813598412	0.0	0.0	0.117647058824	0.0	0.777777777778	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__;s__
151283	28.2063678324	1.1327486647e-05	0.00080542843367	0.0620179893926	1.23529411765	0.352941176471	0.235294117647	0.833333333333	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__
156636	28.1143543018	1.18246717106e-05	0.000830000995073	0.0647400776157	1.88235294118	0.0	0.0	0.111111111111	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__
4367783	27.8884296582	1.31394609133e-05	0.000910614537982	0.0719385485006	4.82352941176	0.294117647059	0.0	3.77777777778	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
242467	27.855366506	1.33437048996e-05	0.000913209804064	0.0730567843251	2.17647058824	0.176470588235	0.0	2.66666666667	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
704830	27.7520690202	1.40023832014e-05	0.000946457383055	0.0766630480275	0.0	0.0	0.588235294118	0.0	0.944444444444	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae;g__Geodermatophilus;s__obscurus
4305234	27.5159641586	1.56318824116e-05	0.00104371410004	0.0855845562036	0.0	0.0588235294118	0.529411764706	0.0	1.11111111111	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__;s__
222209	27.2652723176	1.75688735242e-05	0.00115891063307	0.0961895825449	2.29411764706	2.23529411765	2.0	3.72222222222	0.111111111111	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__;s__
181846	26.3924391427	2.6371046595e-05	0.00171882714414	0.144381480107	1.64705882353	0.0	0.0	0.0555555555556	0.0	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Thermogemmatisporales;f__Thermogemmatisporaceae;g__;s__
557810	26.3114285214	2.73827889218e-05	0.00176377375702	0.149920769347	0.0	0.176470588235	0.529411764706	0.0	1.05555555556	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter;s__
512382	26.2309368192	2.84262608226e-05	0.00180969509306	0.155633778004	0.352941176471	0.0	0.0	0.0	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
1051693	26.1598318456	2.93808768225e-05	0.00184896897245	0.160860300603	0.0	0.0	0.117647058824	0.0	0.777777777778	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__;g__;s__
156032	26.0978602995	3.02388238034e-05	0.00188133591277	0.165557560324	1.41176470588	0.0588235294118	0.117647058824	1.83333333333	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__Candidatus Koribacter;s__
510383	26.0718850831	3.06057953166e-05	0.00188277223998	0.167566729358	0.411764705882	0.0	0.0	0.0555555555556	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
585151	25.9909687841	3.1777576517e-05	0.00193313590478	0.17398223143	0.0	0.0	0.176470588235	0.0	1.16666666667	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__;s__
4351616	25.7591929129	3.53866270719e-05	0.00212903058482	0.193741783219	0.0	0.117647058824	0.235294117647	0.0	1.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__;s__
4371349	25.5849951857	3.83646996456e-05	0.00228311663652	0.21004673056	0.0	0.0588235294118	0.352941176471	0.0	0.888888888889	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__;s__
545339	24.9371669954	5.17946512062e-05	0.00304920124036	0.283575715354	1.0	0.117647058824	0.0	1.16666666667	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__
819027	24.5663297138	6.14880676625e-05	0.00358135287715	0.336647170452	0.0	0.0	0.294117647059	0.0	1.11111111111	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Skermanella;s__
4332974	24.4024390244	6.632721253e-05	0.00380698312777	0.363141488602	0.0	0.0	0.0	0.0	0.388888888889	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__;s__
4296366	24.3886054422	6.67525808704e-05	0.00380698312777	0.365470380266	0.0	0.0	0.0	0.0	0.5	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina;s__
4301871	24.3518168871	6.78970208816e-05	0.00383233184873	0.371736189327	0.0	0.0	0.0588235294118	0.0	0.555555555556	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rubellimicrobium;s__
551866	24.2851352872	7.00212883419e-05	0.00391190360889	0.383366553672	0.0	0.0	1.23529411765	0.0	1.27777777778	k__Bacteria;p__Cyanobacteria;c__ML635J-21;o__;f__;g__;s__
2584634	24.224261287	7.2018117514e-05	0.00398282013524	0.394299193389	1.17647058824	0.0588235294118	0.0588235294118	0.0555555555556	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__Candidatus Koribacter;s__
1876538	23.7334362509	9.03270000566e-05	0.00493136468884	0.49454032531	0.0	1.17647058824	0.117647058824	0.277777777778	0.0	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__Ellin6075;g__;s__
4440611	23.7180227908	9.09712938033e-05	0.00493136468884	0.498067833573	0.0	0.470588235294	1.76470588235	0.0	2.38888888889	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__;g__;s__
3849735	23.6793932465	9.26061547319e-05	0.00496708178462	0.507018697157	0.0	0.0	0.352941176471	0.0	1.05555555556	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Balneimonas;s__
206565	23.6598427917	9.34446436193e-05	0.00496708178462	0.511609423816	0.882352941176	0.176470588235	0.0	0.0	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__;s__
3873341	23.6308081596	9.47038230272e-05	0.004970541742	0.518503431074	1.23529411765	0.0588235294118	0.0	0.277777777778	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
4440638	23.6166152837	9.53254580658e-05	0.004970541742	0.52190688291	0.0	0.705882352941	1.05882352941	0.0	0.222222222222	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__;g__;s__
4429750	23.5636185527	9.76826824926e-05	0.00503632146849	0.534812686647	0.0	0.0	0.294117647059	0.0	0.611111111111	k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__;g__;s__
205835	23.5471535474	9.84267392015e-05	0.00503632146849	0.538886397128	1.11764705882	0.176470588235	0.0	0.444444444444	0.0	k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae;g__Candidatus Solibacter;s__
1113574	23.4506597893	0.000102901801536	0.00521654966121	0.56338736341	0.0	1.41176470588	0.0	0.222222222222	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
4312724	23.2894467076	0.000110833292846	0.00556708512232	0.606812278332	0.0	0.941176470588	1.0	0.0	0.388888888889	k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__;s__
216771	23.1403454045	0.000118707753247	0.00587256553887	0.649924949025	1.0	0.117647058824	0.0588235294118	0.111111111111	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes;s__
211129	23.1339030128	0.000119060232843	0.00587256553887	0.651854774815	2.23529411765	0.705882352941	0.0588235294118	1.55555555556	0.166666666667	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
4424782	23.0598373322	0.00012318794159	0.00593308517811	0.674453980205	4.0	0.176470588235	0.0	1.16666666667	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
