	observed_species	PD_whole_tree
M32Mout.140657	124.0	11.43246
F12Pinr.140498	74.0	10.27074
M11Indl.140749	128.0	12.69116
M31Mout.140342	138.0	12.71431
M41Knel.140855	169.0	19.52796
M42Pinl.140354	99.0	9.66083
M42Forl.140600	169.0	15.5521
M22Mout.140541	114.0	11.60263
M42Indl.140869	154.0	15.448
F32Indr.140459	89.0	10.8674
M21Indr.140425	188.0	17.35182
F32Plmr.140529	157.0	16.63233
M41Indl.140854	156.0	14.49013
M42Nstl.140363	93.0	10.47776
M21Mout.140501	111.0	10.84837
F32Aptr.140339	111.0	12.16728
M42Frhd.140770	88.0	9.59041
M54Plmr.140626	170.0	16.18446
M23Knee.140621	133.0	12.1781
F24Frhd.140858	27.0	4.42577
F23Plmr.140435	173.0	15.23049
F14Plml.140525	138.0	14.55111
M33Plml.140822	162.0	17.00157
F24Plml.140452	111.0	10.8993
M54Urin.140480	133.0	15.28495
M44Plml.140614	176.0	17.88363
F12Fcsw.140400	203.0	20.39168
M42Fcsw.140447	151.0	14.29152
M22Nstl.140860	202.0	19.26645
F31Fcsw.140492	144.0	14.25469
F32Fcsw.140706	151.0	14.38616
F33Fcsw.140662	114.0	12.20165
F31Fotl.140715	144.0	15.35264
M53Fotl.140376	318.0	28.16333
M34Plml.140373	164.0	16.96312
F22Plml.140347	112.0	12.29409
M11Fotl.140711	61.0	7.41312
M21Knel.140490	210.0	20.8791
M22Fotr.140381	206.0	18.80785
M42Knel.140699	142.0	15.14027
M24Fotl.140320	188.0	16.29869
M21Fotl.140499	180.0	18.82753
F34Plml.140846	173.0	15.75795
F34Fotr.140673	280.0	22.76365
F33Plmr.140674	289.0	22.43058
M23Fotr.140344	105.0	11.07691
M23Plmr.140648	137.0	12.47847
F33Fotl.140406	268.0	22.8768
M43Fotr.140475	90.0	9.71794
M32Fotr.140562	192.0	19.2331
F13Plmr.140454	217.0	20.059
M64Plmr.140356	138.0	15.76792
F22Navl.140838	69.0	8.93556
F12Hair.140386	36.0	5.83336
F22Forr.140732	165.0	17.57308
F21Forl.140295	155.0	17.60213
M32Forl.140592	129.0	15.03775
F12Pinl.140479	88.0	10.78983
M32Pinl.140666	81.0	10.30335
F12Indl.140710	124.0	13.39352
F11Pinl.140315	134.0	16.17818
M31Hair.140713	57.0	7.90996
F21Hair.140524	75.0	9.28032
M32Fotl.140843	161.0	15.5542
F11Indl.140283	148.0	15.64977
F11Forl.140437	159.0	16.96771
F12Plmr.140839	204.0	19.25098
M32Frhd.140776	48.0	7.05749
F22Forl.140279	145.0	14.9301
F22Plmr.140357	132.0	16.02682
M32Pinr.140389	57.0	7.05125
M32Hair.140734	51.0	7.32831
F11Nose.140325	61.0	7.92521
M31Frhd.140336	31.0	4.22461
F21Pinr.140773	29.0	2.90979
M31Pinr.140627	53.0	6.71757
F22Kner.140705	171.0	18.19355
M31Pinl.140703	78.0	10.35069
F12Plml.140300	190.0	18.52876
F22Pinl.140717	27.0	3.57532
F12Navl.140828	31.0	4.46534
F22Ewxr.140747	16.0	2.29882
F11Frhd.140508	89.0	10.92262
F12Nose.140365	60.0	8.16486
F12Aptl.140591	113.0	13.62859
M31Plml.140743	136.0	13.86474
M12Pinr.140598	58.0	7.07496
M41Plml.140691	129.0	14.15589
M42Hair.140700	97.0	11.03432
M22Hair.140456	154.0	16.97318
M21Hair.140504	200.0	18.59929
M21Forl.140771	191.0	17.84041
M41Forr.140728	165.0	16.61279
M22Ewxr.140787	70.0	8.96765
M42Plml.140513	146.0	15.60515
M22Forr.140708	181.0	18.57384
M22Glns.140314	124.0	14.94788
M42Indr.140519	136.0	14.34253
M41Nose.140779	50.0	5.99468
F31Frhd.140832	44.0	7.34321
F31Forr.140586	133.0	14.33746
M22Nose.140594	171.0	16.84234
F31Plmr.140385	138.0	15.95429
M21Pinl.140313	86.0	11.2252
M22Nstr.140393	174.0	16.42505
F31Indr.140675	149.0	15.09599
M41Kner.140735	135.0	15.5986
F31Indl.140679	141.0	13.29601
M22Fotl.140555	211.0	19.77624
M21Aptr.140329	96.0	11.54314
M41Hair.140413	89.0	10.54583
M22Indr.140471	179.0	17.64545
M41Plmr.140782	145.0	16.20855
M42Nose.140308	80.0	8.66559
F32Forr.140528	95.0	11.06358
M41Pinr.140509	65.0	7.16919
M21Nstr.140593	177.0	16.38447
M22Plmr.140574	230.0	21.31877
F32Forl.140724	90.0	10.84556
M42Forr.140521	165.0	17.56818
M22Pinl.140526	99.0	12.15937
M22Ewxl.140750	115.0	12.82115
M41Pinl.140284	67.0	8.68324
F32Indl.140607	117.0	13.22483
M42Pinr.140457	49.0	6.91261
M21Fotr.140859	161.0	15.82749
M42Glns.140719	117.0	10.84593
M21Frhd.140641	135.0	14.86188
M21Indl.140576	201.0	17.74514
F33Frhd.140757	114.0	11.89455
F33Knee.140702	191.0	19.10963
F34Plmr.140416	123.0	10.65959
M23Frhd.140404	47.0	5.94394
M23Nost.140669	74.0	9.01335
F13Plml.140601	124.0	12.29171
F23Knee.140816	149.0	15.40237
F13Frhd.140649	62.0	7.89679
M64Knee.140570	163.0	17.09169
M13Frhd.140349	52.0	5.49201
M43Nost.140345	73.0	9.30082
M21Pinr.140516	70.0	10.7755
M44Knee.140736	192.0	20.43441
M43Frhd.140486	72.0	8.42713
F23Frhd.140622	17.0	2.8368
M63Knee.140419	168.0	18.18522
F13Knee.140670	142.0	15.46433
F14Plmr.140786	171.0	18.50286
F34Ewax.140285	65.0	8.34452
F34Frhd.140568	67.0	7.61981
F14Frhd.140741	64.0	9.22835
M44Frhd.140730	80.0	8.57997
M44Plmr.140868	164.0	15.53704
F33Nost.140487	58.0	7.15423
M64Plml.140628	157.0	17.54247
M44Ewax.140411	32.0	3.48625
M33Plmr.140723	133.0	15.27826
M63Frhd.140286	49.0	4.683
M24Nost.140862	81.0	9.35202
F34Nost.140282	56.0	6.22565
F23Plml.140585	140.0	15.97471
M64Frhd.140834	30.0	4.12998
F11Pinr.140867	77.0	9.37162
M44Nost.140343	62.0	7.27024
F13Ewax.140760	19.0	2.26503
F34Knee.140341	150.0	15.15348
F14Ewax.140371	25.0	2.98521
M64Nost.140402	44.0	5.1498
F24Nost.140792	76.0	11.56049
M11Fcsw.140610	132.0	14.48559
F21Fcsw.140506	146.0	14.74349
M21Fcsw.140493	159.0	14.29038
M22Indl.140813	208.0	20.08642
M53Fcsw.140426	104.0	9.01556
M13Fcsw.140390	151.0	15.44078
F31Fcsp.140571	125.0	12.75755
M23Fcsw.140821	175.0	15.93448
M33Fcsw.140557	138.0	14.0092
M54Fcsw.140330	122.0	10.59689
M63Fcsw.140818	134.0	14.00739
M14Fcsw.140443	159.0	14.58053
F34Fcsw.140733	139.0	13.45875
F21Fcsp.140536	139.0	14.30044
F24Fcsw.140765	104.0	11.32614
F21Nstl.140383	60.0	9.17477
M12Nstr.140690	44.0	4.67634
F21Kner.140678	95.0	13.02766
M31Fotr.140572	167.0	15.99927
M12Pinl.140722	49.0	5.87224
M12Nstl.140399	38.0	5.22517
F22Nstl.140534	40.0	5.69507
M12Forr.140849	108.0	11.61738
F22Labi.140560	90.0	11.49354
M11Kner.140517	157.0	17.09452
M31Knel.140873	123.0	12.82631
M11Plml.140620	133.0	14.66037
M12Plmr.140584	113.0	12.67253
F12Labi.140407	69.0	8.28702
F22Nose.140758	30.0	4.91074
F12Kner.140545	170.0	17.23714
F21Urin.140569	13.0	3.64689
F11Labi.140687	46.0	7.43331
F22Nstr.140671	54.0	7.4795
F22Aptr.140609	43.0	7.01065
M11Fotr.140751	68.0	7.84212
F11Navl.140566	38.0	5.08104
M32Indl.140814	130.0	12.36041
F21Indr.140440	116.0	13.65153
F22Aptl.140370	41.0	5.4135
M12Plml.140817	104.0	11.6213
M11Pinr.140546	79.0	9.90922
M31Glns.140477	43.0	5.51411
M31Nstl.140392	54.0	7.52376
M12Indr.140762	114.0	13.15939
M12Indl.140438	71.0	8.51218
M31Fcsw.140368	161.0	15.05233
F11Ewxl.140795	32.0	5.7267
F12Urin.140382	21.0	4.10957
F32Ewxl.140542	44.0	6.47296
F31Nose.140465	62.0	9.27513
M41Nstl.140739	56.0	7.7705
M42Kner.140502	206.0	22.37838
M41Nstr.140549	61.0	7.62896
F32Navl.140293	78.0	10.45506
F32Frhd.140444	58.0	8.7972
F32Fotr.140582	92.0	11.31854
F31Ewxr.140289	75.0	9.93443
M32Nose.140531	34.0	4.07887
F31Pinl.140395	62.0	9.09844
M31Aptr.140474	38.0	5.54015
F32Nstr.140767	79.0	9.92589
F32Pinl.140578	39.0	5.18104
M42Aptr.140377	37.0	4.67392
M42Aptl.140537	47.0	5.59213
M42Fotl.140742	31.0	5.6881
M41Aptr.140772	37.0	5.19283
M41Urin.140696	88.0	10.6146
M41Fcsw.140359	174.0	17.19965
M21Ewxr.140654	45.0	6.7532
M63Nost.140870	52.0	6.50917
M33Nost.140351	65.0	9.30845
F14Knee.140634	172.0	17.32813
M24Fotr.140398	168.0	15.08194
M24Uric.140635	68.0	8.92316
M53Fotr.140451	283.0	24.20375
F24Plmr.140433	159.0	15.48554
M13Fotl.140685	73.0	9.38367
F24Knee.140744	124.0	12.9151
M34Nost.140408	67.0	9.34988
M44Fcsw.140418	179.0	16.41907
M53Urin.140277	84.0	11.74061
M53Knee.140318	203.0	19.07104
F13Fotr.140798	44.0	5.25971
M13Fotr.140755	107.0	10.14005
M43Fcsw.140714	166.0	15.22545
F31Forl.140333	127.0	13.78184
M14Plml.140544	105.0	10.05711
M53Plml.140660	112.0	12.67484
M13Nost.140290	37.0	5.91332
M54Plml.140636	173.0	16.65276
M14Fotl.140639	55.0	7.49741
M24Fcsw.140647	177.0	16.67638
M63Fotl.140731	196.0	19.39795
F14Nost.140522	57.0	7.75772
M23Plml.140503	84.0	9.01726
M14Nost.140445	41.0	4.29769
M24Frhd.140442	73.0	7.69982
M33Uric.140581	50.0	7.6478
M64Urin.140764	113.0	13.13159
M14Uric.140532	114.0	14.55715
F14Uric.140596	27.0	5.86617
F13Uric.140806	32.0	6.51826
M53Uric.140515	96.0	13.01492
F34Urin.140432	11.0	2.85804
M13Knee.140288	82.0	8.31355
F14Urin.140297	14.0	3.79968
F13Urin.140615	21.0	4.58577
M34Frhd.140638	50.0	5.15851
M34Urin.140663	95.0	14.33537
M54Knee.140481	186.0	17.97141
M63Plml.140689	122.0	13.37393
M44Fotl.140595	43.0	5.74832
F21Nstr.140791	38.0	5.01843
F21Plmr.140745	101.0	12.08317
M32Forr.140802	115.0	12.70974
M22Fcsw.140276	130.0	11.77527
M64Fotl.140777	257.0	23.06976
M64Fotr.140624	140.0	12.81295
M32Tong.140309	68.0	7.82032
M54Tong.140619	87.0	9.3112
M33Urin.140845	179.0	19.12121
M11Frhd.140548	64.0	7.81695
M11Pinl.140316	82.0	9.09699
M12Forl.140812	85.0	7.87066
M11Aptl.140830	58.0	6.75182
M11Hair.140577	50.0	6.78047
M12Hair.140590	58.0	5.85875
M11Aptr.140378	38.0	5.31235
M12Aptl.140844	39.0	4.56425
M63Fotr.140467	200.0	19.42484
M32Plmr.140307	135.0	14.05673
F32Fcsp.140464	112.0	12.12313
F13Fcsw.140387	180.0	17.99503
F21Mout.140380	130.0	11.34697
F12Tong.140538	61.0	6.96923
M12Tong.140559	79.0	9.31985
M22Tong.140364	79.0	8.11642
M41Tong.140317	107.0	10.0318
F31Mout.140605	103.0	10.58917
M21Tong.140323	73.0	7.50794
M42Mout.140653	122.0	12.16544
M41Mout.140367	136.0	11.84034
F32Tong.140410	67.0	8.57189
M42Tong.140857	76.0	8.03863
F34Tong.140848	63.0	7.52267
M63Tong.140865	84.0	9.7147
M53Tong.140327	76.0	9.2752
M33Tong.140346	66.0	8.78918
M14Tong.140420	80.0	9.3272
F23Tong.140417	78.0	8.43045
M43Tong.140396	82.0	9.0343
F22Urin.140306	24.0	5.10226
F21Ewxr.140299	19.0	2.90881
M21Urin.140335	88.0	10.79776
M22Urin.140805	43.0	7.19567
F12Aptr.140530	144.0	17.29576
M22Aptr.140827	68.0	10.17431
F31Aptl.140409	61.0	9.30132
F32Aptl.140820	155.0	15.29248
M33Fotl.140701	70.0	9.25336
M43Fotl.140659	89.0	10.20659
F14Fotr.140665	63.0	6.38034
M53Nost.140611	39.0	3.6294
M32Fcsw.140646	119.0	11.90543
M21Fcsp.140319	131.0	11.62998
M32Fcsp.140470	92.0	9.83123
M21Ewxl.140436	36.0	5.86077
M33Fotr.140533	111.0	12.15616
M41Navl.140280	45.0	6.17581
M43Urin.140463	62.0	8.79004
M11Fcsp.140589	128.0	14.31082
M12Fcsp.140668	115.0	12.62525
F11Fcsw.140616	167.0	17.50059
F12Fcsp.140694	176.0	19.76096
M41Fcsp.140643	87.0	8.84788
F14Fcsw.140752	148.0	16.85556
F21Indl.140446	121.0	13.82374
F21Tong.140655	100.0	9.98964
M11Tong.140453	87.0	9.90542
F22Tong.140837	100.0	10.22922
F32Pinr.140328	32.0	5.73837
F31Tong.140785	73.0	9.01363
F32Mout.140603	116.0	11.41496
M34Tong.140540	63.0	7.9103
M13Tong.140491	75.0	9.60119
M64Tong.140427	68.0	8.52913
F33Tong.140358	63.0	7.45923
F24Tong.140829	87.0	8.98995
M23Tong.140462	66.0	6.97323
M23Urin.140740	55.0	7.73409
M64Uric.140672	93.0	10.23488
F22Indr.140640	135.0	14.96393
M53Plmr.140520	96.0	12.1774
M12Aptr.140800	30.0	3.90049
M34Fotl.140468	102.0	12.72627
F12Fotr.140597	43.0	5.66606
F12Fotl.140294	34.0	4.40013
F11Fotl.140558	58.0	7.49861
M22Fcsp.140527	108.0	10.42792
M64Fcsw.140360	98.0	10.64414
M54Frhd.140695	43.0	5.4174
F12Nstr.140310	62.0	7.61943
F14Tong.140430	71.0	7.47921
M44Tong.140642	88.0	9.27933
F21Aptl.140686	45.0	6.35479
F21Aptr.140500	51.0	7.18626
M11Nose.140428	27.0	3.08313
M32Aptr.140847	24.0	3.70305
M31Nstr.140461	60.0	8.14617
F21Nose.140573	27.0	4.54222
M12Nose.140763	25.0	3.08486
F11Nstr.140303	43.0	6.45868
F11Nstl.140539	52.0	7.05165
M41Aptl.140841	33.0	4.02728
M54Nost.140835	50.0	6.08652
M63Ewax.140384	26.0	3.38242
M21Glns.140311	104.0	12.15151
M64Ewax.140550	38.0	4.52739
F13Nost.140811	31.0	4.33842
M53Ewax.140448	20.0	2.85295
M63Plmr.140815	131.0	13.66577
M34Fotr.140476	131.0	16.07958
F24Fotr.140273	18.0	2.70565
F22Fcsw.140281	156.0	14.4663
M23Fotl.140684	126.0	12.4404
M43Ewax.140650	13.0	1.66318
F22Fcsp.140783	144.0	14.47718
F23Fcsw.140551	115.0	11.72535
M32Indr.140748	105.0	11.519
F21Frhd.140623	22.0	3.46423
F33Ewax.140872	58.0	7.94221
M12Ewxr.140434	15.0	3.52271
F13Tong.140677	83.0	8.92529
F31Urin.140602	6.0	1.90953
M42Urin.140778	39.0	7.17557
F32Urin.140725	4.0	0.8642
F24Uric.140658	10.0	1.93486
F24Urin.140403	16.0	2.52438
M24Urin.140388	38.0	6.87346
F34Uric.140423	8.0	2.09279
F23Uric.140274	14.0	3.76329
M63Uric.140617	25.0	5.21854
M44Uric.140688	53.0	8.58902
M23Uric.140523	52.0	8.34177
F33Uric.140793	8.0	1.8033
F24Ewax.140807	19.0	4.34566
F11Tong.140366	66.0	7.32951
M13Ewax.140391	19.0	2.491
F21Fotl.140348	15.0	1.69992
F12Ewxl.140466	38.0	6.95811
M41Ewxr.140794	23.0	3.48682
F11Urin.140632	30.0	6.0858
M14Urin.140599	53.0	8.08956
M42Fotr.140861	34.0	5.85229
M32Ewxr.140697	16.0	2.90759
F32Ewxr.140535	69.0	9.47506
M53Frhd.140768	46.0	4.68992
F22Frhd.140836	26.0	3.95997
F22Fotr.140698	37.0	6.29723
M41Fotr.140652	27.0	3.8297
F23Fotr.140680	17.0	2.06752
F31Pinr.140799	46.0	6.09724
F22Pinr.140355	18.0	2.63511
M31Ewxl.140375	20.0	2.91054
M11Ewxl.140424	27.0	4.25032
M32Ewxl.140473	26.0	3.90195
M31Nose.140415	27.0	3.9759
M42Ewxr.140604	29.0	3.61264
M11Urin.140484	59.0	8.79012
M23Ewax.140338	36.0	4.60219
F24Fotl.140630	20.0	1.99401
F11Ewxr.140797	43.0	6.86717
M31Aptl.140756	19.0	2.95653
M41Fotl.140801	24.0	3.71819
F22Fotl.140421	25.0	3.71329
M32Aptl.140296	19.0	3.76652
F21Fotr.140485	18.0	2.5544
M42Ewxl.140553	30.0	4.79761
M41Ewxl.140482	10.0	1.58973
F23Fotl.140863	17.0	2.46269
M31Ewxr.140754	14.0	3.33748
F22Ewxl.140693	11.0	1.96343
F21Ewxl.140312	12.0	2.08738
M54Ewax.140661	23.0	2.52795
M14Ewax.140489	11.0	1.79981
M24Ewax.140460	24.0	3.45879
M33Ewax.140613	28.0	4.34165
M44Fotr.140394	34.0	4.79126
F23Ewax.140304	12.0	1.8834
F13Fotl.140488	45.0	5.64926
M34Ewax.140864	22.0	2.61054
