OTU	Test-Statistic	P	FDR_P	Bonferroni_P	skin/other_mean	oral_mean	gut_mean	taxonomy
4325533	214.848032793	2.21994622859e-47	3.84723673014e-45	1.48359006457e-43	0.0	0.0	0.536585365854	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__;s__
843553	214.825469296	2.2451329115e-47	3.84723673014e-45	1.50042232475e-43	0.0	0.0	1.17073170732	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira;s__
341460	214.712188442	2.37596851341e-47	3.96964939378e-45	1.58785975751e-43	0.401746724891	12.1111111111	0.170731707317	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__
529940	210.522852983	1.92993782247e-46	3.14579865063e-44	1.28977744676e-42	0.028384279476	0.0	1.53658536585	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__prausnitzii
1089121	209.62737829	3.01990427132e-46	4.80524291553e-44	2.01820202452e-42	0.310043668122	8.82222222222	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__
530206	208.670526866	4.87271289504e-46	7.57310239013e-44	3.25643402776e-42	0.0174672489083	0.8	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__
365634	208.56833002	5.12817203709e-46	7.78899402816e-44	3.42715737239e-42	0.00873362445415	0.0	1.24390243902	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__
1042479	208.087732956	6.52113082219e-46	9.68460384104e-44	4.35807172847e-42	0.0676855895197	2.13333333333	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__melaninogenica
509773	206.76224639	1.26516935405e-45	1.83807104198e-43	8.45512679309e-42	0.694323144105	16.4444444444	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
580629	206.200209823	1.67568874698e-45	2.3826867864e-43	1.11986278961e-41	0.200873362445	0.0	42.6097560976	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
1066621	206.002819502	1.84950758519e-45	2.5750539983e-43	1.23602591918e-41	0.823144104803	58.6222222222	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__melaninogenica
342788	204.807109022	3.3628023993e-45	4.58645070093e-43	2.24736084345e-41	0.00655021834061	0.0	0.731707317073	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
910097	203.674010298	5.92584940075e-45	7.92049030904e-43	3.96024515452e-41	0.0152838427948	0.644444444444	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella;s__
577170	202.994698686	8.32264274189e-45	1.09059257733e-42	5.5620221444e-41	0.00436681222707	0.0	0.975609756098	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
993647	201.999684649	1.36875527336e-44	1.75911374844e-42	9.14739149189e-41	0.235807860262	4.35555555556	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella;s__
180090	201.818590048	1.49847671351e-44	1.8894943163e-42	1.00143198764e-40	0.0	0.0	0.853658536585	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
968675	199.558573526	4.63880749961e-44	5.74095379998e-42	3.10011505199e-40	0.624454148472	32.9555555556	0.536585365854	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__parainfluenzae
518865	199.261467985	5.3817311581e-44	6.53929260538e-42	3.59661093296e-40	0.665938864629	29.3111111111	0.0	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__
354850	198.623328413	7.40444048279e-44	8.8364063833e-42	4.94838757465e-40	0.028384279476	0.0	2.46341463415	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
366068	196.526415044	2.11266773162e-43	2.47701025445e-41	1.41189584504e-39	0.222707423581	0.0	3.78048780488	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__prausnitzii
369996	195.177666946	4.14675261629e-43	4.74721280137e-41	2.77127477346e-39	0.0917030567686	0.0222222222222	3.82926829268	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__prausnitzii
4430300	195.156431938	4.19101534163e-43	4.74721280137e-41	2.80085555281e-39	0.172489082969	4.08888888889	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
714766	194.579229011	5.59316039542e-43	6.2298484871e-41	3.73790909226e-39	0.0917030567686	1.91111111111	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Moryella;s__
86428	193.760513751	8.42246148487e-43	9.2274278858e-41	5.62873101034e-39	0.00218340611354	0.533333333333	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella;s__dispar
899059	192.602183917	1.50302831162e-42	1.62011906558e-40	1.00447382066e-38	0.371179039301	7.02222222222	0.0243902439024	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella;s__
915452	192.554576477	1.53923519661e-42	1.63281092364e-40	1.02867088189e-38	0.786026200873	38.5333333333	0.560975609756	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella;s__
3825935	192.322044351	1.72901473737e-42	1.80546960779e-40	1.15550054898e-38	0.0742358078603	4.4	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__;s__
1018482	191.918857319	2.11519127625e-42	2.17474204603e-40	1.41358232992e-38	0.176855895197	7.91111111111	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
525698	189.386022671	7.50494825344e-42	7.5993286633e-40	5.01555691778e-38	0.0633187772926	0.0	1.87804878049	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__prausnitzii
988202	189.181377454	8.31353723784e-42	8.29244318813e-40	5.55593693605e-38	0.0174672489083	0.711111111111	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella;s__dispar
198947	188.877536233	9.67752115295e-42	9.50738189264e-40	6.46748738652e-38	0.0	0.0	0.414634146341	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
199698	188.849101889	9.81609083633e-42	9.50738189264e-40	6.56009350592e-38	0.0	0.0	1.31707317073	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7;g__;s__
369768	188.462639134	1.19085227198e-41	1.13692367624e-39	7.95846573365e-38	0.390829694323	0.0	4.36585365854	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
749837	182.045880815	2.94604417355e-40	2.76097909558e-38	1.96884132118e-36	0.0327510917031	1.15555555556	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium;s__
535359	182.026608641	2.97456972739e-40	2.76097909558e-38	1.98790494882e-36	0.00218340611354	0.533333333333	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__melaninogenica
357412	180.961302016	5.06701917938e-40	4.63875194189e-38	3.38628891758e-36	0.0131004366812	0.0	0.80487804878	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
931121	180.625463346	5.99347901244e-40	5.41275949191e-38	4.00544202401e-36	0.0393013100437	1.17777777778	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
321811	179.483241117	1.06098536745e-39	9.45408694758e-38	7.09056521069e-36	0.028384279476	0.0	5.60975609756	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
535375	178.422273873	1.80341427955e-39	1.58581810924e-37	1.20522176302e-35	0.0698689956332	0.0	4.09756097561	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__ovatus
1017181	176.35726133	5.06415838888e-39	4.3952948718e-37	3.38437705129e-35	1.1288209607	34.7111111111	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__mucilaginosa
355291	175.972663791	6.13792496486e-39	5.18189148231e-37	4.10197525401e-35	0.00218340611354	0.0	1.26829268293	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
338621	175.954249211	6.19469958903e-39	5.18189148231e-37	4.13991773535e-35	0.0	0.0	0.414634146341	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__;s__
3579707	175.934114154	6.25737989231e-39	5.18189148231e-37	4.18180698203e-35	0.0	0.0	0.80487804878	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Odoribacter;s__
4454586	175.926702826	6.28061065491e-39	5.18189148231e-37	4.19733210067e-35	0.00218340611354	0.0	1.46341463415	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Odoribacter;s__
368261	175.708070334	7.00611584463e-39	5.70998441338e-37	4.68218721897e-35	0.00218340611354	0.0	0.487804878049	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
4320756	173.69349161	1.9183927547e-38	1.54465286502e-36	1.28206187796e-34	0.00655021834061	1.71111111111	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__parainfluenzae
348304	173.459130995	2.15689143854e-38	1.71601255759e-36	1.44145054838e-34	0.292576419214	0.0	34.487804878	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
1016468	171.503248636	5.73512310521e-38	4.50915620143e-36	3.83278277121e-34	0.146288209607	1.2	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__mucilaginosa
873174	170.904785844	7.73565849201e-38	6.01132624443e-36	5.16974057021e-34	0.244541484716	11.0	0.0731707317073	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella;s__parvula
585914	170.471741415	9.60575911512e-38	7.37876875475e-36	6.41952881663e-34	0.0262008733624	0.0	2.87804878049	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__distasonis
522025	169.710155027	1.40574994224e-37	1.06757123454e-35	9.394626864e-34	0.181222707424	3.02222222222	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
1088265	167.502016666	4.24032580752e-37	3.18405588445e-35	2.83380973716e-33	175.644104803	0.133333333333	0.487804878049	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium;s__acnes
584463	166.538397214	6.86509469907e-37	5.09771420821e-35	4.58794278739e-33	0.00655021834061	0.0	0.634146341463	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnobacterium;s__
1019609	165.270211771	1.29428376166e-36	9.50516305403e-35	8.64969837916e-33	0.648471615721	10.1333333333	0.0243902439024	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
4430826	165.105282174	1.40554096993e-36	1.0210032937e-34	9.39323030205e-33	0.0414847161572	2.24444444444	0.0	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__
349809	164.033576794	2.40193569268e-36	1.72603615422e-34	1.60521362342e-32	0.00436681222707	0.0	0.658536585366	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
366651	163.61900834	2.95517886278e-36	2.10100641915e-34	1.974946034e-32	0.0196506550218	0.0	0.609756097561	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
369486	163.06521335	3.89797299338e-36	2.68896626004e-34	2.60501535148e-32	0.0	0.0	0.682926829268	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira;s__
192210	163.062695242	3.90288384294e-36	2.68896626004e-34	2.60829727223e-32	0.0	0.0	0.829268292683	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
322433	163.062695242	3.90288384294e-36	2.68896626004e-34	2.60829727223e-32	0.0	0.0	1.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
730437	162.847722032	4.34576727793e-36	2.96354721616e-34	2.90427627184e-32	0.00218340611354	0.0	0.536585365854	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__
364926	162.149241359	6.16225429986e-36	4.15983287737e-34	4.1182345486e-32	0.144104803493	0.0	12.1219512195	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
365372	161.171517337	1.00473074112e-35	6.71461554288e-34	6.71461554288e-32	0.0131004366812	0.0	0.975609756098	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__prausnitzii
525966	159.905012932	1.8926383136e-35	1.25232691582e-33	1.26485018498e-31	0.0873362445415	4.46666666667	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
4308270	159.029554955	2.93204689294e-35	1.92106562603e-33	1.95948693855e-31	0.0	0.511111111111	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__melaninogenica
1671681	158.47898061	3.8612383557e-35	2.50530640108e-33	2.58046559312e-31	0.982532751092	45.9111111111	0.365853658537	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__parainfluenzae
4307391	157.132162308	7.57154469117e-35	4.86544549722e-33	5.06006331711e-31	0.056768558952	5.51111111111	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__melaninogenica
1098410	154.99260071	2.20690880812e-34	1.40464491092e-32	1.47487715647e-30	26.8100436681	0.0	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__epidermidis
365965	154.923591324	2.28438650338e-34	1.44024103794e-32	1.52665550021e-30	0.00873362445415	0.0	4.65853658537	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__
930592	154.396944708	2.97255189543e-34	1.856594796e-32	1.98655643172e-30	0.0720524017467	2.4	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
198404	154.068013628	3.50393403746e-34	2.16822140485e-32	2.34167911723e-30	0.00655021834061	0.0	0.609756097561	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
361811	153.534564118	4.57502014951e-34	2.80503299625e-32	3.05748596591e-30	0.0196506550218	0.0	1.70731707317	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
215963	151.482942803	1.27613587849e-33	7.75310552356e-32	8.52841607592e-30	0.00655021834061	0.0	2.58536585366	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__
325503	150.246911783	2.36754174283e-33	1.4040835972e-31	1.58222814673e-29	0.0	0.0	0.487804878049	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
315391	150.246392689	2.36815631022e-33	1.4040835972e-31	1.58263886212e-29	0.0	0.0	0.414634146341	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__prausnitzii
4437359	150.241374971	2.37410513966e-33	1.4040835972e-31	1.58661446483e-29	0.0	0.0	0.634146341463	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira;s__
4095596	149.668765866	3.16111601964e-33	1.8531349438e-31	2.11257383593e-29	0.00655021834061	0.0	1.0243902439	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella;s__
409786	148.87852361	4.69287904781e-33	2.72717484144e-31	3.13625106765e-29	0.860262008734	0.0	6.60975609756	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
589277	148.489143338	5.70154049111e-33	3.28477543983e-31	3.81033951021e-29	0.663755458515	0.0	38.512195122	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
4295238	147.99667373	7.29341002298e-33	4.16597087039e-31	4.87418591836e-29	0.00436681222707	0.488888888889	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__[Prevotella];s__
