	observed_species	PD_whole_tree
L1S102.273491	383.0	24.63985
L1S82.274709	379.0	23.51363
L1S195.273591	380.0	27.75037
L1S193.275122	411.0	23.45981
L1S13.273294	255.0	15.75737
L1S19.274514	292.0	17.8753
L1S144.273302	335.0	22.66156
L1S156.274463	429.0	26.92645
L1S101.274587	381.0	22.51617
L1S138.273308	343.0	23.23511
L1S251.274516	425.0	25.33854
L1S132.274000	381.0	22.61197
L1S21.274476	282.0	15.86226
L1S66.273306	297.0	18.5358
L1S363.274890	392.0	25.47885
L1S126.274219	386.0	22.88217
L1S88.273651	334.0	19.70401
L1S45.273912	369.0	21.24101
L1S95.273271	370.0	19.68822
L1S170.274450	414.0	24.69247
L1S189.273436	446.0	26.48267
L1S224.273764	432.0	26.29189
L1S103.273727	392.0	22.51242
L1S207.274287	388.0	22.96419
L1S137.274284	430.0	27.02086
L1S129.274829	345.0	18.78734
L1S30.273279	247.0	16.42652
L1S55.273531	337.0	19.91179
L1S59.275053	332.0	21.06795
L1S51.274027	313.0	19.09725
L1S7.274850	202.0	12.42605
L1S284.274692	465.0	30.23757
L1S169.274242	397.0	27.4332
L1S264.273320	533.0	33.90834
L1S125.273208	346.0	20.32423
L1S182.274506	339.0	21.82068
L1S4.273385	232.0	14.09911
L1S24.274100	238.0	15.48006
L1S116.274735	357.0	21.08435
L1S311.273978	430.0	26.1586
L1S34.274509	354.0	20.32378
L1S335.273841	415.0	25.15113
L1S5.274234	303.0	15.99076
L1S90.273946	430.0	24.95254
L1S89.273535	336.0	19.05599
L2S46.274196	435.0	28.02471
L2S78.274519	418.0	27.15912
L2S65.273492	482.0	31.8725
L2S63.274401	426.0	26.3638
L1S113.274445	385.0	24.54322
L1S159.273766	453.0	27.97779
L1S27.273969	274.0	16.66836
L2S81.274524	447.0	27.19853
L2S42.274282	453.0	28.35457
L2S64.273911	406.0	30.33314
L2S84.273312	495.0	33.3746
L1S185.273473	369.0	23.53023
L1S351.274053	354.0	22.96967
L2S21.274770	374.0	24.58282
L2S66.273772	420.0	25.80328
L2S17.274246	547.0	34.9053
L2S32.273780	344.0	23.24727
L1S248.273910	456.0	29.26139
L1S317.273874	490.0	32.3954
L2S82.273335	428.0	27.80512
L2S28.274711	438.0	31.60521
L1S297.274827	440.0	26.76449
L1S196.273245	378.0	23.93382
L2S20.274098	459.0	30.61626
L2S83.274705	439.0	26.98111
L2S6.273637	478.0	30.32339
L2S10.274052	400.0	31.09212
L2S16.273836	529.0	34.01923
L2S234.274132	629.0	41.21939
L1S231.274180	394.0	24.47323
L2S90.274515	390.0	25.29993
L2S1.273670	416.0	26.69427
L2S68.274198	462.0	31.72479
L2S31.273258	474.0	31.36243
L2S60.273730	359.0	23.7368
L2S5.274932	476.0	30.61886
L2S26.274870	426.0	28.50999
L2S2.274088	616.0	38.47065
L2S69.274304	414.0	25.5237
L2S74.275009	379.0	24.17666
L2S13.273885	435.0	30.05102
L2S91.275128	430.0	26.10811
L2S55.273237	452.0	27.72812
L2S24.274902	362.0	23.53566
L2S58.275074	397.0	25.53865
L2S22.274974	337.0	22.44581
L2S11.274220	441.0	28.72204
L2S41.274536	394.0	26.29222
L2S52.274510	433.0	26.98305
L2S93.273568	326.0	22.83975
L2S77.275174	455.0	28.78657
L2S50.274129	420.0	27.52578
L2S25.273926	507.0	33.2532
L2S19.275049	449.0	28.2212
L2S49.273493	462.0	28.24195
L2S4.274408	448.0	26.44959
L2S61.274821	408.0	25.83772
L2S33.275034	382.0	24.88411
L3S369.274712	914.0	55.1343
L2S29.273464	416.0	28.68863
L2S51.274458	363.0	25.14937
L2S35.274125	377.0	24.45833
L6S330.274280	379.0	22.28731
L3S251.275013	1160.0	66.47956
L2S332.275144	236.0	18.02787
L1S327.275047	425.0	26.57909
L1S191.273263	439.0	26.16349
L1S237.274775	424.0	26.87778
L1S268.273415	451.0	27.9123
L1S98.273755	337.0	21.04561
L1S62.273992	378.0	21.37735
L1S53.273606	347.0	20.12192
L1S310.274766	450.0	27.77995
L1S54.273348	341.0	19.85811
L1S37.274627	375.0	20.66803
L2S73.273400	397.0	24.88671
L1S380.274329	416.0	24.75732
L2S15.274449	444.0	27.24837
L2S12.274348	402.0	25.92789
L2S54.273803	367.0	24.07005
L1S354.274130	369.0	24.30807
L2S95.273958	352.0	27.47822
L2S235.274188	603.0	39.48321
L2S106.274109	712.0	45.60429
L3S42.273878	210.0	15.11344
L3S372.273269	758.0	49.38536
L5S207.274030	191.0	13.55667
L6S282.273549	172.0	12.53493
L6S201.274222	194.0	12.94406
L5S146.273797	169.0	12.12003
L6S83.274310	241.0	17.13805
L5S138.274920	177.0	13.42885
L5S178.273977	191.0	12.44461
L5S104.274492	198.0	15.14567
L6S104.274113	210.0	16.07083
L5S103.274416	236.0	16.20863
L6S127.274101	170.0	12.08513
L6S13.273783	213.0	14.41808
L6S325.274851	164.0	12.37787
L6S47.273942	191.0	14.60724
L6S141.273879	198.0	14.05479
L6S151.273523	218.0	16.7778
L6S223.273360	221.0	15.55507
L6S313.274585	173.0	12.2568
L6S202.274908	177.0	11.96965
L6S84.273260	192.0	13.37535
L6S52.274351	189.0	14.43313
L6S244.274697	197.0	13.66522
L6S28.274852	183.0	14.00971
L6S296.274653	223.0	14.85622
L6S159.274857	197.0	13.90635
L6S99.273533	258.0	16.3526
L6S230.273449	199.0	15.21678
L6S143.273966	184.0	14.70661
L6S324.274356	166.0	11.59174
L6S323.273712	171.0	12.0831
L6S300.273379	158.0	11.58173
L6S200.274789	195.0	14.58074
L6S189.275002	172.0	12.62982
L6S171.274002	197.0	14.81144
L6S237.273754	199.0	13.69329
L6S249.273700	201.0	13.43465
L6S33.275108	174.0	12.59886
L6S284.273297	250.0	16.11911
L6S44.273955	210.0	15.73186
L6S78.274661	251.0	17.42041
L6S275.273962	185.0	12.83678
L6S125.273252	237.0	16.92243
L6S82.274714	201.0	13.67672
L6S32.274863	220.0	14.99817
L6S154.274642	213.0	16.31753
L6S94.274145	208.0	14.42394
L6S199.274345	173.0	13.41358
L2S326.273858	611.0	39.14123
L2S328.273471	524.0	36.59775
L3S40.273374	498.0	33.55628
L4S235.274693	611.0	37.94706
L3S102.274464	501.0	34.09088
L3S382.273329	391.0	27.47545
L3S10.273800	464.0	34.5816
L3S328.273207	970.0	59.10751
L3S327.273232	1026.0	64.47636
L5S45.273650	507.0	33.58684
L2S149.273233	627.0	40.96979
L2S239.274925	362.0	24.71587
L4S275.273953	508.0	36.20259
L1S8.273930	239.0	13.97127
L1S287.274018	430.0	25.42507
L2S342.274987	381.0	27.07579
L3S58.274070	610.0	40.35038
L3S358.274034	1283.0	73.53026
L4S136.274563	686.0	43.27307
L1S186.274486	404.0	23.75116
L1S336.273230	434.0	26.51513
L1S188.273373	431.0	25.46883
L1S339.274501	451.0	26.87792
L1S296.273278	452.0	27.71679
L1S202.273285	345.0	25.61193
L1S322.273615	375.0	22.30076
L1S367.274179	429.0	26.18968
L1S210.274468	363.0	23.05114
L1S364.275003	415.0	27.36814
L1S215.273708	446.0	27.14284
L1S205.274565	395.0	24.72747
L1S281.274883	416.0	24.49876
L1S252.274163	411.0	25.85302
L1S366.274312	425.0	26.24915
L1S338.273528	401.0	24.90087
L1S179.273902	366.0	23.38268
L1S222.274663	514.0	33.91244
L1S190.273282	428.0	25.14834
L1S266.275167	427.0	27.10467
L1S300.274656	407.0	23.69203
L1S260.273552	397.0	24.90871
L1S246.273352	404.0	26.69959
L1S232.273216	414.0	25.00831
L1S219.274012	386.0	24.31102
L1S163.274658	353.0	22.09801
L1S379.273907	386.0	26.11693
L1S199.274339	386.0	23.97331
L1S312.273453	420.0	24.68218
L1S382.274559	406.0	24.09956
L1S174.274640	349.0	21.73427
L1S381.274884	384.0	23.47301
L1S233.274924	443.0	25.67902
L1S183.274343	364.0	22.75862
L1S302.273303	391.0	25.36836
L1S184.273919	391.0	22.37154
L1S371.275038	399.0	24.55233
L1S253.274249	428.0	27.91344
L1S226.273455	446.0	26.88401
L1S303.273579	362.0	24.39745
L1S254.273387	388.0	25.15142
L1S290.274811	421.0	26.60123
L1S212.274379	503.0	32.96003
L1S168.274809	380.0	23.77751
L1S305.273508	366.0	23.36365
L1S271.274887	454.0	28.04798
L1S293.275143	456.0	30.13196
L1S275.275069	397.0	22.91208
L1S235.273608	415.0	25.58194
L1S257.273377	381.0	23.49702
L1S187.274092	445.0	26.05025
L1S277.273248	395.0	25.38084
L1S229.273973	369.0	23.08316
L2S53.274744	440.0	28.51286
L2S70.275150	444.0	29.45036
L2S43.273410	466.0	31.76633
L1S267.273765	396.0	26.88255
L1S328.274091	381.0	22.60057
L2S39.273828	474.0	28.94861
L6S331.273351	355.0	22.28451
L2S301.275033	372.0	24.39559
L3S4.273960	539.0	38.47332
L3S134.273989	710.0	46.59318
L5S37.273534	1073.0	64.75374
L4S140.274194	375.0	23.56754
L1S213.274333	444.0	26.6634
L1S46.275163	439.0	25.30384
L1S23.273699	386.0	23.7888
L1S334.273724	204.0	14.84207
L1S320.274114	368.0	22.75624
L1S154.274659	364.0	21.75907
L1S326.273313	458.0	27.72804
L1S258.273240	495.0	32.71316
L1S337.273287	431.0	26.7146
L2S354.273307	543.0	35.27181
L2S133.274795	648.0	41.9291
L2S346.274797	801.0	52.98881
L2S282.273560	539.0	33.56445
L2S57.273720	214.0	14.99752
L2S104.274260	226.0	16.68045
L2S295.274733	611.0	38.94661
L2S97.273709	1019.0	61.25067
L2S240.273433	279.0	19.9967
L2S363.274385	420.0	27.79658
L2S340.274757	381.0	25.92045
L2S353.273499	504.0	36.02297
L2S349.273530	454.0	32.76517
L2S236.274123	787.0	48.18101
L2S237.274453	468.0	28.53985
L2S238.273484	409.0	26.12221
L2S305.273862	532.0	38.94897
L2S303.274444	404.0	28.7894
L2S251.274093	686.0	48.33921
L3S86.273843	718.0	44.7272
L3S270.273616	974.0	60.33482
L3S199.274970	726.0	46.20803
L3S259.274958	985.0	60.14078
L3S67.274901	367.0	30.98521
L3S186.273799	669.0	44.42494
L3S380.273732	332.0	21.18371
L3S26.274478	738.0	48.54658
L3S120.274633	823.0	51.49355
L3S329.273677	607.0	40.23821
L3S363.273899	994.0	58.6147
L3S45.273511	469.0	32.28144
L3S355.274967	867.0	52.81249
L3S7.274047	451.0	30.57553
L3S201.274718	625.0	41.54963
L3S163.274157	655.0	45.05185
L3S249.274882	1103.0	65.78214
L3S22.273645	739.0	49.13619
L3S90.273210	568.0	38.52247
L3S303.274230	1285.0	74.60956
L3S50.274760	547.0	35.21273
L3S20.273965	638.0	40.51775
L3S371.274594	468.0	30.45485
L3S276.273304	710.0	42.05794
L3S121.273310	396.0	28.94084
L3S226.273218	622.0	44.38358
L3S119.273566	829.0	54.35972
L3S206.273644	414.0	30.05419
L3S59.274758	522.0	36.67879
L3S81.275006	933.0	56.93204
L3S255.275160	1170.0	65.16735
L3S101.274440	388.0	27.60725
L3S35.273737	687.0	45.51718
L3S258.274589	683.0	45.08825
L3S204.274452	387.0	24.70422
L3S315.274251	1146.0	65.62989
L3S75.274350	798.0	48.95841
L3S38.274968	528.0	35.73865
L3S28.273673	428.0	28.91769
L3S377.274720	383.0	25.10201
L3S374.274233	860.0	53.78918
L3S313.273897	700.0	46.60025
L3S177.273753	519.0	35.1816
L3S146.273982	471.0	30.08836
L3S33.274947	466.0	31.0563
L3S48.274240	810.0	53.47683
L3S51.274805	652.0	43.49702
L3S376.274011	472.0	29.52456
L3S53.274325	734.0	46.97077
L3S71.274456	498.0	33.94923
L3S154.273991	819.0	51.85316
L3S32.274479	664.0	44.34201
L3S99.273515	602.0	39.573
L3S162.274021	515.0	35.63873
L3S202.273630	832.0	50.47472
L3S269.273747	1035.0	65.07509
L3S224.273298	548.0	37.2481
L3S161.274570	618.0	40.4301
L3S241.273682	761.0	50.25508
L3S129.273749	948.0	56.76547
L3S135.273792	781.0	52.30795
L3S105.274624	417.0	28.73064
L3S27.273556	667.0	43.83616
L3S247.275021	584.0	39.80289
L3S132.274081	644.0	43.12364
L3S305.273611	1046.0	64.49508
L3S69.274596	822.0	53.10585
L3S124.274610	827.0	51.9998
L3S307.275118	776.0	50.21235
L3S52.274474	368.0	25.25688
L3S375.273759	477.0	30.42554
L3S88.274534	599.0	39.81572
L3S271.274414	825.0	53.12155
L3S227.273614	458.0	33.75766
L3S187.273361	989.0	59.20272
L3S46.274636	897.0	56.70501
L3S118.274425	655.0	43.84988
L3S137.274984	938.0	54.58392
L3S21.274013	697.0	46.07711
L3S3.273941	294.0	20.67736
L3S240.274358	986.0	59.32061
L3S196.274937	595.0	39.62155
L3S190.275105	246.0	16.6798
L3S65.273270	736.0	47.96398
L3S317.275044	1066.0	64.01201
L4S239.275052	405.0	27.4286
L4S100.273740	802.0	52.29061
L4S158.274062	659.0	41.2424
L3S47.273901	454.0	29.21642
L3S117.273241	659.0	41.11004
L3S94.274418	561.0	38.80691
L3S44.274749	682.0	43.48154
L3S179.273459	779.0	51.61299
L3S367.274191	1041.0	64.07683
L3S166.274215	528.0	34.70511
L3S214.273976	420.0	23.90974
L3S278.273760	949.0	57.2776
L3S203.274200	367.0	23.68255
L3S207.274676	276.0	18.87114
L3S39.274751	663.0	43.60594
L3S171.273672	654.0	41.56347
L4S146.273317	396.0	25.84739
L3S216.273425	649.0	40.11203
L3S116.273403	628.0	39.01963
L3S158.274547	448.0	28.91508
L3S357.275119	1084.0	62.75356
L3S260.273239	956.0	63.33628
L3S223.274889	660.0	39.88503
L3S100.274551	615.0	43.38507
L3S147.273399	614.0	41.01377
L3S6.273359	948.0	57.83575
L3S176.274244	767.0	49.35723
L3S68.273881	941.0	62.54108
L3S198.274139	720.0	44.88996
L4S79.274410	263.0	17.84625
L4S285.274217	508.0	34.17391
L4S251.274384	423.0	28.34872
L4S215.274341	750.0	45.94228
L4S111.275082	237.0	16.71308
L5S197.275131	208.0	14.37863
L5S211.273536	188.0	13.52676
L5S122.274722	218.0	15.62416
L5S202.274236	202.0	14.36297
L5S218.274771	203.0	14.70452
L5S72.274995	541.0	35.70648
L5S107.275102	235.0	16.82586
L5S166.274059	171.0	12.72426
L5S229.274639	219.0	15.25522
L5S274.274203	194.0	14.88107
L5S167.274858	192.0	12.80281
L5S99.274143	243.0	16.43617
L5S283.273985	196.0	15.09235
L5S132.275140	170.0	12.03053
L5S112.274197	201.0	12.94188
L5S200.273613	205.0	13.37421
L5S119.273833	181.0	12.15432
L5S160.274911	196.0	13.73247
L5S199.274732	208.0	14.67107
L5S50.274792	721.0	45.64524
L5S219.273501	177.0	11.75024
L5S168.274437	202.0	13.36337
L5S258.273827	197.0	13.62536
L5S184.273875	192.0	13.55296
L5S131.274269	186.0	13.48425
L5S173.275171	199.0	14.08302
L5S35.273321	452.0	27.77187
L5S42.274688	671.0	43.2966
L5S256.275129	181.0	13.31816
L5S110.273660	203.0	15.53523
L5S225.273717	184.0	13.79999
L5S118.275130	182.0	11.81124
L5S226.274566	186.0	13.58937
L5S53.273832	339.0	21.14962
L5S170.273253	214.0	13.44674
L5S148.274067	182.0	12.52337
L5S189.273748	198.0	14.1268
L5S171.274293	175.0	11.52884
L5S247.274868	243.0	16.01613
L5S273.274702	168.0	13.075
L5S255.273711	215.0	14.31622
L5S198.274344	195.0	13.47871
L5S105.273323	216.0	15.03668
L5S214.273676	194.0	13.98733
L5S154.273684	160.0	11.4636
L5S205.275083	184.0	13.921
L5S227.274935	171.0	13.5777
L5S102.273274	239.0	15.54303
L5S120.274957	199.0	12.89876
L5S201.275166	213.0	13.91857
L5S191.274750	180.0	12.97192
L5S213.273391	164.0	11.16857
L5S232.273371	228.0	16.2384
L5S234.275046	166.0	12.42227
L5S39.274794	448.0	30.6646
L5S21.274556	640.0	40.63687
L5S97.274849	217.0	15.32538
L5S195.274939	191.0	14.3054
L5S141.274945	194.0	13.81669
L5S266.273275	192.0	14.28305
L5S183.273581	190.0	12.66544
L5S222.274206	174.0	13.35173
L5S251.274910	212.0	14.24481
L5S46.273584	900.0	52.19386
L5S128.274609	188.0	13.21902
L5S194.274777	215.0	14.48891
L5S187.273572	198.0	15.10613
L5S113.274040	191.0	14.43702
L5S18.274415	701.0	46.19356
L5S224.273452	206.0	15.21652
L5S180.273596	198.0	13.31033
L5S133.273414	162.0	12.09127
L5S142.274549	159.0	11.90048
L5S111.274448	202.0	14.66525
L5S230.273490	190.0	14.16537
L5S185.274764	172.0	12.26641
L5S106.273887	199.0	14.9217
L5S159.274007	190.0	12.86832
L5S277.274953	196.0	13.47636
L5S262.274832	190.0	14.09052
L5S209.275148	164.0	11.81759
L5S136.273429	168.0	12.27376
L5S216.274553	214.0	14.66816
L5S155.274860	167.0	12.03745
L5S152.274186	157.0	12.36895
L5S144.274110	182.0	12.13343
L5S259.274424	218.0	14.77834
L5S172.273325	167.0	10.63346
L5S149.274288	171.0	12.16333
L5S125.273487	200.0	13.66274
L5S176.273518	208.0	14.93077
L5S220.275151	196.0	12.63703
L5S254.273745	232.0	15.79252
L5S134.273543	179.0	12.94558
L5S210.274867	183.0	13.49546
L5S179.273956	207.0	14.78228
L5S116.273963	183.0	12.30449
L5S265.274433	231.0	16.03905
L5S271.275062	212.0	15.69379
L5S204.273975	199.0	13.57832
L5S186.274546	190.0	14.51875
L5S181.273362	239.0	15.93681
L5S206.273462	251.0	17.22269
L5S233.273886	161.0	12.89476
L5S108.275060	201.0	13.73113
L5S140.274906	169.0	12.56116
L5S279.274796	172.0	13.22084
L5S263.273229	193.0	14.98762
L5S267.274403	194.0	14.81443
L5S123.274431	236.0	17.47843
L5S164.274331	163.0	11.40066
L5S158.274916	175.0	12.08776
L5S153.275023	194.0	13.1604
L5S248.274270	205.0	14.54698
L5S101.274598	177.0	12.74828
L5S261.274535	230.0	16.11615
L5S212.274412	182.0	12.77465
L5S269.275004	231.0	16.04142
L5S245.275027	254.0	17.07798
L5S217.273689	179.0	13.79178
L5S257.274057	203.0	14.57495
L5S190.274768	176.0	12.46603
L5S175.275156	185.0	12.94208
L5S161.274783	188.0	12.48183
L5S264.274602	220.0	15.42804
L5S165.274606	181.0	14.22022
L5S163.274192	187.0	13.30325
L5S151.273264	199.0	14.62971
L5S26.273392	667.0	44.769
L5S188.274655	159.0	12.69413
L5S27.274638	546.0	38.01112
L5S169.274141	174.0	13.11665
L5S25.274241	502.0	32.83531
L5S272.273948	196.0	13.68399
L5S243.273979	190.0	14.09645
L5S235.273935	194.0	14.49167
L5S127.274442	215.0	14.1087
L5S246.274941	187.0	14.24036
L5S145.273877	205.0	14.18131
L5S150.273924	220.0	15.30964
L5S129.274856	153.0	11.22111
L5S237.274854	145.0	11.41469
L5S208.274784	192.0	13.46306
L5S22.274008	554.0	39.075
L5S109.273211	191.0	14.10067
L5S286.275134	188.0	13.485
L5S282.273570	225.0	14.75988
L5S177.274879	190.0	14.37872
L5S215.274977	233.0	17.08427
L5S240.273383	176.0	13.90385
L5S182.273482	207.0	13.78318
L5S260.273300	223.0	15.61473
L5S54.273583	363.0	25.53356
L5S147.274548	172.0	12.15763
L5S98.274127	249.0	16.4161
L5S231.274138	204.0	16.11665
L5S69.275146	480.0	30.32657
L5S250.274628	253.0	17.45315
L5S193.273620	201.0	13.31877
L5S278.274205	195.0	14.05674
L5S196.274177	190.0	13.25309
L5S223.273857	218.0	15.53314
L5S117.273224	266.0	17.5132
L5S236.273564	182.0	11.99425
L5S23.273661	903.0	57.66288
L5S34.273447	372.0	24.75666
L5S135.274283	161.0	11.65527
L5S174.273262	175.0	12.36226
L5S75.274979	843.0	53.3314
L5S126.273920	207.0	14.06101
L5S270.274817	177.0	12.79362
L5S143.274865	213.0	13.62387
L5S238.274364	221.0	14.71721
L5S29.274822	501.0	33.71342
L5S115.273434	183.0	12.17635
L5S157.274875	176.0	13.03821
L5S221.275037	177.0	12.86517
L5S253.274296	201.0	13.40052
L5S40.274491	386.0	25.20194
L5S252.274595	177.0	13.61532
L5S2.274239	546.0	35.87761
L5S121.273442	248.0	17.31547
L5S139.273353	159.0	12.15045
L5S228.275031	194.0	13.7828
L5S285.273261	153.0	11.18177
L5S241.274462	174.0	13.95183
L5S284.273662	171.0	12.90199
L5S281.274838	235.0	15.44693
L5S162.273467	180.0	11.93077
L5S6.273344	534.0	35.22942
L5S203.274721	196.0	13.86006
L5S156.275159	150.0	11.98699
L5S124.273839	228.0	14.28313
L5S62.273259	601.0	38.9811
L5S130.273789	182.0	12.72956
L5S28.275043	547.0	35.77003
L5S275.275141	174.0	13.4707
L5S276.273586	186.0	13.81631
L5S249.274023	162.0	12.10181
L5S17.275120	707.0	47.35038
L5S242.274185	195.0	14.25026
L6S193.273265	179.0	12.45302
L6S111.274582	227.0	14.83131
L6S39.274988	218.0	15.00273
L6S68.274228	193.0	13.41394
L6S260.274994	236.0	16.28396
L6S281.273980	237.0	15.76418
L6S279.274116	203.0	14.17074
L6S66.273601	173.0	12.80768
L6S252.275036	182.0	12.92301
L6S129.273418	222.0	16.00799
L6S86.273719	245.0	17.07818
L6S138.274202	198.0	13.74998
L6S144.274226	192.0	14.48978
L6S7.274056	203.0	13.6944
L6S170.274327	211.0	14.89753
L6S45.274617	215.0	15.2703
L6S276.274896	197.0	14.63846
L6S51.274687	183.0	12.63652
L6S270.274743	233.0	15.40152
L6S109.273521	182.0	12.46218
L6S67.274349	218.0	15.93718
L6S217.274225	214.0	13.66992
L6S36.273350	190.0	13.11175
L6S213.273439	216.0	15.72095
L6S153.273602	247.0	18.13735
L6S126.274375	202.0	14.42715
L6S248.274436	219.0	14.58277
L6S178.273812	219.0	14.89838
L6S24.274579	221.0	15.25718
L6S72.273774	226.0	14.76849
L6S168.273289	187.0	14.75047
L6S274.274277	172.0	11.18337
L6S206.273284	183.0	12.24975
L6S162.273390	199.0	15.25002
L6S315.275155	193.0	13.15227
L6S62.274672	202.0	13.06847
L6S11.274258	187.0	13.92054
L6S128.273725	222.0	14.52692
L6S117.273808	164.0	13.92978
L6S185.274065	247.0	15.94071
L6S258.273406	251.0	15.99441
L6S307.273972	219.0	14.154
L6S160.273469	178.0	13.16765
L6S102.274505	187.0	14.86295
L6S97.273664	234.0	15.59598
L6S14.273416	214.0	14.33454
L6S98.274592	208.0	15.01701
L6S215.273292	213.0	14.27142
L6S195.274605	177.0	13.35677
L6S116.273380	188.0	14.55216
L6S190.274001	197.0	13.73825
L6S272.274378	260.0	18.45841
L6S194.274026	172.0	12.7407
L6S169.273893	212.0	15.03186
L6S38.273880	158.0	12.09439
L6S42.274017	176.0	12.8797
L6S183.274176	169.0	12.59549
L6S322.274909	191.0	14.95176
L6S10.273559	166.0	12.82615
L6S243.274842	223.0	16.093
L6S187.274747	190.0	13.2564
L6S85.273934	211.0	14.8123
L6S2.273217	186.0	14.14859
L6S147.273605	209.0	15.78534
L6S64.274907	179.0	13.19792
L6S6.274839	160.0	12.62347
L6S191.275075	187.0	13.20754
L6S46.274928	174.0	13.44806
L6S152.273283	203.0	14.43621
L6S101.273266	188.0	14.42879
L6S173.273554	213.0	15.2531
L6S293.273746	235.0	15.41582
L6S100.274915	206.0	13.91983
L6S95.273333	269.0	17.5898
L6S196.273219	179.0	13.30364
L6S175.274874	211.0	15.06632
L6S103.274214	219.0	15.89383
L6S166.275126	239.0	15.9051
L6S174.273222	259.0	18.17287
L6S280.273243	280.0	17.65571
L6S250.274033	175.0	13.22058
L6S222.274933	174.0	13.9482
L6S257.274248	231.0	16.41862
L6S207.274313	220.0	14.745
L6S56.273489	160.0	12.03171
L6S271.274880	237.0	17.51616
L6S197.274620	209.0	15.57876
L6S79.274810	212.0	15.15418
L6S177.273909	202.0	13.5903
L6S65.275067	191.0	13.46416
L6S70.274306	181.0	14.45733
L6S302.275100	197.0	14.03501
L6S226.273830	204.0	13.44379
L6S23.274229	210.0	16.04071
L6S146.273477	209.0	15.21578
L6S3.274613	200.0	14.36956
L6S233.273250	195.0	13.55819
L6S80.274951	216.0	15.69084
L6S134.273538	207.0	14.67355
L6S1.273314	192.0	14.20806
L6S326.274564	182.0	12.88398
L6S40.274664	190.0	13.85147
L6S225.275025	181.0	12.97561
L6S148.274107	210.0	14.8827
L6S135.274645	214.0	14.08274
L6S261.273370	216.0	14.52815
L6S54.273242	215.0	14.86079
L6S19.273386	179.0	14.20477
L6S198.274076	179.0	12.86259
L5S100.274235	243.0	15.64787
L5S137.274603	150.0	11.97425
L5S239.275136	181.0	12.34862
L5S268.274423	203.0	14.65442
L5S280.274891	196.0	13.79114
L5S244.273872	195.0	13.91806
L5S48.274836	864.0	50.69555
L6S229.273733	193.0	13.63817
L6S301.273255	206.0	14.00069
L6S8.274695	253.0	15.5711
L6S163.273624	225.0	15.79563
L6S53.273341	196.0	13.25386
L6S76.274544	267.0	17.57845
L6S227.273840	182.0	13.25562
L6S77.273398	240.0	15.07982
L6S120.274168	216.0	14.60934
L6S81.274087	175.0	12.46764
L6S242.274576	235.0	15.46269
L6S121.273838	203.0	13.96145
L6S214.274085	236.0	16.46
L6S172.274496	169.0	13.41513
L6S184.273873	237.0	15.42384
L6S319.274488	218.0	14.18732
L6S267.273244	199.0	13.3989
L6S314.274708	225.0	14.34664
L6S139.274710	200.0	13.91533
L6S327.273238	171.0	12.65091
L6S35.273945	192.0	14.52288
L6S73.274181	243.0	17.89352
L6S218.273500	244.0	16.48175
L6S253.274978	203.0	14.25539
L6S255.274962	223.0	16.24468
L6S321.274400	211.0	13.78026
L6S277.275113	228.0	16.07181
L6S188.273480	226.0	15.91973
L6S269.274211	209.0	14.58081
L6S29.274259	185.0	13.13988
L6S290.274380	222.0	16.82511
L6S263.275008	190.0	13.00395
L6S180.273892	225.0	15.10177
L6S106.274388	237.0	17.10258
L6S105.274914	229.0	16.89507
L6S220.273281	214.0	14.6384
L6S236.274050	182.0	14.30219
L6S136.274048	199.0	14.0432
L5S114.273527	258.0	16.54447
L5S70.274584	362.0	23.17605
L6S283.274651	220.0	14.50957
L6S140.274386	226.0	17.00796
L6S9.274973	152.0	11.47831
L6S58.274877	203.0	14.81416
L6S25.273778	204.0	14.01327
L6S87.274373	197.0	15.20613
L6S165.273509	196.0	14.89304
L6S61.273593	192.0	13.20212
L6S63.274846	181.0	13.05234
L6S110.273652	210.0	14.49256
L6S27.275073	160.0	12.15442
L6S306.273483	207.0	15.29446
L6S186.274465	224.0	14.77559
L6S265.274888	249.0	17.54612
L6S297.274324	219.0	15.24754
L6S157.273628	199.0	15.76294
L6S30.273685	190.0	15.22152
L6S176.273600	202.0	14.36459
L6S22.274357	210.0	14.24487
L6S118.275090	254.0	16.32556
L6S21.273848	193.0	14.26257
L5S20.274997	644.0	41.01919
L6S232.273925	190.0	13.69803
L6S204.274507	184.0	13.07834
L6S49.273796	179.0	14.53272
L6S132.273296	196.0	13.8046
L6S17.273929	175.0	12.18103
L6S210.274078	206.0	14.66557
L6S317.273332	153.0	12.49332
L6S48.273448	171.0	12.65182
L6S235.273558	239.0	16.25328
L6S308.274963	216.0	15.05566
L6S205.273896	246.0	15.15445
L6S43.274193	226.0	16.84684
L6S310.274667	206.0	14.19509
L6S55.274291	220.0	15.49093
L6S114.274035	210.0	14.24032
L6S289.274072	221.0	14.4424
L6S304.274961	227.0	16.76681
L6S59.273694	217.0	15.91734
L6S285.274793	234.0	15.57081
L6S37.274263	167.0	12.75771
L6S164.273607	182.0	11.75884
L6S69.273589	234.0	15.5542
L6S131.274435	189.0	14.16621
L6S75.274788	184.0	13.72136
L6S303.273393	212.0	14.13017
L6S311.273396	233.0	16.19591
L6S320.274785	178.0	12.2078
L6S142.275170	205.0	16.04014
L5S4.274319	598.0	41.01865
L6S234.275085	175.0	12.86807
L6S34.273693	247.0	16.66583
L5S61.274167	297.0	20.02989
L6S181.274748	201.0	14.26296
L6S145.274619	208.0	14.3132
