OTU	Test-Statistic	P	FDR_P	Bonferroni_P	UBERON:saliva_mean	UBERON:sebum_mean	UBERON:feces_mean	taxonomy
1058276	31.9783266354	1.13761314296e-07	5.11939365177e-07	0.00263050287047	0.0	0.0739583333333	0.0	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__succinicans
1030307	31.9780578629	1.1377660328e-07	5.11939365177e-07	0.00263085639765	0.0	0.0854166666667	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__
4306089	31.9523115898	1.1525073301e-07	5.18471342294e-07	0.00266494269939	0.0472440944882	0.009375	0.0	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__
867184	31.9129993314	1.17538527238e-07	5.28660448418e-07	0.00271784336532	0.00590551181102	0.05	0.00214132762313	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__
331697	31.6212204867	1.36000096271e-07	6.11577251277e-07	0.00314473022607	0.0	0.065625	0.0128479657388	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__;s__
166637	31.581656887	1.38717209042e-07	6.18823221407e-07	0.00320755802467	0.0	0.0	0.0214132762313	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__
292908	31.581656887	1.38717209042e-07	6.18823221407e-07	0.00320755802467	0.0	0.0	0.0214132762313	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__[Prevotella];s__
4387771	31.581656887	1.38717209042e-07	6.18823221407e-07	0.00320755802467	0.0	0.0	0.0214132762313	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
510607	31.581656887	1.38717209042e-07	6.18823221407e-07	0.00320755802467	0.0	0.0	0.0214132762313	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
193101	31.581656887	1.38717209042e-07	6.18823221407e-07	0.00320755802467	0.0	0.0	0.0214132762313	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
1904686	31.581656887	1.38717209042e-07	6.18823221407e-07	0.00320755802467	0.0	0.0	0.0214132762313	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Eubacterium];s__dolichum
309220	31.581656887	1.38717209042e-07	6.18823221407e-07	0.00320755802467	0.0	0.0	0.0214132762313	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
178764	31.581656887	1.38717209042e-07	6.18823221407e-07	0.00320755802467	0.0	0.0	0.0214132762313	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
185148	31.581656887	1.38717209042e-07	6.18823221407e-07	0.00320755802467	0.0	0.0	0.0214132762313	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__obeum
172233	31.581656887	1.38717209042e-07	6.18823221407e-07	0.00320755802467	0.0	0.0	0.0214132762313	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
196791	31.581656887	1.38717209042e-07	6.18823221407e-07	0.00320755802467	0.0	0.0	0.0214132762313	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__
701221	31.581656887	1.38717209042e-07	6.18823221407e-07	0.00320755802467	0.0	0.0	0.0214132762313	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__
360703	31.581656887	1.38717209042e-07	6.18823221407e-07	0.00320755802467	0.0	0.0	0.0214132762313	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus];s__torques
193209	31.581656887	1.38717209042e-07	6.18823221407e-07	0.00320755802467	0.0	0.0	0.0214132762313	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__obeum
196136	31.581656887	1.38717209042e-07	6.18823221407e-07	0.00320755802467	0.0	0.0	0.0214132762313	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__
185606	31.581656887	1.38717209042e-07	6.18823221407e-07	0.00320755802467	0.0	0.0	0.0214132762313	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
197107	31.581656887	1.38717209042e-07	6.18823221407e-07	0.00320755802467	0.0	0.0	0.0214132762313	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira;s__
1835985	31.581656887	1.38717209042e-07	6.18823221407e-07	0.00320755802467	0.0	0.0	0.0214132762313	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
182305	31.581656887	1.38717209042e-07	6.18823221407e-07	0.00320755802467	0.0	0.0	0.0214132762313	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__
186913	31.581656887	1.38717209042e-07	6.18823221407e-07	0.00320755802467	0.0	0.0	0.0214132762313	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
718358	31.581656887	1.38717209042e-07	6.18823221407e-07	0.00320755802467	0.0	0.0	0.0214132762313	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
110046	31.581656887	1.38717209042e-07	6.18823221407e-07	0.00320755802467	0.0	0.0	0.0214132762313	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
4457268	31.581656887	1.38717209042e-07	6.18823221407e-07	0.00320755802467	0.0	0.0	0.0214132762313	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__;s__
291270	31.581656887	1.38717209042e-07	6.18823221407e-07	0.00320755802467	0.0	0.0	0.0214132762313	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
2170530	31.581656887	1.38717209042e-07	6.18823221407e-07	0.00320755802467	0.0	0.0	0.0214132762313	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
182577	31.581656887	1.38717209042e-07	6.18823221407e-07	0.00320755802467	0.0	0.0	0.0214132762313	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
192066	31.581656887	1.38717209042e-07	6.18823221407e-07	0.00320755802467	0.0	0.0	0.0214132762313	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__
3798858	31.5815805799	1.38722501693e-07	6.18823221407e-07	0.00320768040665	0.0	0.0	0.0235546038544	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
2771073	31.5815805799	1.38722501693e-07	6.18823221407e-07	0.00320768040665	0.0	0.0	0.0235546038544	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
3522002	31.5815805799	1.38722501693e-07	6.18823221407e-07	0.00320768040665	0.0	0.0	0.0235546038544	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__;s__
145856	31.5815805799	1.38722501693e-07	6.18823221407e-07	0.00320768040665	0.0	0.0	0.0235546038544	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__;s__
300662	31.5815805799	1.38722501693e-07	6.18823221407e-07	0.00320768040665	0.0	0.0	0.0235546038544	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina;s__
817995	31.5815805799	1.38722501693e-07	6.18823221407e-07	0.00320768040665	0.0	0.0	0.0235546038544	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
561171	31.5815805799	1.38722501693e-07	6.18823221407e-07	0.00320768040665	0.0	0.0	0.0235546038544	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
2185268	31.5815805799	1.38722501693e-07	6.18823221407e-07	0.00320768040665	0.0	0.0	0.0235546038544	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
299179	31.5815805799	1.38722501693e-07	6.18823221407e-07	0.00320768040665	0.0	0.0	0.0235546038544	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
174360	31.5815805799	1.38722501693e-07	6.18823221407e-07	0.00320768040665	0.0	0.0	0.0235546038544	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus];s__gnavus
335931	31.5815212302	1.38726618322e-07	6.18823221407e-07	0.00320777559546	0.0	0.0	0.0256959314775	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
228601	31.5815212302	1.38726618322e-07	6.18823221407e-07	0.00320777559546	0.0	0.0	0.0256959314775	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
218710	31.5815212302	1.38726618322e-07	6.18823221407e-07	0.00320777559546	0.0	0.0	0.0256959314775	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
364527	31.5815212302	1.38726618322e-07	6.18823221407e-07	0.00320777559546	0.0	0.0	0.0256959314775	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__
514257	31.5813940531	1.38735440028e-07	6.18823221407e-07	0.00320797957977	0.0	0.0	0.130620985011	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
928433	31.5653211734	1.39854871144e-07	6.23696082059e-07	0.00323386418547	0.0	0.0427083333333	0.00642398286938	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Peptoniphilus;s__
499019	31.4147257722	1.50792233287e-07	6.72342616717e-07	0.00348676881029	0.0295275590551	0.00208333333333	0.0	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__
4326573	31.2204464894	1.66175189821e-07	7.4078830041e-07	0.00384246891423	0.0	0.053125	0.00214132762313	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella;s__viridescens
993647	31.0878020466	1.77569985134e-07	7.91432298813e-07	0.00410595076624	0.0374015748031	0.00729166666667	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella;s__
2424737	30.9712988904	1.88220922338e-07	8.38742028757e-07	0.00435223238722	0.00984251968504	0.00104166666667	0.03426124197	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
4319592	30.9325787401	1.91900396055e-07	8.44207027637e-07	0.00443731285798	0.0	0.03125	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Kaistobacter;s__
4430515	30.9325787401	1.91900396055e-07	8.44207027637e-07	0.00443731285798	0.0	0.03125	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae;g__;s__
94705	30.9323353882	1.9192374714e-07	8.44207027637e-07	0.00443785280511	0.0	0.0322916666667	0.0	k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__
410905	30.9323353882	1.9192374714e-07	8.44207027637e-07	0.00443785280511	0.0	0.0322916666667	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__;g__;s__
420127	30.9323353882	1.9192374714e-07	8.44207027637e-07	0.00443785280511	0.0	0.0322916666667	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae;g__Corynebacterium;s__
985179	30.9323353882	1.9192374714e-07	8.44207027637e-07	0.00443785280511	0.0	0.0333333333333	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Lutibacterium;s__
140912	30.9323353882	1.9192374714e-07	8.44207027637e-07	0.00443785280511	0.0	0.034375	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;s__
366419	30.9323353882	1.9192374714e-07	8.44207027637e-07	0.00443785280511	0.0	0.0322916666667	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Geobacillus;s__thermodenitrificans
332041	30.9323353882	1.9192374714e-07	8.44207027637e-07	0.00443785280511	0.0	0.034375	0.0	k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__;g__;s__
255448	30.9323353882	1.9192374714e-07	8.44207027637e-07	0.00443785280511	0.0	0.0322916666667	0.0	k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__;s__
4479762	30.9323353882	1.9192374714e-07	8.44207027637e-07	0.00443785280511	0.0	0.0322916666667	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Williamsiaceae;g__Williamsia;s__serinedens
4369416	30.9323353882	1.9192374714e-07	8.44207027637e-07	0.00443785280511	0.0	0.0322916666667	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__;s__
1071513	30.9323353882	1.9192374714e-07	8.44207027637e-07	0.00443785280511	0.0	0.0322916666667	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__;s__
550302	30.9323353882	1.9192374714e-07	8.44207027637e-07	0.00443785280511	0.0	0.0322916666667	0.0	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__;g__;s__
159038	30.9321088227	1.91945490029e-07	8.44207027637e-07	0.00443835556593	0.0	0.0333333333333	0.0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae;g__;s__
1147547	30.9321088227	1.91945490029e-07	8.44207027637e-07	0.00443835556593	0.0	0.0333333333333	0.0	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Isosphaeraceae;g__;s__
4467678	30.9321088227	1.91945490029e-07	8.44207027637e-07	0.00443835556593	0.0	0.0333333333333	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__;s__
636845	30.9321088227	1.91945490029e-07	8.44207027637e-07	0.00443835556593	0.0	0.0333333333333	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__;s__
217746	30.9321088227	1.91945490029e-07	8.44207027637e-07	0.00443835556593	0.0	0.0333333333333	0.0	k__Bacteria;p__Chloroflexi;c__Ellin6529;o__;f__;g__;s__
1122854	30.9321088227	1.91945490029e-07	8.44207027637e-07	0.00443835556593	0.0	0.0333333333333	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__;s__
3642350	30.9321088227	1.91945490029e-07	8.44207027637e-07	0.00443835556593	0.0	0.0333333333333	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__;g__;s__
2336269	30.9321088227	1.91945490029e-07	8.44207027637e-07	0.00443835556593	0.0	0.0333333333333	0.0	k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Flavisolibacter;s__
1113764	30.9321088227	1.91945490029e-07	8.44207027637e-07	0.00443835556593	0.0	0.0333333333333	0.0	k__Bacteria;p__Gemmatimonadetes;c__Gemm-3;o__;f__;g__;s__
2974310	30.9321088227	1.91945490029e-07	8.44207027637e-07	0.00443835556593	0.0	0.0333333333333	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Pseudonocardia;s__
521073	30.9321082632	1.91945543717e-07	8.44207027637e-07	0.00443835680738	0.0	0.0416666666667	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium;s__
1145262	30.9321082632	1.91945543717e-07	8.44207027637e-07	0.00443835680738	0.0	0.034375	0.0	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__
4335450	30.9318990427	1.91965624245e-07	8.44207027637e-07	0.00443882112942	0.0	0.034375	0.0	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__;s__
4355313	30.9318990427	1.91965624245e-07	8.44207027637e-07	0.00443882112942	0.0	0.034375	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__;g__;s__
941803	30.9318973644	1.91965785326e-07	8.44207027637e-07	0.0044388248541	0.0	0.0354166666667	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__
831342	30.9318973644	1.91965785326e-07	8.44207027637e-07	0.0044388248541	0.0	0.0354166666667	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__
746817	30.9318973644	1.91965785326e-07	8.44207027637e-07	0.0044388248541	0.0	0.0364583333333	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__;g__;s__
4367397	30.931896805	1.9196583902e-07	8.44207027637e-07	0.00443882609566	0.0	0.0510416666667	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__
4322381	30.9317060476	1.91984149349e-07	8.44207027637e-07	0.00443924948539	0.0	0.0354166666667	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__;s__
1662279	30.9317060476	1.91984149349e-07	8.44207027637e-07	0.00443924948539	0.0	0.0354166666667	0.0	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__;s__
4379413	30.9317060476	1.91984149349e-07	8.44207027637e-07	0.00443924948539	0.0	0.0354166666667	0.0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Limnohabitans;s__
277414	30.9317060476	1.91984149349e-07	8.44207027637e-07	0.00443924948539	0.0	0.0354166666667	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces;s__
261144	30.9317060476	1.91984149349e-07	8.44207027637e-07	0.00443924948539	0.0	0.0354166666667	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__
697990	30.9317060476	1.91984149349e-07	8.44207027637e-07	0.00443924948539	0.0	0.0354166666667	0.0	k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__0319-7L14;f__;g__;s__
640589	30.9317060476	1.91984149349e-07	8.44207027637e-07	0.00443924948539	0.0	0.0354166666667	0.0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__;s__
647919	30.9317060476	1.91984149349e-07	8.44207027637e-07	0.00443924948539	0.0	0.0354166666667	0.0	k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__;g__;s__
423025	30.9317026912	1.91984471538e-07	8.44207027637e-07	0.00443925693538	0.0	0.040625	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__Aeromonas;s__caviae
4358255	30.9317026912	1.91984471538e-07	8.44207027637e-07	0.00443925693538	0.0	0.0364583333333	0.0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__;s__
989456	30.9317026912	1.91984471538e-07	8.44207027637e-07	0.00443925693538	0.0	0.0364583333333	0.0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84;f__;g__;s__
760913	30.9317026912	1.91984471538e-07	8.44207027637e-07	0.00443925693538	0.0	0.0364583333333	0.0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__;s__
735136	30.9317026912	1.91984471538e-07	8.44207027637e-07	0.00443925693538	0.0	0.0364583333333	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Bogoriellaceae;g__Georgenia;s__
1098634	30.9317026912	1.91984471538e-07	8.44207027637e-07	0.00443925693538	0.0	0.0364583333333	0.0	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__;s__
633103	30.9317015724	1.91984578935e-07	8.44207027637e-07	0.00443925941871	0.0	0.0375	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;s__
818450	30.9317015724	1.91984578935e-07	8.44207027637e-07	0.00443925941871	0.0	0.0375	0.0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Paucibacter;s__
917834	30.9315298368	1.92001064933e-07	8.44207027637e-07	0.00443964062444	0.0	0.0364583333333	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Thermomonas;s__
4400135	30.9315242429	1.92001601957e-07	8.44207027637e-07	0.00443965304205	0.0	0.0375	0.0	k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Candidatus Nitrososphaera;s__
320222	30.9315242429	1.92001601957e-07	8.44207027637e-07	0.00443965304205	0.0	0.0375	0.0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__;s__
60325	30.9315214459	1.92001870469e-07	8.44207027637e-07	0.00443965925086	0.0	0.0385416666667	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__
489865	30.9315214459	1.92001870469e-07	8.44207027637e-07	0.00443965925086	0.0	0.046875	0.0	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__
53693	30.9315208865	1.92001924172e-07	8.44207027637e-07	0.00443966049263	0.0	0.040625	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Buchnera;s__
315189	30.9315208865	1.92001924172e-07	8.44207027637e-07	0.00443966049263	0.0	0.0395833333333	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__
1023267	30.9315208865	1.92001924172e-07	8.44207027637e-07	0.00443966049263	0.0	0.040625	0.0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Nannocystaceae;g__Nannocystis;s__
94238	30.9313620189	1.9201717622e-07	8.44207027637e-07	0.00444001316573	0.0	0.0395833333333	0.0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__;s__
4481423	30.9313620189	1.9201717622e-07	8.44207027637e-07	0.00444001316573	0.0	0.0385416666667	0.0	k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725;f__;g__;s__
247643	30.9312277659	1.92030066097e-07	8.44207027637e-07	0.00444031121835	0.0	0.0385416666667	0.0	k__Bacteria;p__BRC1;c__PRR-11;o__;f__;g__;s__
695731	30.9312160188	1.92031193997e-07	8.44207027637e-07	0.00444033729878	0.0	0.040625	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;g__Ochrobactrum;s__gallinifaecis
3542608	30.9312160188	1.92031193997e-07	8.44207027637e-07	0.00444033729878	0.0	0.0395833333333	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__;s__
367189	30.9312160188	1.92031193997e-07	8.44207027637e-07	0.00444033729878	0.0	0.0395833333333	0.0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__andropogonis
3414589	30.9312025935	1.92032483032e-07	8.44207027637e-07	0.00444036710516	0.0	0.046875	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae];g__Rheinheimera;s__
984772	30.9311992372	1.92032805292e-07	8.44207027637e-07	0.00444037455678	0.0	0.0458333333333	0.0	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__
4385507	30.9311975591	1.92032966423e-07	8.44207027637e-07	0.00444037828259	0.0	0.053125	0.0	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__
758418	30.9311019047	1.9204215104e-07	8.44207027637e-07	0.0044405906585	0.0	0.0395833333333	0.0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__;s__
883987	30.9311019047	1.9204215104e-07	8.44207027637e-07	0.0044405906585	0.0	0.0395833333333	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__wittichii
269781	30.9310661044	1.92045588656e-07	8.44207027637e-07	0.0044406701465	0.0	0.0489583333333	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Kaistia;s__
40546	30.9309374477	1.92057943031e-07	8.44207027637e-07	0.00444095581672	0.0	0.102083333333	0.0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Hydrogenophaga;s__palleronii
589597	30.9308278106	1.92068471654e-07	8.44207027637e-07	0.00444119927005	0.0	0.0677083333333	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__viridiflava
1395	30.9308160638	1.9206959975e-07	8.44207027637e-07	0.00444122535502	0.0	0.232291666667	0.0	k__Bacteria;p__[Thermi];c__Deinococci;o__Thermales;f__Thermaceae;g__Meiothermus;s__
3313143	30.9307494989	1.92075992406e-07	8.44207027637e-07	0.0044413731724	0.0	0.05	0.0	k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__
