OTU	Test-Statistic	P	FDR_P	Bonferroni_P	acidic_mean	neutral_mean	basic/neutral_mean	acidic/neutral_mean	basic_mean	taxonomy
113212	55.8587241637	2.14669834732e-11	3.7968653669e-07	3.7968653669e-07	7.52941176471	0.0588235294118	0.0	0.166666666667	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
1123837	50.4327931965	2.93245328428e-10	2.59331506195e-06	5.18663012391e-06	0.0	0.0	1.05555555556	0.0	3.27777777778	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__
New.ReferenceOTU22	49.1715435158	5.3769192407e-10	3.05489263955e-06	9.51015706102e-06	3.11764705882	0.0588235294118	0.0	0.166666666667	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__;g__;s__
252012	48.6496855492	6.9087864297e-10	3.05489263955e-06	1.22195705582e-05	1.58823529412	0.0588235294118	0.0	0.777777777778	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__;s__
843189	47.0057575175	1.52071054466e-09	5.37936148067e-06	2.68968074034e-05	1.17647058824	0.0	0.0	0.0555555555556	0.0	k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae;g__Candidatus Solibacter;s__
1127423	43.8699894127	6.82733923781e-09	1.69707946522e-05	0.000120755149099	1.35294117647	0.0	0.0	0.277777777778	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
1129210	43.8044181654	7.04480261092e-09	1.69707946522e-05	0.000124601423779	4.88235294118	0.176470588235	0.0	0.555555555556	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
831520	43.6249350071	7.67605344135e-09	1.69707946522e-05	0.000135766357217	0.0	0.0	0.0555555555556	0.0	1.5	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__
1139779	41.8625478927	1.7812590573e-08	3.50056988295e-05	0.000315051289465	0.0	0.0	0.277777777778	0.0	1.05555555556	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
804187	41.1513501289	2.50070378227e-08	4.4229947797e-05	0.00044229947797	0.0	1.52941176471	6.11111111111	0.0555555555556	1.27777777778	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__;g__;s__
4399094	40.3016258418	3.74921379659e-08	6.0283949473e-05	0.000663123444203	0.0	0.0	0.333333333333	0.0	2.16666666667	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Balneimonas;s__
154494	38.6494397379	8.23010479371e-08	0.000121304886239	0.00145565863486	4.52941176471	0.235294117647	0.0555555555556	1.77777777778	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
4466061	37.4786780083	1.4352947017e-07	0.00019527736453	0.00253860573889	0.0	0.117647058824	0.333333333333	0.0	1.0	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__
156065	37.0107767203	1.79211779169e-07	0.000226408481297	0.00316971873816	1.0	0.117647058824	0.0	0.666666666667	0.0	k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__;g__;s__
114022	35.521151372	3.63016316002e-07	0.000428044638742	0.00642066958112	1.41176470588	0.0	0.0	0.222222222222	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
211037	33.9470360525	7.64060721597e-07	0.00084462137393	0.0135139419829	1.29411764706	0.0588235294118	0.0	1.05555555556	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
112795	33.6720853168	8.69957584497e-07	0.000900784139333	0.015386939797	1.52941176471	0.176470588235	0.111111111111	0.944444444444	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__;s__
792450	33.5611286065	9.16724967942e-07	0.000900784139333	0.016214114508	1.82352941176	0.117647058824	0.0	0.777777777778	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes;s__
319907	33.4150676991	9.82128522042e-07	0.000914258272072	0.0173709071694	2.35294117647	0.235294117647	0.0	0.833333333333	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes;s__
4362556	32.977322297	1.20731893626e-06	0.00106769250128	0.0213538500256	0.0	0.0	0.333333333333	0.0	2.33333333333	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Balneimonas;s__
4367783	32.5079774806	1.50616271152e-06	0.00126854761327	0.0266394998786	3.52941176471	0.176470588235	0.0	1.72222222222	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
512006	32.1428968984	1.78866493548e-06	0.00143800530517	0.0316361167138	1.88235294118	0.235294117647	0.0	0.722222222222	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__
203969	32.0388939928	1.87839970349e-06	0.00144448937198	0.0332232555556	1.35294117647	0.117647058824	0.0	0.166666666667	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
3243803	31.5744745932	2.33705636632e-06	0.001696886402	0.041335515951	0.941176470588	0.0588235294118	0.0	0.222222222222	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
3616127	31.5192868298	2.39849381184e-06	0.001696886402	0.0424221600499	1.88235294118	0.235294117647	0.0	0.888888888889	0.0	k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__;g__;s__
1121144	31.3000953375	2.65880285942e-06	0.00180870177594	0.0470262461745	1.23529411765	0.294117647059	0.0	0.555555555556	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__;s__
4681	30.9906446671	3.07487752198e-06	0.0020142725456	0.0543853587313	1.64705882353	0.176470588235	0.111111111111	0.333333333333	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes;s__
New.CleanUp.ReferenceOTU36193	30.7690800606	3.41203448595e-06	0.00215530906975	0.060348653953	0.0	0.0	0.111111111111	0.0	0.833333333333	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__
1147699	30.6098705734	3.67680111368e-06	0.00218869782608	0.0650315812976	2.0	0.0588235294118	0.0	0.944444444444	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
850823	30.5893493247	3.71238394201e-06	0.00218869782608	0.0656609347824	2.0	0.0588235294118	0.0	0.833333333333	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
New.CleanUp.ReferenceOTU37560	30.4399998937	3.98188631897e-06	0.00227185881689	0.0704276233237	0.764705882353	0.0	0.0	0.222222222222	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
1143247	30.1855881594	4.48656814878e-06	0.00247981033898	0.0793539308475	0.0	0.0	0.222222222222	0.0	1.61111111111	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
154519	29.6961156783	5.64347312234e-06	0.00302473057924	0.0998161091149	1.64705882353	0.235294117647	0.0	1.05555555556	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
New.CleanUp.ReferenceOTU23650	29.544581422	6.05857421833e-06	0.00315170594705	0.1071580022	0.0	0.0	0.0555555555556	0.0	1.11111111111	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__
825937	29.2648114696	6.9064162686e-06	0.00329178745849	0.122153784543	0.0	0.0588235294118	0.222222222222	0.0	1.05555555556	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__
511572	29.2633591435	6.91111222157e-06	0.00329178745849	0.122236841863	0.0	0.0	0.0555555555556	0.0	1.22222222222	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__
4416927	29.2633591435	6.91111222157e-06	0.00329178745849	0.122236841863	0.0	0.0	0.0555555555556	0.0	1.72222222222	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Balneimonas;s__
792078	29.2140921409	7.07230866866e-06	0.00329178745849	0.125087923423	0.0	0.0	0.555555555556	0.0	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__;g__;s__
