OTU	Test-Statistic	P	FDR_P	Bonferroni_P	skin/other_mean	oral_mean	gut_mean	taxonomy
denovo16028	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__
denovo16069	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	Unassigned
denovo16102	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
denovo16127	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae;g__Turicibacter;s__
denovo16130	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia;s__muciniphila
denovo16138	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
denovo16141	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
denovo16144	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	Unassigned
denovo16156	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	Unassigned
denovo16168	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
denovo16191	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales
denovo16213	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales
denovo16230	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
denovo16233	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__
denovo16249	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
denovo16267	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__copri
denovo16270	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	Unassigned
denovo16285	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
denovo16305	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__
denovo16309	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
denovo16319	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
denovo16320	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
denovo16326	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
denovo16356	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
denovo16361	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella;s__dispar
denovo16395	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
denovo16403	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
denovo16437	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella;s__
denovo16449	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__aerofaciens
denovo16451	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
denovo16514	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.047619047619	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
denovo16515	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	Unassigned
denovo16519	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
denovo16554	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	Unassigned
denovo16586	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__
denovo16623	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__;s__
denovo16628	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales
denovo16643	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae
denovo16653	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__
denovo16717	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
denovo16742	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	Unassigned
denovo16775	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__;s__
denovo16778	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales
denovo16795	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
denovo16804	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
denovo16806	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7;g__;s__
denovo16830	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
denovo16848	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0714285714286	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__;g__;s__
denovo16864	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
denovo16871	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
denovo16884	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.047619047619	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira;s__
denovo16890	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
denovo16900	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae
denovo16913	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
denovo16963	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
denovo16968	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	Unassigned
denovo16987	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
denovo17003	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7;g__;s__
denovo17010	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales
denovo17031	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
denovo17045	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
denovo17068	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales
denovo17087	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__distasonis
denovo17098	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
denovo17121	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
denovo17143	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;s__
denovo17179	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
denovo17184	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
denovo17187	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	Unassigned
denovo17196	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
denovo17207	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira;s__
denovo17218	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.047619047619	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales
denovo17223	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira;s__
denovo17225	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	Unassigned
denovo17227	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.047619047619	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales
denovo17233	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
denovo17268	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	Unassigned
denovo17273	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
denovo17297	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
denovo17312	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira;s__
denovo17319	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
denovo17327	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
denovo17333	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira;s__
denovo17338	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
denovo17376	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
denovo17383	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__
denovo17388	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Acidaminococcus;s__
denovo17390	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
denovo17397	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
denovo17398	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__
denovo17404	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__copri
denovo17407	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
denovo17419	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
denovo17439	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2;f__;g__;s__
denovo17442	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	Unassigned
denovo17467	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	Unassigned
denovo17481	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
denovo17485	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae
denovo17527	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.047619047619	Unassigned
denovo17551	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
denovo17552	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira;s__
denovo17567	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus];s__gnavus
denovo17617	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
denovo17620	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	Unassigned
denovo17637	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
denovo17642	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
denovo17654	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
denovo17661	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
denovo17675	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
denovo17682	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0714285714286	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__;g__;s__
denovo17710	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
denovo17722	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
denovo17753	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	Unassigned
denovo17761	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
denovo17804	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
denovo17810	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
denovo17821	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
denovo17825	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
denovo17831	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae
denovo17842	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	Unassigned
denovo17847	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
denovo17851	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__
denovo17867	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__plebeius
denovo17888	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
denovo17892	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
denovo17898	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
denovo17906	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
denovo17911	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	Unassigned
denovo17919	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
denovo17920	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__distasonis
denovo17942	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
denovo17945	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
denovo17955	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	Unassigned
denovo17978	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__
denovo17979	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
denovo17987	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales
denovo18033	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	Unassigned
denovo18034	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales
denovo18041	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	Unassigned
denovo18052	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
denovo18057	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	Unassigned
denovo18087	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	Unassigned
denovo18092	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
denovo18133	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales
denovo18137	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__prausnitzii
denovo18143	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
denovo18148	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	Unassigned
denovo18153	12.4523809524	0.00197696887951	0.00933081601474	1.0	0.0	0.0	0.0238095238095	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__
