	observed_species	PD_whole_tree
M12Glns.140683	64.0	9.59063
M32Glns.140441	93.0	10.95031
F32Kner.140397	215.0	26.90459
M11Glns.140664	56.0	7.92493
F12Labi.140407	109.0	13.71663
F24Knee.140744	142.0	20.26888
M33Fotl.140701	79.0	12.69878
F21Nstl.140383	85.0	12.91457
M31Urin.140563	105.0	16.47137
M31Knel.140873	138.0	18.18647
M31Kner.140321	161.0	19.47143
M54Uric.140775	104.0	17.34908
M33Uric.140581	75.0	10.68976
M33Frhd.140580	67.0	9.28761
M34Fotl.140468	105.0	17.13029
M54Plml.140636	173.0	21.49977
M53Uric.140515	87.0	14.90144
F21Pinr.140773	27.0	3.50958
F12Urin.140382	40.0	6.66222
F22Knel.140720	177.0	26.15048
F21Knel.140372	166.0	23.18992
F11Urin.140632	40.0	7.79569
F11Forl.140437	188.0	24.63818
F21Kner.140678	109.0	17.14296
F22Indr.140640	143.0	19.55257
F11Forr.140422	240.0	30.81252
M42Urin.140778	47.0	7.99121
M23Uric.140523	68.0	12.40754
F13Uric.140806	45.0	8.97354
F13Urin.140615	44.0	8.18057
F14Uric.140596	34.0	7.73129
F23Knee.140816	158.0	23.66384
F11Pinr.140867	78.0	11.64345
F21Labi.140606	56.0	8.4491
F11Ewxr.140797	58.0	9.9623
F12Plml.140300	223.0	29.28327
F11Plml.140803	262.0	32.84093
M22Urin.140805	58.0	9.64483
M23Urin.140740	64.0	10.51751
F14Knee.140634	177.0	23.79222
M24Uric.140635	71.0	12.50875
M31Indl.140291	143.0	19.35626
M53Urin.140277	75.0	13.57288
M13Uric.140340	65.0	11.35955
M64Urin.140764	106.0	16.48128
F12Kner.140545	191.0	24.38909
M54Fotr.140667	237.0	29.3889
M31Pinl.140703	81.0	11.394
F23Uric.140274	20.0	4.98382
M11Forl.140337	156.0	21.656
F11Labi.140687	81.0	10.64045
M34Knee.140362	135.0	16.76727
M31Fotr.140572	182.0	22.45268
M31Plml.140743	150.0	20.08411
F13Knee.140670	163.0	21.65382
M33Urin.140845	254.0	31.74442
M42Mout.140653	177.0	20.39068
M21Mout.140501	137.0	17.57534
M12Forr.140849	113.0	14.22823
M34Plml.140373	174.0	20.49145
F31Fotl.140715	218.0	25.74859
F34Fotr.140673	340.0	35.16278
F33Fotr.140629	351.0	34.6364
F13Plmr.140454	238.0	27.08742
M54Frhd.140695	42.0	8.38346
F22Forl.140279	167.0	23.09437
F11Pinl.140315	146.0	23.87395
M21Ewxl.140436	69.0	8.99891
M11Ewxl.140424	40.0	5.218
M21Ewxr.140654	62.0	10.34796
M22Fotl.140555	300.0	34.1286
F12Indr.140556	229.0	30.49727
M41Fcsp.140643	152.0	15.65448
M44Fcsw.140418	193.0	19.06885
M54Fcsw.140330	135.0	11.72418
M32Plml.140507	186.0	22.10638
M42Fcsw.140447	175.0	19.50115
M64Plmr.140356	172.0	20.93343
F33Fotl.140406	335.0	35.71967
F32Fotr.140582	136.0	20.32498
M34Fotr.140476	169.0	21.71341
M64Fotr.140624	212.0	22.44718
M64Fcsw.140360	122.0	13.67034
M21Indr.140425	194.0	24.12715
F31Indr.140675	168.0	20.91861
M44Plml.140614	196.0	24.36756
F11Fotr.140431	82.0	8.92205
F12Fotr.140597	88.0	8.6042
F12Fotl.140294	65.0	7.91761
F11Fotl.140558	77.0	10.15302
M32Fotl.140843	199.0	24.2671
M22Fotr.140381	287.0	33.96366
F12Aptl.140591	144.0	21.5597
M11Indl.140749	131.0	17.54186
F31Forr.140586	152.0	20.38642
F32Nstr.140767	100.0	12.69177
M33Plmr.140723	157.0	20.17283
F24Plmr.140433	166.0	19.97976
M63Plml.140689	132.0	17.61585
F24Ewax.140807	48.0	7.63154
M41Ewxl.140482	50.0	5.07905
M23Ewax.140338	44.0	5.88311
F22Ewxl.140693	34.0	3.38765
M41Ewxr.140794	55.0	6.63606
M42Ewxl.140553	47.0	6.5795
M44Ewax.140411	54.0	7.46122
M24Fotr.140398	222.0	22.01948
M63Fotr.140467	283.0	30.92673
M12Indr.140762	105.0	16.57354
F32Forl.140724	112.0	14.45578
F24Plml.140452	140.0	18.33925
M43Fotl.140659	121.0	18.26548
M43Plmr.140716	221.0	26.84152
F11Aptl.140780	178.0	23.31275
M22Ewxr.140787	79.0	12.31577
M42Kner.140502	257.0	34.40097
M14Fotl.140639	61.0	10.67136
F31Forl.140333	173.0	24.8011
F31Fotr.140874	241.0	29.38292
M42Knel.140699	163.0	21.19109
F12Plmr.140839	240.0	31.63462
M33Fotr.140533	127.0	17.84817
F32Nose.140543	52.0	7.44462
F21Forr.140353	165.0	23.05137
F21Navl.140840	122.0	16.95607
F22Plml.140347	137.0	19.69871
F21Forl.140295	181.0	27.53177
F21Urin.140569	22.0	3.62106
F22Urin.140306	33.0	6.50733
M21Urin.140335	95.0	15.08889
F33Ewax.140872	58.0	9.30923
M53Knee.140318	212.0	22.7033
M64Uric.140672	84.0	13.10985
M54Fotl.140823	256.0	29.87931
M33Plml.140822	183.0	24.1887
M63Knee.140419	197.0	24.17968
M64Knee.140570	189.0	22.63702
M64Frhd.140834	35.0	4.95094
F21Plmr.140745	123.0	17.80175
F23Plml.140585	149.0	20.29655
M32Hair.140734	67.0	10.65469
F31Frhd.140832	61.0	10.49693
M64Fotl.140777	312.0	32.20149
M63Plmr.140815	145.0	18.53574
M53Tong.140327	96.0	12.34594
F21Tong.140655	147.0	17.27749
F22Mout.140788	167.0	18.16025
F22Tong.140837	135.0	16.40376
M21Tong.140323	106.0	14.27585
M23Tong.140462	91.0	10.74672
F21Mout.140380	164.0	19.39975
F12Tong.140538	95.0	11.39639
M22Tong.140364	124.0	13.92571
M42Indl.140869	184.0	23.60288
M13Tong.140491	114.0	14.86022
F13Tong.140677	104.0	12.9934
M63Tong.140865	115.0	15.00436
M43Tong.140396	105.0	12.94784
M34Tong.140540	84.0	11.79126
M22Mout.140541	133.0	16.02268
F32Tong.140410	104.0	13.76386
M64Tong.140427	88.0	11.39262
F23Tong.140417	110.0	14.03816
M42Tong.140857	116.0	13.45714
M41Tong.140317	119.0	14.05818
M24Tong.140439	116.0	12.99152
F31Mout.140605	145.0	16.28634
M54Tong.140619	119.0	14.4774
F14Tong.140430	98.0	11.94119
F34Tong.140848	86.0	9.88034
F24Tong.140829	127.0	15.68821
M31Tong.140808	94.0	12.03852
F11Tong.140366	104.0	11.93022
F12Mout.140450	130.0	15.34031
M11Mout.140852	169.0	22.10426
M11Tong.140453	126.0	15.29159
M12Tong.140559	125.0	15.07118
M44Tong.140642	101.0	13.7038
F31Tong.140785	135.0	16.65038
M14Urin.140599	65.0	12.17301
M33Tong.140346	108.0	14.08616
F33Tong.140358	93.0	13.26302
M14Tong.140420	122.0	16.18486
M41Mout.140367	153.0	17.49648
F32Mout.140603	158.0	18.65033
M12Mout.140350	142.0	18.13867
F14Fcsw.140752	204.0	21.02991
F12Fcsw.140400	198.0	19.69637
M44Frhd.140730	65.0	8.96127
M54Plmr.140626	179.0	21.62892
M41Urin.140696	81.0	13.2654
M42Forl.140600	223.0	27.24278
M31Ewxl.140375	39.0	5.86716
F22Hair.140512	87.0	14.11158
M22Glns.140314	152.0	20.46838
F14Plmr.140786	176.0	22.42659
M21Forr.140361	187.0	25.50726
M22Indr.140471	205.0	26.1845
M24Nost.140862	102.0	12.86136
M11Plml.140620	165.0	20.24542
F23Fcsw.140551	164.0	15.56802
F33Fcsw.140662	137.0	14.71732
M13Urin.140575	33.0	6.39805
M22Ewxl.140750	127.0	16.28361
M11Urin.140484	81.0	14.43961
M21Frhd.140641	135.0	17.67148
M32Fcsp.140470	125.0	13.02404
M41Fcsw.140359	197.0	20.35838
M42Pinr.140457	48.0	7.34637
M41Kner.140735	178.0	23.041
M21Fotl.140499	255.0	31.1011
M21Glns.140311	157.0	19.15084
F33Plml.140709	286.0	27.311
F21Indl.140446	130.0	19.79743
M21Forl.140771	184.0	25.61484
F12Forr.140302	188.0	25.37583
F22Nose.140758	32.0	5.44236
M32Forr.140802	139.0	20.55531
M31Indr.140588	150.0	18.45522
M41Knel.140855	202.0	27.51228
F32Fotl.140455	165.0	23.80433
M34Plmr.140826	200.0	24.12162
F14Plml.140525	146.0	18.08052
M41Forl.140496	152.0	20.47792
M42Plmr.140511	197.0	27.86762
M41Forr.140728	194.0	25.41896
F12Nstl.140831	78.0	11.36696
M32Indr.140748	111.0	14.82063
F13Fcsw.140387	241.0	23.31987
M12Fotr.140278	103.0	14.22882
M24Fotl.140320	250.0	26.3248
M41Pinl.140284	70.0	8.68871
M12Navl.140334	188.0	22.86382
M23Knee.140621	183.0	20.23549
M22Pinr.140692	77.0	11.68108
F31Plmr.140385	163.0	25.49261
M63Fotl.140731	240.0	28.71033
F31Hair.140753	73.0	13.47167
F13Fotr.140798	60.0	6.70505
F32Plml.140737	166.0	20.80362
M63Fcsw.140818	148.0	15.54953
M23Fotr.140344	136.0	16.37772
F31Kner.140761	178.0	26.00064
F32Frhd.140444	89.0	13.45511
F32Indr.140459	105.0	14.23466
M22Hair.140456	153.0	19.29907
M22Forr.140708	204.0	27.94227
M22Frhd.140287	120.0	15.12482
M22Plml.140625	183.0	20.56941
M22Indl.140813	210.0	23.2805
M32Indl.140814	140.0	18.93131
F12Fcsp.140694	201.0	20.91953
M11Fcsw.140610	151.0	17.89851
M12Fcsw.140326	153.0	19.52188
M12Fcsp.140668	145.0	17.26835
M14Fcsw.140443	202.0	18.52834
M43Plml.140405	224.0	27.2311
F32Indl.140607	159.0	21.07832
F32Ewxr.140535	69.0	10.83528
M21Knel.140490	239.0	30.9093
M12Plmr.140584	118.0	16.42079
M23Plmr.140648	149.0	15.51061
F31Pinl.140395	64.0	10.98769
F22Pinl.140717	32.0	4.57535
M44Plmr.140868	176.0	18.59779
M43Knee.140412	209.0	25.65082
F32Plmr.140529	185.0	22.15338
F11Indl.140283	166.0	22.3482
F11Mout.140583	144.0	17.13443
F11Frhd.140508	106.0	15.96305
F31Nstr.140608	79.0	12.06786
M41Plmr.140782	185.0	23.3892
M43Frhd.140486	83.0	10.75425
F32Nstl.140804	114.0	15.12798
M41Indl.140854	175.0	21.03168
M32Mout.140657	151.0	18.381
F34Plml.140846	173.0	20.47831
M41Plml.140691	172.0	23.18772
M32Tong.140309	88.0	11.15417
M31Plmr.140505	175.0	21.22455
M22Pinl.140526	100.0	15.693
F31Nose.140465	82.0	12.96663
F22Indl.140644	122.0	17.22045
M11Kner.140517	165.0	18.58325
M12Knel.140275	131.0	16.74256
F34Fotl.140856	324.0	31.95402
M24Plml.140651	163.0	19.09521
F14Ewax.140371	32.0	4.67073
M12Hair.140590	61.0	7.76145
F11Nose.140325	61.0	11.47115
F32Aptr.140339	128.0	18.85062
F31Knel.140379	114.0	17.33602
F13Plml.140601	138.0	18.29646
M31Hair.140713	44.0	8.51419
M42Glns.140719	139.0	18.30597
F34Nost.140282	60.0	8.1581
F14Urin.140297	26.0	5.02734
M63Urin.140645	33.0	6.88021
M34Urin.140663	92.0	16.34877
M14Uric.140532	124.0	19.29587
F23Plmr.140435	170.0	21.64146
F12Pinr.140498	85.0	14.12749
F21Nstr.140791	51.0	7.37069
M32Plmr.140307	143.0	18.05754
M32Pinl.140666	82.0	13.67713
M42Hair.140700	100.0	15.7911
M23Fotl.140684	168.0	21.28476
M22Aptr.140827	76.0	12.51142
M31Nstl.140392	73.0	10.68134
M33Nost.140351	93.0	12.27663
F33Frhd.140757	120.0	16.59881
M31Mout.140342	158.0	17.53985
M21Pinr.140516	96.0	16.53052
F22Fotr.140698	62.0	8.95355
M13Knee.140288	114.0	14.21145
M42Fotr.140861	62.0	8.94546
M42Plml.140513	182.0	23.0381
M44Knee.140736	219.0	26.23536
F13Frhd.140649	61.0	10.05632
M32Nstl.140853	107.0	15.75944
M24Plmr.140833	172.0	20.87138
M12Plml.140817	122.0	15.5357
F32Navl.140293	107.0	15.91432
F24Fotr.140273	41.0	5.8559
F32Aptl.140820	175.0	23.2009
M22Plmr.140574	267.0	32.18854
F11Indr.140809	209.0	27.1062
M42Nstr.140784	119.0	14.70493
M42Forr.140521	199.0	26.23437
F12Aptr.140530	172.0	24.54998
M23Frhd.140404	62.0	8.62778
F31Indl.140679	159.0	20.72414
F31Urin.140602	20.0	3.29194
F24Urin.140403	20.0	2.95981
F34Urin.140432	17.0	2.68563
M42Aptr.140377	61.0	6.71721
M41Aptr.140772	63.0	7.04933
M42Indr.140519	158.0	24.35836
M41Aptl.140841	62.0	6.562
M42Aptl.140537	80.0	8.58855
M41Hair.140413	104.0	15.18278
F24Nost.140792	105.0	15.88738
F23Ewax.140304	35.0	3.23433
M14Ewax.140489	35.0	4.43296
M42Ewxr.140604	53.0	5.2948
M43Ewax.140650	40.0	3.82387
F21Ewxr.140299	51.0	5.27847
M41Frhd.140449	64.0	9.86941
M11Pinr.140546	80.0	12.05088
F12Pinl.140479	92.0	12.41147
M23Plml.140503	97.0	13.3223
F21Fotl.140348	33.0	5.17636
F14Frhd.140741	67.0	11.27084
M64Plml.140628	168.0	21.94875
M44Fotl.140595	53.0	7.72502
M32Frhd.140776	49.0	9.0982
M12Nstl.140399	74.0	8.60693
F34Knee.140341	153.0	18.91786
F11Nstl.140539	76.0	8.96467
M21Aptl.140554	111.0	16.72688
M31Aptl.140756	33.0	3.21486
M21Navl.140850	44.0	6.66738
F32Forr.140528	109.0	16.05936
F12Indl.140710	163.0	19.74665
F14Fotl.140552	60.0	6.09403
M54Ewax.140661	40.0	4.8757
F13Ewax.140760	29.0	5.22045
M14Frhd.140825	71.0	7.99552
M12Pinr.140598	71.0	9.93176
M32Pinr.140389	62.0	7.80836
M13Nost.140290	47.0	7.28481
M13Fotr.140755	115.0	14.75017
M41Nstr.140549	91.0	8.79875
M53Frhd.140768	39.0	5.22491
M12Pinl.140722	65.0	10.03105
M63Ewax.140384	42.0	4.4956
M63Frhd.140286	48.0	7.03677
M12Fotl.140774	116.0	14.07178
M11Plmr.140866	145.0	19.20273
F21Indr.140440	116.0	16.88101
F33Knee.140702	203.0	26.54468
F12Nose.140365	71.0	10.46719
M43Fotr.140475	112.0	15.18694
F22Forr.140732	171.0	22.91362
M42Fotl.140742	50.0	7.50801
F14Nost.140522	69.0	9.09588
M11Fotr.140751	80.0	11.08679
M24Frhd.140442	70.0	8.08002
M31Nstr.140461	75.0	10.34834
F32Pinl.140578	37.0	5.64022
M13Frhd.140349	71.0	8.32235
M14Plmr.140579	121.0	13.14062
F24Fotl.140630	37.0	3.74016
M13Fotl.140685	99.0	12.96744
F21Nose.140573	36.0	5.95816
M42Nose.140308	87.0	12.52525
M43Urin.140463	60.0	10.69825
M34Nost.140408	91.0	13.47499
F22Fotl.140421	42.0	6.06291
F21Fotr.140485	38.0	4.32385
M41Fotl.140801	37.0	3.94095
M13Plmr.140301	156.0	18.24767
F32Urin.140725	18.0	2.56183
F21Hair.140524	72.0	11.82942
F34Ewax.140285	62.0	10.2419
M33Ewax.140613	40.0	6.0918
M53Plmr.140520	97.0	13.88336
M42Pinl.140354	115.0	14.20254
M42Frhd.140770	86.0	12.19086
M42Nstl.140363	132.0	16.26256
M53Plml.140660	113.0	15.88018
F23Nost.140510	89.0	12.15575
M22Navl.140637	57.0	8.97906
F11Ewxl.140795	56.0	8.64182
F31Aptr.140458	81.0	12.48123
F13Fotl.140488	76.0	8.3056
F21Frhd.140623	23.0	2.90794
F21Ewxl.140312	39.0	4.30799
M12Ewxl.140401	46.0	5.27875
M24Ewax.140460	31.0	3.81449
M12Ewxr.140434	36.0	3.99465
F22Ewxr.140747	42.0	4.43914
F12Ewxl.140466	61.0	9.656
F22Pinr.140355	14.0	1.63913
M13Ewax.140391	32.0	3.55535
M41Pinr.140509	67.0	9.6916
F12Nstr.140310	86.0	11.26087
M44Nost.140343	88.0	12.44443
M11Pinl.140316	75.0	10.64943
M12Aptl.140844	59.0	7.1571
M31Ewxr.140754	21.0	2.87297
M53Ewax.140448	34.0	4.38784
F22Aptl.140370	52.0	7.06408
F21Aptl.140686	65.0	9.48403
M23Nost.140669	97.0	13.7705
M14Fotr.140729	95.0	13.45638
M11Frhd.140548	71.0	11.2048
F13Nost.140811	50.0	7.38644
M32Aptr.140847	31.0	4.6509
M32Aptl.140296	27.0	3.43114
M41Fotr.140652	53.0	5.02802
M12Nose.140763	31.0	5.11135
M13Plml.140472	129.0	15.98505
M32Forl.140592	156.0	22.95291
F14Fotr.140665	96.0	12.47507
M12Indl.140438	75.0	9.96964
M44Uric.140688	65.0	9.50839
M32Ewxl.140473	36.0	4.30176
M12Aptr.140800	44.0	6.92904
M11Aptr.140378	61.0	8.49103
F33Nost.140487	60.0	9.95561
F34Frhd.140568	59.0	7.86433
F24Frhd.140858	25.0	4.66412
M11Nstl.140810	55.0	6.29187
F34Plmr.140416	124.0	15.45504
M41Nose.140779	60.0	8.20249
M31Pinr.140627	46.0	7.82001
M12Nstr.140690	69.0	8.03703
F32Hair.140769	53.0	7.96911
F22Frhd.140836	26.0	4.12512
F22Nstl.140534	72.0	10.35787
M34Frhd.140638	44.0	5.71031
M32Nose.140531	41.0	5.9356
F33Uric.140793	20.0	3.24237
F33Urin.140518	12.0	1.63433
M44Urin.140414	20.0	3.36943
M24Urin.140388	43.0	8.01749
F34Uric.140423	18.0	2.4401
F31Labi.140819	56.0	9.17182
F11Nstr.140303	80.0	10.86507
M63Nost.140870	72.0	9.85209
F22Navl.140838	81.0	10.62323
M21Aptr.140329	123.0	17.07393
M12Frhd.140766	76.0	10.89741
M12Forl.140812	119.0	13.66791
F31Ewxr.140289	77.0	11.86954
M31Aptr.140474	47.0	6.82102
F12Navl.140828	34.0	5.75091
F32Ewxl.140542	49.0	9.17157
M64Nost.140402	61.0	8.60024
M11Aptl.140830	75.0	9.58093
M11Fotl.140711	75.0	10.33077
M11Hair.140577	60.0	10.04914
M11Nose.140428	47.0	5.48149
F12Hair.140386	25.0	4.43761
M41Navl.140280	57.0	7.49611
M53Nost.140611	59.0	5.96668
F23Fotl.140863	31.0	3.96322
F23Fotr.140680	26.0	2.18791
M32Ewxr.140697	31.0	3.39249
M34Ewax.140864	33.0	4.14087
F31Aptl.140409	74.0	13.09695
F24Uric.140658	20.0	3.55386
M54Nost.140835	67.0	8.68039
M31Nose.140415	24.0	3.1497
F11Navl.140566	47.0	6.53069
M44Fotr.140394	50.0	7.11651
M64Ewax.140550	43.0	5.53961
M31Frhd.140336	34.0	5.62979
F31Pinr.140799	45.0	7.70071
F23Urin.140495	19.0	2.59005
M63Uric.140617	34.0	7.38815
F23Frhd.140622	16.0	3.88816
