	observed_species	PD_whole_tree
L1S297.274827	550.0	45.75807
L3S109.273665	599.0	72.29012
L4S73.274762	456.0	50.56975
L2S255.274361	920.0	97.33711
L4S133.273639	921.0	100.40933
L2S144.273964	858.0	99.63203
L4S102.275028	1027.0	114.30293
L4S153.273928	833.0	94.71848
L4S34.273419	551.0	65.17829
L4S92.274560	644.0	76.57491
L4S85.273674	971.0	102.13512
L1S131.274927	414.0	36.02396
L1S121.275017	480.0	35.62061
L1S126.274219	475.0	38.93033
L2S61.274821	424.0	42.17806
L1S306.274278	475.0	42.5446
L1S321.273286	551.0	54.72346
L1S331.274029	467.0	40.63138
L1S106.275162	447.0	34.31453
L1S235.273608	547.0	46.33176
L1S97.274918	486.0	38.57772
L1S23.273699	475.0	41.66863
L1S116.274735	469.0	35.58255
L1S44.274905	545.0	42.20869
L1S50.274303	426.0	35.88805
L1S128.274455	561.0	45.47911
L1S383.274632	487.0	42.91583
L1S186.274486	508.0	40.37136
L1S57.275149	481.0	35.69922
L1S108.274826	439.0	39.76168
L1S95.273271	494.0	35.37551
L1S246.273352	481.0	42.89289
L1S237.274775	520.0	46.04772
L1S52.273539	464.0	39.07072
L1S353.275012	444.0	45.82463
L1S109.273718	424.0	32.6272
L1S129.274829	489.0	32.97095
L1S120.274954	462.0	35.83331
L2S16.273836	537.0	53.84644
L1S71.275087	419.0	31.58858
L1S119.273846	431.0	31.77819
L1S49.273695	503.0	40.04317
L1S87.273667	430.0	33.71709
L1S104.274727	480.0	37.84869
L1S366.274312	528.0	47.15177
L1S64.274666	428.0	32.45616
L1S231.274180	480.0	40.78135
L1S77.274342	420.0	31.71681
L1S190.273282	533.0	42.37545
L1S311.273978	516.0	42.79056
L1S117.275153	428.0	33.0373
L1S262.273236	550.0	55.39526
L2S254.273957	995.0	110.2418
L2S75.274835	435.0	49.25809
L3S297.275024	1115.0	119.73669
L4S62.274646	699.0	76.4233
L4S287.274631	490.0	60.95758
L4S159.274898	737.0	81.8279
L3S151.273776	400.0	46.49757
L4S174.273514	536.0	59.93369
L5S1.274015	450.0	49.58781
L4S211.273225	69.0	10.79639
L2S224.275168	1309.0	129.14824
L3S330.274669	1046.0	114.27799
L2S210.273444	1382.0	140.68181
L1S351.274053	442.0	40.66328
L2S103.274678	1108.0	112.59584
L2S325.273636	455.0	40.29494
L3S289.274683	842.0	94.7613
L6S175.274874	261.0	28.90712
L2S243.274397	554.0	59.54993
L2S104.274260	285.0	25.47768
L4S105.274484	759.0	84.59739
L2S333.273582	750.0	86.33319
L4S243.274813	443.0	52.46548
L1S217.273917	313.0	27.34436
L1S256.274285	469.0	40.5752
L1S360.273952	405.0	35.85156
L4S41.273728	557.0	57.85888
L1S278.274121	522.0	48.89296
L1S244.274295	452.0	41.35262
L1S225.273936	517.0	44.31739
L1S193.275122	567.0	44.31934
L1S135.274571	429.0	31.68459
L1S194.274523	587.0	46.1217
L1S160.274321	564.0	49.95518
L1S336.273230	497.0	44.04596
L2S373.274175	888.0	94.6042
L2S176.274685	1359.0	135.57266
L2S381.273428	783.0	90.56943
L4S144.274046	566.0	68.25474
L4S91.274790	446.0	57.54863
L4S136.274563	683.0	79.79904
L3S261.274895	1253.0	127.16828
L4S79.274410	388.0	34.4904
L4S77.273849	585.0	63.79643
L4S131.275135	379.0	32.08821
L4S169.274837	574.0	61.69483
L4S111.275082	296.0	27.1301
L2S301.275033	448.0	42.02583
L2S376.273627	508.0	47.70573
L4S129.275011	510.0	50.19984
L2S161.273767	784.0	82.89847
L2S303.274444	482.0	52.49271
L4S98.273763	339.0	31.54076
L2S360.274294	679.0	74.66419
L2S322.274671	474.0	37.14742
L2S281.274734	559.0	59.038
L4S28.274864	954.0	95.32351
L2S383.274828	514.0	58.24748
L2S311.274660	624.0	67.38858
L2S251.274093	703.0	79.82211
L3S57.274956	789.0	85.31677
L2S379.273801	467.0	41.86577
L2S328.273471	557.0	58.00133
L1S72.274363	468.0	35.31509
L1S319.274696	510.0	42.99295
L1S287.274018	596.0	45.88446
L1S254.273387	522.0	45.29857
L3S255.275160	1093.0	111.06951
L1S347.273632	500.0	51.90269
L1S8.273930	328.0	23.60331
L1S226.273455	569.0	46.6354
L1S142.273722	432.0	40.08621
L1S213.274333	501.0	41.60007
L1S35.274335	495.0	38.01363
L1S134.274174	436.0	34.37657
L1S151.274520	372.0	39.71331
L1S327.275047	486.0	43.06135
L1S127.274374	473.0	34.22547
L1S61.273389	517.0	40.78541
L5S142.274549	256.0	22.7617
L6S106.274388	257.0	27.7962
L6S62.274672	249.0	25.6189
L4S209.274347	747.0	82.86016
L5S160.274911	279.0	23.83996
L4S17.273844	863.0	96.994
L4S225.274377	514.0	60.74013
L4S48.273908	828.0	86.53383
L6S311.273396	268.0	27.28478
L2S293.274140	698.0	81.09317
L6S287.274122	271.0	27.28114
L6S265.274888	290.0	32.12389
L3S134.273989	628.0	75.10269
L2S220.274533	1324.0	134.54253
L4S20.274959	860.0	93.06469
L2S222.273793	1142.0	122.3388
L4S173.273443	578.0	73.91853
L2S374.274430	583.0	62.48007
L4S4.273869	634.0	69.39529
L6S182.275154	261.0	23.55305
L6S239.274834	241.0	26.81904
L1S300.274656	468.0	40.2041
L3S284.274446	919.0	101.98003
L4S74.273368	410.0	41.22665
L6S78.274661	318.0	31.92258
L4S32.274443	483.0	52.73302
L5S41.273752	702.0	78.65725
L6S142.275170	279.0	28.50009
L1S334.273724	297.0	28.13513
L2S136.274044	1027.0	111.29834
L2S100.273994	750.0	84.40457
L6S64.274907	202.0	23.1175
L2S179.274237	834.0	94.37368
L6S73.274181	333.0	32.87316
L4S16.274238	754.0	80.47954
L5S233.273886	236.0	23.11274
L2S249.273863	675.0	72.28068
L4S178.274459	484.0	53.41388
L4S37.274769	484.0	51.33396
L6S118.275090	288.0	29.71277
L5S264.274602	280.0	28.75745
L6S9.274973	210.0	21.4063
L6S308.274963	271.0	27.62985
L6S190.274001	236.0	22.80689
L6S122.274256	216.0	23.36008
L6S87.274373	273.0	25.15804
L6S59.273694	262.0	26.78519
L6S20.274952	222.0	23.99588
L4S166.274315	417.0	47.87254
L6S72.273774	288.0	28.79535
L2S193.274142	1014.0	108.09191
L6S253.274978	231.0	25.30314
L6S151.273523	270.0	26.72811
L6S99.273533	300.0	31.02531
L6S269.274211	248.0	25.99519
L6S246.273798	237.0	24.33262
L6S203.274690	285.0	29.79778
L6S225.275025	218.0	21.87747
L6S2.273217	263.0	24.4588
L5S246.274941	256.0	26.1051
L6S255.274962	240.0	27.32758
L6S129.273418	295.0	30.0999
L4S117.273939	1049.0	111.9712
L5S136.273429	277.0	23.74686
L2S117.275169	901.0	98.44655
L1S22.273337	363.0	28.61307
L1S25.273273	374.0	30.79708
L1S133.274859	346.0	27.71344
L1S89.273535	403.0	32.3334
L1S159.273766	531.0	45.60958
L2S76.273540	437.0	44.47518
L1S207.274287	522.0	41.34057
L1S382.274559	417.0	38.19271
L2S269.274477	599.0	64.73502
L4S44.274578	533.0	66.59813
L4S149.274438	522.0	58.40219
L2S170.274497	1171.0	125.16974
L4S1.273228	700.0	80.38599
L4S132.273739	881.0	98.34711
L4S212.274802	82.0	14.09073
L1S333.274171	484.0	43.39875
L1S307.274201	427.0	38.3548
L1S143.273938	434.0	36.53593
L1S314.273495	517.0	50.45343
L1S315.273440	471.0	41.799
L1S305.273508	478.0	41.11141
L2S209.275051	1369.0	138.97941
L3S338.273995	1124.0	119.04216
L2S232.273319	1082.0	111.47176
L3S314.273254	1409.0	138.32197
L2S178.274740	986.0	110.72179
L2S190.273784	967.0	105.98789
L4S156.274308	609.0	69.08479
L2S239.274925	369.0	40.68908
L6S280.273243	325.0	31.96472
L2S284.273757	747.0	77.80557
L6S128.273725	257.0	27.10028
L3S16.274675	496.0	51.40789
L3S274.275030	959.0	106.21753
L4S224.273365	904.0	93.27568
L6S272.274378	315.0	30.84017
L6S275.273962	242.0	23.32736
L6S207.274313	276.0	29.75447
L5S29.274822	494.0	54.8449
L6S167.274782	302.0	27.88301
L6S3.274613	228.0	22.83888
L6S165.273509	224.0	23.33904
L6S13.273783	250.0	26.09556
L6S169.273893	295.0	27.94197
L6S81.274087	257.0	24.93859
L4S191.273409	918.0	104.27769
L4S3.274049	467.0	49.2725
L4S170.273867	541.0	63.90978
L4S150.273537	1164.0	123.23972
L2S201.273251	1194.0	124.23185
L2S342.274987	439.0	47.78528
L2S153.273823	1047.0	117.19749
L2S90.274515	368.0	37.57947
L1S201.273866	480.0	41.48245
L2S18.274071	416.0	43.66808
L2S62.274700	439.0	42.72199
L2S49.273493	502.0	45.98419
L2S47.273331	413.0	41.0742
L1S180.274231	404.0	32.58779
L1S340.274616	427.0	39.29901
L1S280.274513	432.0	46.29575
L1S182.274506	471.0	39.43288
L1S252.274163	475.0	43.38053
L1S253.274249	492.0	46.69826
L1S169.274242	476.0	46.55116
L2S24.274902	419.0	42.15565
L2S51.274458	352.0	39.98697
L4S72.274334	630.0	68.69616
L4S55.273741	529.0	49.63136
L4S9.275080	962.0	102.48119
L3S332.273713	1103.0	123.64446
L4S52.273378	859.0	96.25811
L4S50.274371	672.0	77.9448
L2S208.274717	1493.0	144.39834
L2S211.274302	1135.0	123.66421
L4S198.273770	704.0	84.2624
L4S110.274943	1371.0	134.94768
L4S206.273845	843.0	93.28786
L2S196.273424	1048.0	115.22106
L2S133.274795	650.0	75.76382
L6S120.274168	253.0	27.5902
L6S327.273238	216.0	24.05942
L6S111.274582	260.0	26.68139
L6S125.273252	256.0	25.84725
L6S284.273297	273.0	27.45436
L4S256.274495	573.0	70.31859
L4S188.274117	569.0	63.16464
L6S250.274033	251.0	20.70888
L4S33.274689	802.0	89.72532
L6S43.274193	216.0	25.98566
L4S263.274538	760.0	86.1985
L4S248.274393	798.0	90.31094
L4S271.273427	905.0	98.35741
L6S11.274258	235.0	23.25193
L6S79.274810	227.0	25.45123
L4S109.273641	631.0	77.72435
L2S221.273916	860.0	94.21287
L6S32.274863	233.0	26.05535
L4S22.273742	622.0	67.64312
L4S219.273703	567.0	63.93857
L4S30.274615	969.0	107.34253
L6S54.273242	297.0	28.35858
L6S210.274078	270.0	27.06814
L6S88.274346	275.0	28.0093
L6S163.273624	308.0	31.28477
L6S116.273380	222.0	24.8354
L4S273.274149	1040.0	109.15108
L4S229.273698	1006.0	109.92161
L2S168.274483	1194.0	123.85771
L4S56.273478	1023.0	111.74821
L2S194.274054	1068.0	116.57013
L4S31.274252	552.0	59.93285
L4S157.274913	874.0	97.87505
L3S177.273753	490.0	54.45878
L6S110.273652	235.0	25.89177
L6S206.273284	261.0	27.62323
L6S23.274229	272.0	28.44313
L2S38.274986	415.0	43.63339
L2S89.274561	354.0	37.17383
L4S162.273791	911.0	103.64906
L2S197.275032	1169.0	126.11151
L2S182.273544	1071.0	117.42367
L1S368.274020	498.0	45.38576
L1S36.273590	366.0	30.3693
L1S37.274627	517.0	37.36044
L3S346.274824	1457.0	143.70121
L2S157.274738	1075.0	118.33896
L1S199.274339	502.0	42.44255
L2S105.273526	940.0	95.24564
L3S320.273326	1146.0	121.64863
L4S25.274037	953.0	101.34587
L2S15.274449	431.0	42.79515
L1S174.274640	533.0	42.47989
L2S295.274733	632.0	64.12052
L6S236.274050	224.0	24.12586
L2S225.273366	1136.0	114.80447
L4S266.274150	632.0	74.43933
L2S363.274385	455.0	47.72563
L6S127.274101	230.0	23.30797
L6S130.273903	305.0	26.31325
L1S170.274450	505.0	42.69845
L1S144.273302	479.0	44.37527
L1S365.273336	542.0	48.3027
L1S41.273743	494.0	36.61372
L2S261.273625	798.0	88.97638
L4S71.274481	688.0	77.12337
L5S68.273324	396.0	45.95479
L6S242.274576	266.0	26.18409
L4S220.274525	862.0	95.52667
L5S50.274792	675.0	75.91606
L2S146.274684	879.0	100.36858
L1S294.273585	485.0	42.10185
L1S161.273299	457.0	39.82919
L1S204.274607	504.0	42.48457
L1S168.274809	497.0	42.85891
L1S299.274893	522.0	41.4514
L2S35.274125	382.0	39.05236
L1S277.273248	558.0	45.96296
L1S224.273764	549.0	44.12539
L2S97.273709	943.0	101.91837
L1S80.274164	451.0	34.74899
L1S92.274475	493.0	39.77723
L2S70.275150	445.0	43.72634
L1S228.273894	531.0	46.1511
L5S5.274290	1383.0	137.24348
L1S304.273937	428.0	37.99342
L2S184.273588	1190.0	122.15926
L4S234.273397	376.0	42.81489
L2S205.273328	839.0	85.89565
L4S163.274482	744.0	78.66005
L3S280.273981	831.0	94.20134
L1S5.274234	393.0	27.5715
L1S303.273579	441.0	42.88865
L1S369.274936	606.0	57.64953
L1S346.273710	470.0	44.19649
L4S180.275094	441.0	49.48271
L4S65.275071	590.0	64.82046
L4S137.274447	508.0	54.71358
L4S172.273773	465.0	54.87155
L3S213.274031	373.0	44.56414
L4S112.273401	722.0	83.54793
L1S313.273714	554.0	52.569
L1S14.273420	364.0	28.01281
L4S135.273226	854.0	90.48022
L1S356.274526	424.0	40.31601
L4S147.274736	1046.0	107.55607
L1S43.274004	443.0	34.73429
L1S24.274100	357.0	29.98728
L4S165.274427	450.0	53.91322
L3S292.273460	1064.0	113.536
L4S127.274754	786.0	85.14321
L2S324.274843	767.0	85.4236
L3S360.273388	1091.0	114.21652
L4S283.274460	519.0	60.29947
L2S160.274499	585.0	61.96797
L3S65.273270	649.0	74.65854
L1S283.273819	405.0	44.4227
L1S355.273704	489.0	45.29523
L1S91.273638	412.0	31.18229
L2S198.273998	968.0	110.62922
L2S3.273423	424.0	40.10541
L2S308.274146	722.0	79.90659
L2S55.273237	478.0	46.28303
L1S275.275069	498.0	43.72201
L2S8.274367	404.0	40.55914
L1S380.274329	505.0	43.42834
L1S209.273658	537.0	43.21069
L1S255.274966	555.0	48.56663
L2S141.273404	821.0	98.60933
L4S258.273669	826.0	97.7385
L4S58.274981	755.0	86.42867
L4S120.274601	1317.0	133.80813
L4S59.274899	731.0	79.07224
L4S24.274064	581.0	67.09592
L2S223.274381	1096.0	115.09548
L2S355.274178	1229.0	115.76952
L1S20.274555	400.0	33.94735
L1S147.273683	517.0	51.20467
L1S10.274330	374.0	26.53294
L2S23.275132	387.0	38.44942
L1S318.274878	504.0	45.20304
L1S289.274926	600.0	49.58253
L2S73.273400	423.0	40.83803
L1S325.273290	598.0	54.47752
L2S26.274870	394.0	42.35914
L2S36.274819	362.0	38.37104
L2S92.273461	394.0	40.39528
L2S43.273410	475.0	47.2666
L5S45.273650	551.0	58.02746
L2S158.273322	1229.0	128.80248
L2S156.274830	1112.0	119.77158
L1S86.273417	399.0	32.29874
L1S292.273647	459.0	39.02309
L1S98.273755	456.0	35.34587
L1S205.274565	456.0	39.71515
L1S130.275078	473.0	36.00299
L1S118.274243	537.0	41.96438
L1S112.274528	482.0	34.92304
L1S94.274719	464.0	37.93605
L1S375.275063	431.0	38.94315
L1S13.273294	336.0	24.80313
L1S114.274060	484.0	36.0253
L1S103.273727	480.0	39.10933
L4S126.273575	546.0	63.36082
L4S255.273681	697.0	81.23673
L4S146.273317	473.0	48.90075
L4S167.274554	535.0	59.2042
L4S262.273472	444.0	46.90884
L3S342.274115	702.0	79.25197
L4S154.274326	563.0	61.7851
L4S114.273756	870.0	98.26286
L5S106.273887	286.0	25.38767
L2S368.273859	839.0	85.17109
L2S336.273961	746.0	85.28312
L2S218.274421	836.0	92.66039
L2S331.274731	430.0	39.77275
L2S212.274232	1105.0	114.03901
L2S326.273858	536.0	61.69313
L2S304.274990	474.0	55.65397
L2S273.274755	788.0	84.40768
L2S315.275112	724.0	86.93371
L2S253.274272	781.0	84.97827
L2S296.273441	684.0	71.28533
L4S189.275114	578.0	66.929
L2S98.274156	1107.0	119.39048
L2S272.273569	659.0	74.33316
L2S234.274132	653.0	69.49785
L4S57.274432	598.0	66.38801
L2S214.275121	1131.0	116.75457
L2S323.273891	534.0	51.65549
L2S252.274922	713.0	76.12687
L4S76.274075	465.0	36.05242
L2S344.274314	586.0	64.03779
L2S185.274170	1188.0	126.45074
L2S364.275173	771.0	84.57657
L4S130.274090	653.0	73.21454
L2S142.274028	905.0	100.48561
L3S93.274969	875.0	97.26345
L3S326.274165	863.0	96.07326
L2S362.273633	1380.0	141.81472
L2S115.273884	1129.0	119.08444
L2S188.274490	1134.0	111.97955
L4S145.273686	416.0	51.19231
L4S141.274652	531.0	60.25686
L3S62.274808	897.0	100.5926
L2S298.274162	729.0	84.96221
L2S246.273825	774.0	83.03114
L2S350.274395	747.0	88.14368
L5S21.274556	633.0	71.75641
L3S83.275072	844.0	91.56057
L4S11.274407	547.0	60.56143
L5S28.275043	559.0	59.19868
L2S274.274264	619.0	66.02336
L2S114.274971	571.0	66.0988
L2S260.273463	745.0	74.27465
L4S190.274189	404.0	46.11635
L2S297.273357	625.0	66.74345
L2S207.274643	1585.0	157.29654
L3S125.274039	435.0	47.07428
L4S97.273347	499.0	49.33146
L2S327.274876	731.0	83.09079
L4S195.274073	928.0	102.46532
L4S27.273795	725.0	85.85824
L2S187.273503	1021.0	109.36918
L2S140.275066	888.0	98.0587
L4S142.273680	552.0	57.59269
L4S86.274094	483.0	38.79548
L3S59.274758	518.0	62.45262
L4S194.275019	614.0	71.47877
L2S152.273834	944.0	101.49712
L5S16.273599	796.0	88.59855
L4S84.274980	696.0	77.96173
L4S89.274390	1049.0	102.44916
L4S183.273842	479.0	57.41255
L2S213.273541	743.0	83.50003
L4S203.274402	843.0	93.08577
L3S69.274596	778.0	86.58921
L4S103.273853	602.0	69.49692
L4S134.275056	626.0	61.26303
L4S83.274391	594.0	66.33291
L4S29.274036	616.0	69.66425
L2S263.274998	665.0	76.42218
L3S327.273232	984.0	108.97384
L2S380.274540	985.0	103.4516
L4S171.273212	460.0	52.16131
L2S366.275139	848.0	91.6306
L2S237.274453	533.0	49.93908
L2S285.274068	713.0	73.54435
L2S378.273921	859.0	91.25209
L4S81.273408	844.0	88.55814
L2S271.274172	549.0	56.76683
L2S110.274511	941.0	102.32264
L3S55.273293	465.0	46.55169
L3S375.273759	509.0	48.20435
L4S61.274575	503.0	57.52551
L2S189.274133	1121.0	116.02111
L4S118.273855	556.0	54.20556
L2S206.274681	920.0	101.0248
L3S112.273498	558.0	59.92246
L2S343.273349	313.0	26.32905
L4S176.275098	487.0	57.22129
L3S92.274111	354.0	27.92316
L4S164.274024	836.0	91.35364
L2S107.274394	1014.0	111.20507
L4S119.274207	954.0	109.02907
L4S168.274699	479.0	57.53152
L2S147.273854	741.0	88.33645
L2S99.273432	809.0	90.13497
L2S347.275157	890.0	101.08616
L2S265.273653	658.0	74.84512
L4S285.274217	530.0	57.26272
L2S200.273345	1005.0	110.37487
L2S199.273944	1084.0	117.23212
L3S179.273459	682.0	80.61438
L4S35.274301	583.0	60.34468
L4S43.274641	762.0	84.16761
L2S310.273814	404.0	40.20956
L2S292.274340	727.0	83.15804
L2S150.273249	1078.0	117.25603
L3S7.274047	424.0	53.11617
L1S258.273240	527.0	52.19428
L2S56.274152	378.0	38.74238
L1S198.273806	599.0	51.99621
L1S308.274545	392.0	35.47488
L2S41.274536	399.0	39.60467
L2S13.273885	457.0	46.35035
L1S324.274332	437.0	35.87408
L1S362.274650	452.0	38.40755
L1S62.273992	478.0	35.60011
L1S177.273454	484.0	42.10468
L2S22.274974	366.0	36.51633
L1S233.274924	504.0	43.20166
L1S187.274092	570.0	45.30729
L1S140.274872	388.0	34.54817
L1S196.273245	503.0	41.07796
L1S83.274077	454.0	36.63922
L1S179.273902	526.0	42.49288
L1S337.273287	508.0	45.12657
L1S317.273874	463.0	50.07824
L1S250.273986	533.0	46.63136
L1S357.274041	437.0	39.12609
L1S146.273215	429.0	37.74505
L1S332.273671	448.0	42.04415
L1S260.273552	476.0	41.86447
L1S18.273422	353.0	24.50365
L1S26.274537	366.0	28.256
L1S167.275065	495.0	43.37323
L1S259.273813	505.0	44.07802
L1S9.274892	393.0	29.20651
L1S359.274297	396.0	33.88305
L2S81.274524	419.0	42.50639
L1S232.273216	535.0	42.87153
L1S34.274509	473.0	35.96385
L1S149.274022	570.0	52.37847
L1S316.275138	477.0	43.83068
L1S164.274254	457.0	38.2865
L1S338.273528	487.0	41.37408
L1S343.274134	484.0	43.11346
L1S263.274428	569.0	51.48476
L1S152.274042	459.0	37.84763
L1S155.274457	448.0	35.41363
L1S203.273731	466.0	42.75431
L1S329.274894	493.0	52.28757
L1S81.275041	274.0	25.03211
L1S245.274903	451.0	41.58001
L1S163.274658	473.0	40.30157
L2S58.275074	387.0	37.5935
L1S378.274245	540.0	54.64688
L4S53.273343	822.0	86.83964
L1S54.273348	385.0	32.39162
L1S184.273919	459.0	38.41624
L1S124.274955	414.0	33.49507
L1S243.274281	451.0	41.79208
L1S16.274184	391.0	30.1194
L1S76.274250	409.0	31.80643
L1S66.273306	426.0	33.42857
L2S50.274129	432.0	41.34109
L1S171.273375	497.0	41.73384
L1S247.273479	522.0	45.34495
L1S88.273651	411.0	34.24467
L1S349.273679	475.0	44.3946
L1S363.274890	508.0	44.12466
L1S145.275016	517.0	47.37215
L2S275.274761	814.0	90.46423
L3S310.273940	1019.0	107.22685
L4S143.274451	1013.0	105.28395
L2S195.275103	1088.0	119.71919
L4S125.274323	1194.0	126.89965
L2S119.273810	732.0	81.56813
L4S5.273376	745.0	83.63916
L6S39.274988	271.0	24.75222
L6S40.274664	293.0	27.66649
L6S212.273900	264.0	27.49386
L3S335.274841	1010.0	108.18327
L5S27.274638	561.0	61.78167
L2S204.274422	858.0	90.33897
L2S165.273826	1414.0	135.1807
L2S134.275076	1127.0	118.20648
L2S116.274289	746.0	84.09921
L2S166.274382	1072.0	114.3503
L4S227.273305	986.0	99.75824
L2S129.273959	1008.0	108.75072
L3S317.275044	975.0	108.08306
L4S222.274752	519.0	65.30251
L3S88.274534	538.0	63.82796
L2S268.274328	930.0	102.82448
L2S202.273648	992.0	107.3536
L3S89.273551	1126.0	114.40185
L2S169.274366	713.0	82.4554
L1S240.274975	569.0	48.75749
L1S12.273922	371.0	27.68657
L4S202.273235	900.0	101.25489
L3S137.274984	830.0	89.42792
L2S113.273234	922.0	91.61672
L3S347.273603	1148.0	118.22073
L4S151.274948	1063.0	105.66785
L4S113.274623	1067.0	109.59821
L2S306.274298	625.0	70.75791
L2S173.273804	1176.0	124.01042
L2S122.275099	923.0	105.94638
L2S154.273597	790.0	85.50658
L2S359.274772	1029.0	109.82741
L4S152.274701	1026.0	107.65822
L2S305.273862	682.0	70.93477
L4S252.273716	388.0	48.43932
L4S231.273354	1017.0	106.55677
L1S90.273946	502.0	39.95915
L1S158.274569	514.0	41.64421
L1S67.273723	441.0	36.511
L1S59.275053	441.0	35.60413
L1S107.274626	441.0	37.70188
L1S132.274000	448.0	36.16336
L1S345.274745	495.0	45.2378
L1S310.274766	512.0	43.1927
L1S78.274362	384.0	31.66887
L1S210.274468	483.0	40.95882
L1S48.274804	482.0	36.61014
L1S270.273598	470.0	42.78737
L4S87.274154	791.0	92.45988
L4S282.273852	519.0	57.77596
L4S185.274210	675.0	78.91277
L1S125.273208	472.0	35.94922
L1S85.273291	484.0	37.82302
L1S74.274032	382.0	31.67114
L1S110.274759	554.0	41.89712
L1S17.274647	382.0	29.74628
L2S235.274188	560.0	67.66161
L6S263.275008	255.0	25.61161
L6S124.274996	239.0	26.99418
L4S193.273943	572.0	69.57467
L2S258.274781	340.0	33.22678
L1S27.273969	385.0	30.5295
L6S195.274605	231.0	22.61595
L6S268.273715	269.0	29.08567
L6S264.275010	242.0	23.25308
L6S103.274214	294.0	29.17256
L6S318.275095	224.0	25.30172
L6S209.273736	261.0	27.24794
L6S302.275100	231.0	23.63244
L6S282.273549	227.0	22.75329
L6S216.274472	272.0	29.76237
L6S252.275036	214.0	23.48664
L6S261.273370	261.0	26.23579
L5S274.274203	240.0	25.44124
L5S224.273452	290.0	25.93947
L6S321.274400	257.0	24.86043
L6S156.274940	251.0	26.66534
L6S204.274507	218.0	22.44498
L6S194.274026	218.0	22.44933
L6S119.274806	240.0	24.66581
L6S283.274651	263.0	27.04837
L6S322.274909	259.0	25.98945
L6S298.274005	210.0	24.82237
L6S158.274025	257.0	26.97698
L5S219.273501	282.0	22.81138
L6S131.274435	247.0	24.003
L5S266.273275	221.0	23.36182
L5S243.273979	242.0	26.07014
L6S97.273664	298.0	28.3874
L6S66.273601	215.0	24.48259
L3S40.273374	427.0	49.327
