	observed_species	PD_whole_tree
F33Urin.140518	10.0	1.54396
F23Urin.140495	17.0	3.05702
F32Fotl.140455	148.0	22.20916
M22Frhd.140287	137.0	14.02879
F14Fotl.140552	58.0	7.17078
F22Mout.140788	172.0	16.29803
F11Indr.140809	219.0	28.87172
F22Indl.140644	130.0	19.58932
F12Indr.140556	261.0	30.55386
F22Knel.140720	189.0	24.92331
M32Nstl.140853	113.0	15.17025
M21Plmr.140842	235.0	25.39338
M22Forl.140587	238.0	28.81778
M21Plml.140352	290.0	26.42342
F32Nstl.140804	130.0	17.81059
M21Nstl.140369	258.0	24.90003
M24Plmr.140833	197.0	22.88699
F23Nost.140510	99.0	14.72726
F31Fotr.140874	235.0	31.61124
F33Plml.140709	316.0	31.14529
F32Nose.140543	69.0	11.26051
F12Nstl.140831	83.0	11.13416
F21Navl.140840	122.0	15.20862
F12Mout.140450	147.0	16.55876
M31Indr.140588	164.0	20.61392
F21Knel.140372	178.0	25.04107
M31Plmr.140505	203.0	21.31971
M12Mout.140350	186.0	20.85834
F22Hair.140512	120.0	18.3328
M11Mout.140852	200.0	21.4002
M31Tong.140808	120.0	12.58199
M32Nstr.140494	134.0	18.97713
F11Mout.140583	166.0	17.01943
M32Mout.140657	169.0	16.9861
F12Pinr.140498	119.0	19.57141
M11Indl.140749	155.0	19.57948
M31Mout.140342	190.0	19.19491
M41Knel.140855	231.0	28.60706
M42Pinl.140354	136.0	14.60474
M42Forl.140600	242.0	29.48899
M42Nstr.140784	132.0	14.99379
M22Mout.140541	157.0	16.55413
M42Indl.140869	204.0	25.2235
F32Indr.140459	115.0	16.2055
M21Indr.140425	245.0	23.8007
F32Plmr.140529	203.0	25.12877
M41Indl.140854	205.0	21.36894
M42Nstl.140363	132.0	15.86067
M21Mout.140501	156.0	17.44576
F32Aptr.140339	151.0	21.76731
M42Frhd.140770	112.0	14.22423
M54Plmr.140626	207.0	21.98758
M23Knee.140621	203.0	23.08486
F24Frhd.140858	37.0	6.03941
F23Plmr.140435	210.0	23.20293
F14Plml.140525	169.0	21.87122
M33Plml.140822	203.0	24.24119
F24Plml.140452	166.0	20.25529
M54Urin.140480	161.0	18.39779
M44Plml.140614	219.0	27.11846
F12Fcsw.140400	252.0	20.8201
M12Fcsw.140326	191.0	19.20564
M42Fcsw.140447	186.0	16.80681
M22Nstl.140860	244.0	22.11532
F31Fcsw.140492	203.0	16.27294
F32Fcsw.140706	210.0	16.6911
F33Fcsw.140662	161.0	14.53488
F31Fotl.140715	231.0	28.89717
M53Fotl.140376	387.0	41.92406
M34Plml.140373	199.0	22.77653
F22Plml.140347	142.0	18.60804
M11Fotl.140711	87.0	10.28299
M21Knel.140490	274.0	34.27686
M22Fotr.140381	305.0	36.48968
M42Knel.140699	179.0	24.80689
M24Fotl.140320	266.0	29.35518
M21Fotl.140499	252.0	30.62358
F34Plml.140846	192.0	20.16223
F34Fotr.140673	372.0	37.49963
F33Plmr.140674	386.0	34.70797
M23Fotr.140344	137.0	17.43331
M23Plmr.140648	180.0	18.67111
F33Fotl.140406	362.0	39.95976
M43Fotr.140475	125.0	16.83345
M32Fotr.140562	279.0	33.6891
F13Plmr.140454	278.0	30.92053
M64Plmr.140356	208.0	27.40676
F22Navl.140838	94.0	13.45671
F12Hair.140386	45.0	6.67341
F22Forr.140732	202.0	26.00454
F21Forl.140295	207.0	28.04004
M32Forl.140592	173.0	22.4428
F12Pinl.140479	106.0	15.482
M32Pinl.140666	106.0	15.59618
F12Indl.140710	153.0	21.29746
F11Pinl.140315	166.0	25.62065
M31Hair.140713	60.0	8.39977
F21Hair.140524	92.0	11.55856
M32Fotl.140843	219.0	26.7211
F11Indl.140283	180.0	24.01238
F11Forl.140437	209.0	27.57271
F12Plmr.140839	280.0	34.47803
M32Frhd.140776	67.0	8.79833
F22Forl.140279	185.0	24.87211
F22Plmr.140357	158.0	23.98575
M32Pinr.140389	75.0	10.80545
F11Plml.140803	289.0	35.42234
M32Hair.140734	70.0	9.88469
F12Forr.140302	218.0	28.21044
F11Nose.140325	69.0	11.74805
M31Frhd.140336	35.0	4.258
F21Pinr.140773	40.0	4.51233
M31Pinr.140627	69.0	8.03525
F22Kner.140705	222.0	30.16282
M31Pinl.140703	97.0	12.52529
F12Plml.140300	246.0	33.17342
F22Pinl.140717	36.0	4.76179
F12Navl.140828	41.0	4.42651
F22Ewxr.140747	45.0	4.6905
F11Frhd.140508	110.0	16.47569
F12Nose.140365	78.0	11.39251
F12Aptl.140591	163.0	22.80592
M31Plml.140743	157.0	21.53615
M12Pinr.140598	77.0	9.13971
M41Plml.140691	175.0	23.1007
M42Hair.140700	135.0	17.64781
M22Hair.140456	198.0	23.29215
M21Hair.140504	259.0	26.18593
M21Aptl.140554	123.0	16.87976
M21Forl.140771	235.0	28.73444
M41Forr.140728	240.0	27.98422
M22Ewxr.140787	92.0	12.90123
M42Plml.140513	207.0	24.50788
M22Forr.140708	228.0	26.6457
M22Glns.140314	160.0	19.18599
M21Kner.140721	209.0	26.77168
M42Indr.140519	179.0	21.84052
M41Nose.140779	71.0	8.97868
F31Hair.140753	86.0	14.42662
F31Frhd.140832	70.0	11.11754
F31Forr.140586	185.0	24.17682
M22Nose.140594	183.0	18.71572
F31Plmr.140385	200.0	28.60336
M21Pinl.140313	96.0	13.6651
M22Nstr.140393	218.0	20.63838
F31Indr.140675	192.0	22.64317
M41Kner.140735	204.0	26.84429
M22Navl.140637	69.0	9.87183
F31Indl.140679	179.0	21.11936
M22Fotl.140555	309.0	35.77045
M21Aptr.140329	134.0	16.85467
M41Hair.140413	117.0	16.60211
M22Indr.140471	221.0	25.76608
M41Plmr.140782	190.0	25.53705
M42Nose.140308	104.0	14.19009
F32Forr.140528	124.0	18.01799
M41Pinr.140509	81.0	10.58352
M21Nstr.140593	244.0	23.99682
M22Plmr.140574	294.0	32.43321
F32Forl.140724	126.0	18.65109
M42Forr.140521	240.0	30.27305
M22Pinl.140526	119.0	15.36534
M22Ewxl.140750	154.0	18.74922
M41Pinl.140284	85.0	11.9275
F32Indl.140607	159.0	22.10085
M42Pinr.140457	64.0	8.00943
M21Fotr.140859	243.0	29.47282
M42Glns.140719	157.0	16.34986
M21Frhd.140641	160.0	17.81563
M21Indl.140576	262.0	27.33615
F33Frhd.140757	139.0	17.76434
F33Knee.140702	225.0	29.1644
F34Plmr.140416	163.0	17.31128
M23Frhd.140404	62.0	8.18119
M23Nost.140669	109.0	14.34538
F13Plml.140601	163.0	20.11579
F23Knee.140816	175.0	24.19413
F13Frhd.140649	70.0	10.9809
M64Knee.140570	202.0	23.48218
M13Frhd.140349	84.0	7.58866
M43Nost.140345	99.0	11.33085
M21Pinr.140516	108.0	17.54509
M44Knee.140736	230.0	30.63909
M41Forl.140496	180.0	22.12705
M43Frhd.140486	86.0	10.9216
F23Frhd.140622	27.0	4.02785
M63Knee.140419	199.0	24.45541
F13Knee.140670	183.0	23.08742
F14Plmr.140786	202.0	24.80708
F34Ewax.140285	77.0	10.41669
F34Frhd.140568	74.0	9.65289
F14Frhd.140741	74.0	11.49609
M44Frhd.140730	85.0	10.98507
M44Plmr.140868	201.0	21.77462
F33Nost.140487	69.0	9.2836
M64Plml.140628	184.0	25.40818
M44Ewax.140411	69.0	6.55559
M33Plmr.140723	163.0	20.24833
M63Frhd.140286	56.0	6.1341
M24Nost.140862	109.0	12.72368
F34Nost.140282	70.0	8.98237
F23Plml.140585	173.0	21.26266
M64Frhd.140834	36.0	5.4391
F11Pinr.140867	88.0	10.64949
M44Nost.140343	87.0	10.79492
F13Ewax.140760	31.0	4.21894
F34Knee.140341	176.0	19.92176
F14Ewax.140371	50.0	5.26621
M64Nost.140402	64.0	8.06285
F24Nost.140792	109.0	15.52436
M11Fcsw.140610	185.0	19.05987
F21Fcsw.140506	231.0	19.51712
M21Fcsw.140493	206.0	15.50222
M22Indl.140813	266.0	25.21295
M53Fcsw.140426	154.0	11.60602
M13Fcsw.140390	211.0	18.55242
F31Fcsp.140571	180.0	14.92371
M23Fcsw.140821	227.0	18.06704
M33Fcsw.140557	216.0	16.50148
M54Fcsw.140330	173.0	12.21543
M63Fcsw.140818	184.0	15.59348
M14Fcsw.140443	241.0	20.5502
F34Fcsw.140733	210.0	16.1335
F21Fcsp.140536	221.0	17.82646
F24Fcsw.140765	178.0	15.032
F21Nstl.140383	89.0	14.95156
M12Nstr.140690	66.0	6.84013
F21Kner.140678	114.0	16.99812
M31Fotr.140572	210.0	23.89485
M12Pinl.140722	75.0	10.96472
M12Nstl.140399	66.0	9.43207
F22Nstl.140534	67.0	9.75472
M12Forr.140849	149.0	16.97083
F22Labi.140560	120.0	15.57555
M11Kner.140517	188.0	21.79293
M31Knel.140873	161.0	19.71719
M11Plml.140620	181.0	22.48501
M12Plmr.140584	142.0	19.26961
F12Labi.140407	111.0	12.95086
F22Nose.140758	43.0	6.60441
F12Kner.140545	202.0	25.82545
F21Urin.140569	29.0	5.12766
F11Labi.140687	85.0	10.54848
F11Aptl.140780	205.0	25.96004
F22Nstr.140671	74.0	10.6482
F22Aptr.140609	59.0	9.16857
M11Fotr.140751	100.0	13.93694
F11Navl.140566	47.0	6.90078
M32Indl.140814	172.0	20.56745
F21Indr.140440	153.0	18.4595
F22Aptl.140370	52.0	7.10658
M12Plml.140817	143.0	17.82367
M11Pinr.140546	95.0	12.15046
M31Glns.140477	97.0	10.93913
M31Nstl.140392	70.0	10.52634
M12Indr.140762	134.0	18.75678
M12Indl.140438	86.0	10.37896
M31Fcsw.140368	204.0	17.6575
F11Ewxl.140795	54.0	8.96965
F12Urin.140382	40.0	6.44237
F32Ewxl.140542	68.0	11.5707
F31Kner.140761	207.0	26.20548
F31Nose.140465	80.0	13.71702
M41Nstl.140739	101.0	10.77774
M42Kner.140502	274.0	35.90624
M41Nstr.140549	98.0	9.45262
F31Aptr.140458	90.0	12.57014
F32Navl.140293	119.0	17.43534
F32Frhd.140444	97.0	15.25773
F32Fotr.140582	134.0	20.21418
F31Ewxr.140289	101.0	11.83919
M32Nose.140531	47.0	6.17401
F31Pinl.140395	70.0	9.93529
M31Aptr.140474	60.0	6.63473
F32Nstr.140767	104.0	13.28629
F32Pinl.140578	55.0	7.64777
M42Aptr.140377	66.0	7.01166
M42Aptl.140537	85.0	9.55787
M42Fotl.140742	50.0	7.15298
M41Aptr.140772	70.0	8.03146
M41Urin.140696	112.0	14.06218
M41Fcsw.140359	236.0	21.17427
M21Ewxr.140654	88.0	11.91996
M63Nost.140870	66.0	8.8256
M33Nost.140351	91.0	13.3779
F14Knee.140634	210.0	25.39965
M24Fotr.140398	217.0	24.34336
M24Uric.140635	86.0	13.30509
M53Fotr.140451	347.0	36.2268
F24Plmr.140433	192.0	22.81212
M13Fotl.140685	102.0	13.83807
F24Knee.140744	160.0	19.4288
M34Nost.140408	94.0	13.88949
M44Fcsw.140418	241.0	18.48729
M53Urin.140277	96.0	16.07271
M53Knee.140318	240.0	24.72492
F13Fotr.140798	65.0	7.83687
M13Fotr.140755	136.0	17.20863
M43Fcsw.140714	230.0	17.58749
F31Forl.140333	190.0	24.32358
M14Plml.140544	126.0	13.98981
M53Plml.140660	127.0	15.15003
M13Nost.140290	63.0	7.41707
M54Plml.140636	214.0	24.72155
M14Fotl.140639	83.0	10.88837
M24Fcsw.140647	230.0	17.7348
M63Fotl.140731	264.0	31.96962
F14Nost.140522	71.0	11.3261
M23Plml.140503	123.0	14.94223
M14Nost.140445	61.0	6.24559
M24Frhd.140442	79.0	9.46117
M33Uric.140581	85.0	12.17183
M64Urin.140764	129.0	18.24642
M14Uric.140532	133.0	19.87102
F14Uric.140596	48.0	8.79538
F13Uric.140806	48.0	8.47721
M53Uric.140515	99.0	16.79554
F34Urin.140432	15.0	3.60147
M13Knee.140288	134.0	12.69973
F14Urin.140297	33.0	5.78155
F13Urin.140615	50.0	7.67535
M34Frhd.140638	55.0	6.063
M34Urin.140663	102.0	17.30726
M54Knee.140481	205.0	23.87477
M63Plml.140689	141.0	16.66521
M44Fotl.140595	60.0	7.49467
F21Nstr.140791	49.0	7.46809
F21Plmr.140745	131.0	18.80404
M32Forr.140802	160.0	19.46733
M22Fcsw.140276	206.0	17.11759
M64Fotl.140777	360.0	39.6606
M64Fotr.140624	226.0	25.73268
M32Tong.140309	113.0	12.40401
M54Tong.140619	134.0	13.62962
M33Urin.140845	263.0	34.12207
M12Ewxl.140401	49.0	5.69118
M11Frhd.140548	86.0	10.81788
M11Pinl.140316	98.0	11.84692
M12Forl.140812	136.0	14.14886
M11Aptl.140830	72.0	8.90455
M11Hair.140577	72.0	9.62586
M12Hair.140590	74.0	8.12166
M11Plmr.140866	163.0	21.76747
M11Aptr.140378	59.0	8.10648
M12Aptl.140844	61.0	6.57207
M63Fotr.140467	296.0	33.04777
M32Plmr.140307	179.0	19.30645
F32Fcsp.140464	174.0	14.91935
F13Fcsw.140387	260.0	21.60089
F21Mout.140380	172.0	15.36226
F12Tong.140538	127.0	12.86405
M12Tong.140559	133.0	14.67214
M22Tong.140364	134.0	14.39284
M41Tong.140317	165.0	16.19307
F31Mout.140605	157.0	15.08417
M21Tong.140323	137.0	14.50972
M42Mout.140653	208.0	23.50184
M41Mout.140367	193.0	17.99789
F32Tong.140410	121.0	13.08189
M42Tong.140857	129.0	14.03496
F34Tong.140848	97.0	10.38788
M63Tong.140865	135.0	16.25266
M24Tong.140439	137.0	14.12483
M53Tong.140327	110.0	12.64855
M33Tong.140346	106.0	12.63032
M14Tong.140420	110.0	12.62104
F23Tong.140417	112.0	12.31164
M43Tong.140396	126.0	12.1002
F22Urin.140306	39.0	8.40418
F21Ewxr.140299	55.0	6.92923
M21Urin.140335	115.0	15.3877
M22Urin.140805	62.0	10.48699
F12Aptr.140530	185.0	26.51153
M22Aptr.140827	98.0	15.14224
F31Aptl.140409	81.0	12.93411
F32Aptl.140820	202.0	24.91802
M33Fotl.140701	87.0	12.97953
M43Fotl.140659	127.0	18.20289
F14Fotr.140665	105.0	14.4069
M53Nost.140611	65.0	7.58243
M32Fcsw.140646	185.0	15.09195
M21Fcsp.140319	171.0	14.05274
M32Fcsp.140470	138.0	11.77611
M21Ewxl.140436	78.0	9.4788
M33Fotr.140533	152.0	19.80724
M41Navl.140280	51.0	7.94133
M43Urin.140463	72.0	10.34205
M11Fcsp.140589	166.0	18.3042
M12Fcsp.140668	170.0	18.19452
F11Fcsw.140616	247.0	23.35566
F12Fcsp.140694	242.0	21.16606
M41Fcsp.140643	161.0	14.16668
F14Fcsw.140752	227.0	20.62158
F21Indl.140446	162.0	22.62705
F21Tong.140655	153.0	16.05679
M11Tong.140453	145.0	16.10548
F22Tong.140837	165.0	17.3403
F32Pinr.140328	47.0	7.82025
F31Tong.140785	115.0	15.33765
F32Mout.140603	168.0	19.42953
M34Tong.140540	96.0	11.73438
M13Tong.140491	133.0	13.75167
M64Tong.140427	111.0	13.75893
F33Tong.140358	118.0	14.14008
F24Tong.140829	150.0	15.22044
M23Tong.140462	101.0	10.79331
M23Urin.140740	68.0	9.50601
M64Uric.140672	108.0	13.64423
F22Indr.140640	174.0	22.85516
M53Plmr.140520	122.0	16.73207
M12Aptr.140800	51.0	6.11123
M34Fotl.140468	110.0	15.52014
F12Fotr.140597	85.0	8.01608
F11Fotr.140431	91.0	10.32169
F12Fotl.140294	70.0	8.59224
F11Fotl.140558	87.0	11.05735
M22Fcsp.140527	145.0	12.00854
M64Fcsw.140360	149.0	14.77397
M54Frhd.140695	55.0	7.44544
F12Nstr.140310	100.0	12.13301
F14Tong.140430	102.0	10.9371
M44Tong.140642	125.0	13.08645
F21Aptl.140686	66.0	9.56178
F21Aptr.140500	72.0	11.08085
M11Nose.140428	51.0	6.32816
M32Aptr.140847	30.0	4.35801
M31Nstr.140461	78.0	9.52397
F21Nose.140573	31.0	3.97038
M12Nose.140763	41.0	5.33309
F11Nstr.140303	76.0	10.88924
F11Nstl.140539	79.0	9.90116
M41Aptl.140841	58.0	5.58991
M54Nost.140835	69.0	6.78129
M63Ewax.140384	50.0	3.77042
M21Glns.140311	141.0	15.67739
M64Ewax.140550	51.0	4.624
F13Nost.140811	56.0	8.74643
M53Ewax.140448	46.0	4.47035
M63Plmr.140815	152.0	20.09033
M34Fotr.140476	202.0	22.76198
F24Fotr.140273	39.0	5.16782
F22Fcsw.140281	241.0	19.51398
M23Fotl.140684	180.0	22.57361
M43Ewax.140650	39.0	3.97318
F22Fcsp.140783	206.0	15.50182
F23Fcsw.140551	172.0	14.91343
M32Indr.140748	129.0	16.5695
F21Frhd.140623	32.0	4.87291
F33Ewax.140872	70.0	11.18619
M12Ewxr.140434	45.0	5.14465
F13Tong.140677	119.0	14.24367
F31Urin.140602	24.0	4.1449
M42Urin.140778	60.0	11.19606
F32Urin.140725	17.0	2.19306
F24Uric.140658	25.0	3.22367
F24Urin.140403	18.0	2.83049
M24Urin.140388	51.0	6.79646
F34Uric.140423	20.0	3.24556
F23Uric.140274	19.0	3.79755
M63Uric.140617	28.0	6.29615
M44Uric.140688	58.0	8.93303
M23Uric.140523	66.0	10.36289
F33Uric.140793	20.0	3.48764
F24Ewax.140807	46.0	7.31997
F11Tong.140366	124.0	13.74987
M13Ewax.140391	36.0	3.47524
F21Fotl.140348	34.0	3.69408
F12Ewxl.140466	61.0	9.59721
M41Ewxr.140794	68.0	7.71848
F11Urin.140632	37.0	7.03883
M14Urin.140599	75.0	11.84357
M42Fotr.140861	58.0	9.24498
M32Ewxr.140697	21.0	2.97744
F32Ewxr.140535	84.0	11.67266
M53Frhd.140768	61.0	5.68344
F22Frhd.140836	39.0	5.83523
F22Fotr.140698	51.0	8.60909
M41Fotr.140652	54.0	5.8734
F23Fotr.140680	29.0	3.20593
F31Pinr.140799	63.0	8.09186
F22Pinr.140355	28.0	3.51843
M31Ewxl.140375	42.0	5.37278
M11Ewxl.140424	57.0	6.28911
M32Ewxl.140473	42.0	5.85661
M31Nose.140415	28.0	2.77816
M42Ewxr.140604	53.0	6.42919
M11Urin.140484	90.0	13.32608
M23Ewax.140338	62.0	6.00496
F24Fotl.140630	42.0	4.14168
F11Ewxr.140797	64.0	9.96878
M31Aptl.140756	33.0	3.60723
M41Fotl.140801	40.0	3.70027
F22Fotl.140421	38.0	5.60784
M32Aptl.140296	29.0	4.09793
F21Fotr.140485	35.0	3.95003
M42Ewxl.140553	71.0	8.74941
M21Navl.140850	51.0	6.3634
M41Ewxl.140482	54.0	6.68338
F23Fotl.140863	34.0	3.93386
M31Ewxr.140754	27.0	4.18155
F22Ewxl.140693	42.0	4.82555
F21Ewxl.140312	46.0	4.32193
M54Ewax.140661	45.0	3.82846
M14Ewax.140489	30.0	3.23187
M24Ewax.140460	50.0	5.47066
M33Ewax.140613	41.0	4.91305
M44Fotr.140394	40.0	6.15841
F23Ewax.140304	40.0	4.79254
F13Fotl.140488	85.0	10.90706
M34Ewax.140864	34.0	3.88875
