OTU	Test-Statistic	P	FDR_P	Bonferroni_P	skin/other_mean	oral_mean	gut_mean	taxonomy
572476	423.757751813	9.59783681922e-93	1.87368970385e-88	1.87368970385e-88	0.0041928721174	0.0	2.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
New.CleanUp.ReferenceOTU255	409.455273367	1.22438244817e-89	1.19511970766e-85	2.39023941531e-85	0.0041928721174	1.97826086957	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__melaninogenica
1616059	380.594599015	2.26429445413e-83	1.47345187779e-79	4.42035563336e-79	0.0545073375262	5.97826086957	0.0	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__
New.CleanUp.ReferenceOTU20137	360.496481887	5.23821820448e-79	2.55651239469e-75	1.02260495788e-74	0.0062893081761	1.80434782609	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella;s__parvula
3866487	349.009320113	1.63526850014e-76	6.38474233195e-73	3.19237116597e-72	0.0901467505241	4.78260869565	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium;s__
176108	344.233839385	1.78062118158e-75	5.79354778445e-72	3.47612867067e-71	0.0272536687631	0.0	10.5238095238	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__;s__
589071	340.544382626	1.12648883355e-74	3.14161642981e-71	2.19913150087e-70	0.224318658281	0.0	19.2619047619	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
370098	325.092290824	2.5533243857e-71	6.2307498322e-68	4.98459986576e-67	0.0335429769392	0.0	5.14285714286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira;s__
518743	308.096031902	1.25255476774e-67	2.71693046398e-64	2.44523741758e-63	0.134171907757	7.91304347826	0.238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella
360518	299.662046092	8.49597984122e-66	1.6585851846e-62	1.6585851846e-61	0.0041928721174	0.0	2.69047619048	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides
