OTU	Test-Statistic	P	FDR_P	Bonferroni_P	acidic_mean	neutral_mean	basic/neutral_mean	acidic/neutral_mean	basic_mean	taxonomy
denovo30463	57.8482578614	8.21167833159e-12	1.36699809186e-07	1.36699809186e-07	0.0	0.117647058824	1.66666666667	0.0	8.66666666667	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Balneimonas;s__
denovo8263	49.1722174942	5.37517837744e-10	4.47402972246e-06	8.94805944492e-06	0.0	0.0	0.777777777778	0.0	4.72222222222	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__
denovo18282	46.4092699694	2.02420087968e-09	6.71618188015e-06	3.36968720441e-05	1.05882352941	0.0	0.0	0.0	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
denovo45293	46.3944556348	2.03862608482e-09	6.71618188015e-06	3.39370084341e-05	1.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__;s__
denovo40334	46.2724435116	2.16140348168e-09	6.71618188015e-06	3.59808837596e-05	4.94117647059	0.117647058824	0.0	0.666666666667	0.0555555555556	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
denovo13550	46.0360419809	2.42068188147e-09	6.71618188015e-06	4.02970912809e-05	2.70588235294	0.117647058824	0.0555555555556	0.444444444444	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
denovo34863	43.6324159338	7.64864898662e-09	1.74491351136e-05	0.00012732705968	2.41176470588	0.117647058824	0.166666666667	0.888888888889	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes;s__
denovo23176	43.3966009503	8.56132882402e-09	1.74491351136e-05	0.000142520440933	7.29411764706	0.588235294118	0.0	3.11111111111	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
denovo18330	43.193578026	9.43366468565e-09	1.74491351136e-05	0.000157042216022	0.0	0.0	0.0	0.0	1.05555555556	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Skermanella;s__
denovo36974	42.7498957506	1.16611160934e-08	1.94122599607e-05	0.000194122599607	5.23529411765	0.235294117647	0.0555555555556	0.777777777778	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
denovo20720	42.4422580202	1.35066265462e-08	2.04404374649e-05	0.000224844812114	2.0	0.117647058824	0.0	0.111111111111	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__;g__;s__
denovo8350	40.6819804334	3.12776963531e-08	4.33899842659e-05	0.00052067981119	5.17647058824	0.294117647059	0.0	2.94444444444	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
denovo45097	40.2687893053	3.80831899453e-08	4.8766989463e-05	0.000633970863019	2.76470588235	0.117647058824	0.0	0.111111111111	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
denovo15014	39.9673727759	4.39619613912e-08	5.22739122343e-05	0.00073183477128	0.0	3.47058823529	9.83333333333	0.444444444444	3.16666666667	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__;g__;s__
denovo16782	37.4666567633	1.44350801357e-07	0.000160200519346	0.00240300779019	2.41176470588	0.176470588235	0.111111111111	1.11111111111	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__
denovo7041	36.5835562335	2.19459284009e-07	0.000228333668806	0.00365333870089	1.88235294118	0.352941176471	0.111111111111	1.0	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes;s__
denovo20088	36.2992011619	2.51124068543e-07	0.000232247909391	0.00418046236904	0.529411764706	0.0	0.0	0.0	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
denovo23345	36.2992011619	2.51124068543e-07	0.000232247909391	0.00418046236904	0.588235294118	0.0	0.0	0.0	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__;g__;s__
denovo31495	35.3572443105	3.92298626223e-07	0.00034371553846	0.00653059523074	2.11764705882	0.235294117647	0.0	0.777777777778	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
denovo26709	35.0833416493	4.46578719546e-07	0.000371709797214	0.00743419594428	1.94117647059	0.0	0.0	0.222222222222	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
denovo27421	34.461687818	5.99164873325e-07	0.000474966554583	0.00997429764624	1.58823529412	0.117647058824	0.0	0.833333333333	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
denovo12668	33.7458529617	8.40188639025e-07	0.000606216696332	0.0139866202739	0.0	0.0	0.0	0.0	1.05555555556	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__
denovo19815	33.7458529617	8.40188639025e-07	0.000606216696332	0.0139866202739	0.0	0.0	0.0	0.0	1.33333333333	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__
denovo43129	33.6623030672	8.73983343063e-07	0.000606216696332	0.014549200712	1.58823529412	0.294117647059	0.111111111111	0.333333333333	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
denovo39445	33.538427217	9.26597815811e-07	0.000617002953592	0.0154250738398	1.17647058824	0.0588235294118	0.0	0.611111111111	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__
denovo23213	32.7400351583	1.3501808833e-06	0.000864479275547	0.0224764611642	1.52941176471	0.117647058824	0.0555555555556	0.944444444444	0.0	k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__;g__;s__
denovo23305	32.2937446556	1.66604743479e-06	0.00102721080174	0.027734691647	1.52941176471	0.0588235294118	0.0	0.277777777778	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
denovo13045	31.3744619799	2.56747617568e-06	0.00144586285782	0.0427407758965	0.470588235294	0.0	0.0	0.0	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__
denovo18402	31.3443340606	2.60409241097e-06	0.00144586285782	0.0433503263654	0.0	0.705882352941	0.0	0.0	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
denovo23328	31.3430799863	2.60562778487e-06	0.00144586285782	0.0433758857347	1.35294117647	0.0	0.0	0.0	0.0	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Thermogemmatisporales;f__Thermogemmatisporaceae;g__;s__
denovo16111	31.2176506172	2.76383566476e-06	0.00148417975198	0.0460095723113	1.82352941176	0.470588235294	0.0555555555556	0.944444444444	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__Candidatus Koribacter;s__
