OTU	Test-Statistic	P	FDR_P	Bonferroni_P	skin/other_mean	oral_mean	gut_mean	taxonomy
4326219	363.881084608	9.64331699153e-80	1.77330956157e-75	1.77330956157e-75	0.0545073375262	4.52173913043	0.0	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__
New.CleanUp.ReferenceOTU222	358.01961363	1.80729352955e-78	1.66171603574e-74	3.32343207149e-74	0.0041928721174	1.67391304348	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__melaninogenica
4325533	349.852497213	1.07274250809e-76	6.57555399374e-73	1.97266619812e-72	0.0293501048218	0.0	11.3571428571	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__;s__
New.CleanUp.ReferenceOTU17550	337.655669311	4.77532591433e-74	2.08831951217e-70	8.78134682386e-70	0.0083857442348	1.60869565217	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella;s__parvula
316732	337.309333709	5.67817584472e-74	2.08831951217e-70	1.04415975609e-69	0.0314465408805	0.0	5.14285714286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira;s__
4346374	331.432928444	1.07214624272e-72	3.28594954289e-69	1.97156972573e-68	0.140461215933	0.0	9.35714285714	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__uniformis
4458959	329.771577318	2.460434688e-72	6.46356192538e-69	4.52449334777e-68	0.129979035639	8.28260869565	0.142857142857	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella
3866487	323.48795826	5.69485122411e-71	1.3090327395e-67	1.0472261916e-66	0.0796645702306	4.63043478261	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium;s__
4391641	311.999638572	1.77884991039e-68	3.63458566691e-65	3.27112710022e-64	0.0251572327044	3.10869565217	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__parainfluenzae
175751	305.53058834	4.51726652967e-67	8.30680142141e-64	8.30680142141e-63	0.0335429769392	0.0	4.95238095238	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
4391230	301.937901409	2.72281271667e-66	4.55180027698e-63	5.00698030468e-62	0.163522012579	7.67391304348	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella;s__dispar
4428929	298.542590196	1.48696324017e-65	2.27864725195e-62	2.73437670235e-61	0.0125786163522	0.0	3.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__caccae
4412541	296.17776917	4.8508136795e-65	6.86166251941e-62	8.92016127524e-61	0.0754716981132	0.0	3.54761904762	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__prausnitzii
4295238	294.438625005	1.15735062502e-64	1.52018004596e-61	2.12825206435e-60	0.0	1.0652173913	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__melaninogenica
4374753	287.793013906	3.21026633991e-63	3.93557251497e-60	5.90335877246e-59	0.253668763103	13.2608695652	0.261904761905	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella;s__dispar
2874602	286.274737849	6.85852177615e-63	7.88258480885e-60	1.26121356942e-58	0.0041928721174	0.0	2.14285714286	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
4451251	285.170336878	1.1913740761e-62	1.28871634621e-59	2.19081778855e-58	0.083857442348	4.0652173913	0.0	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium;s__
4465561	272.437707168	6.93271835693e-60	7.08254210364e-57	1.27485757866e-55	0.0272536687631	4.63043478261	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella
526682	269.759991609	2.64461284552e-59	2.55956766401e-56	4.86317856162e-55	0.0335429769392	1.41304347826	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__
4393962	266.440384998	1.39061054928e-58	1.27859686953e-55	2.55719373906e-54	0.0356394129979	2.23913043478	0.0	k__Bacteria;p__TM7;c__TM7-3;o__;f__;g__;s__
4408758	264.681085325	3.35144880342e-58	2.9347520022e-55	6.16297920461e-54	0.220125786164	14.7391304348	0.0952380952381	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella;s__dispar
4217226	259.657621891	4.13108198688e-57	3.45302121167e-54	7.59664666567e-53	0.0062893081761	0.0	3.42857142857	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella;s__
4412168	257.63178798	1.13754361909e-56	8.73127541311e-54	2.09182896115e-52	0.0	0.0	1.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
2617854	257.628275351	1.13954325909e-56	8.73127541311e-54	2.09550609915e-52	0.0	0.0	1.5	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__;s__
3486634	255.24086308	3.75967932408e-56	2.76546972362e-53	6.91367430906e-52	0.127882599581	0.0	23.9761904762	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
