	observed_species	PD_whole_tree
L1S261.274799	640.0	55.9526
L1S220.273571	572.0	43.73802
L1S146.273215	541.0	39.19455
L1S276.273690	520.0	43.51962
L1S293.275143	563.0	49.21953
L1S215.273708	587.0	46.02532
L1S19.274514	388.0	33.50334
L1S314.273495	591.0	53.17591
L1S217.273917	345.0	28.38048
L1S321.273286	601.0	54.37301
L1S289.274926	585.0	47.96297
L1S209.273658	569.0	43.46425
L1S270.273598	525.0	43.21383
L1S354.274130	459.0	40.09535
L1S144.273302	504.0	45.14408
L1S338.273528	527.0	42.92073
L1S292.273647	479.0	39.04813
L1S339.274501	598.0	48.35818
L1S383.274632	570.0	44.88317
L1S363.274890	550.0	46.13948
L1S150.274261	547.0	46.72598
L1S256.274285	500.0	42.17486
L1S116.274735	474.0	34.22931
L1S284.274692	653.0	52.69262
L1S368.274020	587.0	47.3811
L1S244.274295	499.0	40.78698
L1S303.273579	491.0	40.52865
L1S242.273860	591.0	46.7787
L1S346.273710	568.0	48.88952
L2S77.275174	569.0	47.68002
L2S46.274196	498.0	42.85553
L1S143.273938	480.0	37.38955
L1S233.274924	561.0	45.71592
L2S58.275074	441.0	38.38865
L2S4.274408	474.0	40.59285
L2S65.273492	553.0	54.57587
L2S74.275009	425.0	38.21491
L2S68.274198	495.0	49.62384
L2S102.273640	1183.0	113.34336
L1S274.273705	316.0	21.74895
L1S118.274243	539.0	39.5274
L1S1.275106	415.0	34.37893
L2S160.274499	672.0	61.91768
L2S321.273280	950.0	92.68283
L2S263.274998	762.0	73.87903
L2S136.274044	1169.0	111.14061
L2S119.273810	875.0	86.39516
L2S314.274562	748.0	76.5468
L2S346.274797	916.0	90.94918
L2S142.274028	1055.0	98.76684
L2S184.273588	1383.0	126.0944
L2S278.273562	870.0	90.74448
L2S317.274723	693.0	70.19254
L2S381.273428	941.0	91.69354
L2S351.273316	757.0	77.0182
L2S339.274279	391.0	38.9363
L2S268.274328	1132.0	104.46834
L2S141.273404	989.0	98.06428
L2S168.274483	1450.0	127.96576
L2S232.273319	1360.0	123.46757
L2S161.273767	934.0	90.02207
L2S297.273357	661.0	64.06574
L2S144.273964	1085.0	105.43938
L2S106.274109	754.0	76.51783
L2S310.273814	393.0	42.41994
L2S320.274818	446.0	46.92893
L2S105.273526	1110.0	101.33725
L2S254.273957	1232.0	119.23455
L2S182.273544	1301.0	121.76266
L2S231.274183	1072.0	102.97788
L2S153.273823	1263.0	120.33195
L2S247.274365	636.0	57.70217
L2S148.274630	868.0	83.15513
L2S287.274190	668.0	65.70025
L2S267.274489	761.0	70.46803
L2S233.274840	556.0	52.65931
L2S99.273432	1007.0	91.41976
L2S359.274772	1177.0	110.40304
L2S338.274929	762.0	77.96835
L2S270.273301	943.0	87.91459
L2S348.273779	629.0	61.84991
L2S191.274169	596.0	58.24437
L2S130.274473	922.0	92.37843
L2S329.273288	721.0	74.96107
L2S352.273618	795.0	76.07389
L2S369.274208	919.0	88.38058
L2S276.273904	516.0	49.27524
L2S269.274477	726.0	67.92361
L2S147.273854	963.0	89.25037
L2S325.273636	457.0	40.49698
L2S309.273691	812.0	77.79122
L2S292.274340	877.0	87.2579
L2S333.273582	891.0	89.5111
L2S249.273863	783.0	69.17928
L2S295.274733	714.0	68.44372
L2S271.274172	587.0	56.29317
L2S277.274780	560.0	53.49608
L2S306.274298	730.0	75.29943
L2S107.274394	1294.0	120.56991
L2S225.273366	1315.0	122.19025
L2S146.274684	1056.0	98.33985
L2S275.274761	947.0	92.17745
L2S382.274508	633.0	55.98968
L2S244.274518	473.0	44.93541
L2S344.274314	719.0	71.9876
L3S41.275001	516.0	50.08522
L3S227.273614	537.0	52.00349
L3S65.273270	785.0	74.24805
L3S187.273361	1073.0	100.37134
L3S312.274058	848.0	86.82471
L3S43.274572	480.0	46.48653
L3S217.273947	779.0	70.84913
L3S233.273356	356.0	35.39092
L3S213.274031	403.0	42.45896
L3S107.273949	543.0	57.83771
L3S205.274158	369.0	32.56529
L4S50.274371	810.0	76.20952
L3S293.275055	1030.0	97.24519
L3S286.274095	902.0	88.58806
L3S304.275091	699.0	70.61561
L2S122.275099	1101.0	107.72437
L3S318.273933	982.0	95.69458
L3S257.273445	988.0	98.31487
L3S57.274956	993.0	91.51487
L3S185.273706	579.0	50.88446
L3S29.273794	703.0	66.80608
L2S261.273625	976.0	93.87853
L3S76.273267	1046.0	90.77254
L3S44.274749	713.0	67.23108
L3S84.274061	976.0	96.11371
L3S320.273326	1328.0	129.11014
L3S362.275096	1467.0	133.00834
L4S38.275158	632.0	56.9809
L3S325.273412	1403.0	127.45952
L3S279.273431	960.0	95.81264
L3S282.273655	1207.0	115.02696
L3S246.273437	1158.0	113.74023
L3S250.273486	1037.0	98.40043
L4S181.274912	567.0	56.89478
L3S223.274889	746.0	69.4765
L4S242.275018	427.0	41.36055
L4S33.274689	945.0	88.12602
L3S284.274446	1049.0	104.65561
L2S202.273648	1151.0	108.99662
L4S177.274729	642.0	66.08109
L4S40.274573	663.0	61.81309
L3S210.274557	693.0	75.08372
L4S184.274599	769.0	76.71859
L4S179.274591	569.0	54.23147
L4S126.273575	640.0	65.60814
L3S195.274992	582.0	60.87042
L3S159.274097	567.0	58.52139
L4S94.273505	497.0	40.76861
L4S105.274484	896.0	86.83669
L3S209.273999	270.0	25.48145
L3S287.273761	859.0	78.81311
L3S231.273355	568.0	47.8957
L3S381.273470	501.0	48.51166
L2S286.274871	766.0	68.49496
L3S297.275024	1346.0	127.46052
L4S193.273943	758.0	72.80118
L4S253.274274	770.0	73.23214
L4S191.273409	1163.0	113.55951
L2S205.273328	950.0	88.05938
L4S31.274252	642.0	61.57703
L4S287.274631	556.0	57.56745
L3S310.273940	1136.0	110.18943
L3S193.273890	829.0	74.01256
L3S220.274691	393.0	39.63865
L4S207.274801	946.0	98.81394
L3S80.273494	540.0	51.76244
L3S191.275109	1023.0	96.8922
L3S289.274683	983.0	94.91956
L3S275.274900	1296.0	120.93147
L3S302.273750	877.0	88.79045
L3S332.273713	1367.0	132.98756
L3S379.274043	395.0	35.14253
L3S219.274311	523.0	48.68801
L2S257.273450	473.0	42.58214
L3S34.273781	519.0	51.30916
L4S141.274652	619.0	61.31109
L4S245.273426	536.0	52.63313
L4S43.274641	901.0	90.2404
L4S26.274218	455.0	47.26001
L4S182.274989	731.0	71.17118
L4S269.275022	535.0	57.07623
L4S35.274301	742.0	61.9383
L4S176.275098	591.0	59.9558
L4S1.273228	863.0	79.80972
L4S29.274036	734.0	74.1974
L4S236.274820	691.0	66.32697
L4S74.273368	468.0	42.39209
L4S92.274560	759.0	75.05047
L4S37.274769	602.0	51.84262
L4S180.275094	561.0	54.02119
L4S196.273506	1186.0	104.47508
L4S171.273212	565.0	50.47173
L4S244.273659	483.0	51.3122
L4S198.273770	913.0	92.22205
L4S178.274459	569.0	55.89679
L4S282.273852	663.0	59.87775
L4S11.274407	650.0	59.24927
L4S97.273347	503.0	46.90399
L4S32.274443	600.0	56.34944
L4S190.274189	459.0	45.60413
L4S84.274980	834.0	78.26509
L4S67.274944	613.0	63.26003
L4S61.274575	476.0	51.34688
L4S64.273421	250.0	30.46164
L4S137.274447	649.0	59.76712
L4S42.273513	607.0	54.76662
L4S165.274427	575.0	53.01747
L4S233.273529	657.0	59.0559
L4S225.274377	646.0	62.57106
L4S243.274813	502.0	54.33212
L4S41.273728	683.0	62.4737
L4S4.273869	748.0	67.19988
L4S54.274756	630.0	59.81656
L4S46.274317	476.0	52.87855
L4S222.274752	688.0	71.84438
L4S65.275071	584.0	61.343
L4S166.274315	543.0	50.3451
L4S183.273842	565.0	57.854
L4S156.274308	707.0	74.8017
L4S279.273227	548.0	56.28783
L4S234.273397	431.0	44.86858
L4S139.273988	763.0	71.64537
L5S64.273276	589.0	53.38237
L5S51.274396	908.0	86.92122
L5S47.273876	793.0	77.35537
L4S160.274108	708.0	69.0842
L5S9.274983	408.0	42.09878
L5S55.274213	272.0	31.52041
L4S19.274791	447.0	49.38579
L5S74.273257	616.0	61.47289
L5S58.273931	435.0	37.95126
L5S57.274776	341.0	27.71355
L4S206.273845	914.0	95.7896
L4S168.274699	470.0	55.94415
L5S73.274439	580.0	56.64767
L5S60.274531	702.0	66.30967
L5S13.274019	1123.0	110.15002
L5S22.274008	640.0	64.09607
L4S283.274460	620.0	56.20102
L5S65.273339	786.0	75.6556
L6S133.273898	336.0	29.73334
L2S117.275169	1116.0	98.47627
L3S27.273556	726.0	71.58817
L3S303.274230	1452.0	128.91025
L3S330.274669	1272.0	120.38337
L3S108.274542	838.0	76.939
L3S131.274089	1359.0	121.109
L3S324.273476	1429.0	130.45245
L3S39.274751	692.0	69.31054
L3S81.275006	1028.0	95.51356
L3S285.274320	1066.0	101.41276
L3S89.273551	1347.0	115.73533
L3S16.274675	517.0	51.89119
L3S51.274805	756.0	77.33602
L2S101.274931	1130.0	99.22856
L3S139.273657	846.0	78.70001
L4S55.273741	528.0	53.99553
L4S146.273317	500.0	47.52956
L4S128.273697	996.0	92.97892
L3S155.274831	1457.0	124.81555
L3S98.273272	725.0	62.74291
L1S199.274339	564.0	41.90673
L1S200.273384	536.0	42.2991
L1S82.274709	459.0	38.71984
L4S278.274739	697.0	72.35951
L5S19.273381	1006.0	95.40093
L2S223.274381	1261.0	119.68881
L2S133.274795	745.0	78.00585
L3S113.273888	739.0	68.26965
L3S207.274676	316.0	26.91682
L3S374.274233	914.0	85.61071
L3S63.273769	1216.0	110.15294
L3S245.274413	1135.0	104.88336
L3S342.274115	843.0	81.54917
L3S301.274885	1153.0	107.1946
L4S70.275142	825.0	72.55148
L4S148.274292	714.0	75.61793
L1S374.273604	474.0	38.32395
L1S177.273454	561.0	43.85478
L1S30.273279	371.0	29.62879
L1S128.274455	575.0	40.4079
L1S15.273775	308.0	27.11669
L1S76.274250	481.0	31.98414
L1S124.274955	412.0	32.56204
L1S31.274299	381.0	28.3027
L1S113.274445	489.0	39.21428
L1S171.273375	519.0	41.72324
L1S117.275153	452.0	33.98879
L1S98.273755	490.0	36.70037
L1S32.273346	381.0	27.09285
L1S173.274765	480.0	36.83576
L1S8.273930	319.0	24.54934
L1S172.273802	367.0	29.15058
L1S103.273727	527.0	37.82653
L1S13.273294	355.0	25.65403
L1S14.273420	369.0	26.92054
L1S114.274060	483.0	33.70303
L1S7.274850	276.0	22.50439
L1S25.273273	371.0	30.91951
L1S28.273497	382.0	28.77351
L1S75.273762	452.0	32.91978
L1S89.273535	471.0	32.82721
