	observed_species	PD_whole_tree
L3S12.274558	1320.0	123.33589
L3S338.273995	1435.0	129.48235
L3S339.274517	1019.0	98.26009
L3S235.274938	1160.0	110.06918
L4S95.275048	1303.0	120.95801
L4S265.274767	920.0	95.64315
L2S175.273504	802.0	83.30439
L4S162.273791	1173.0	109.14023
L3S322.274182	1463.0	135.55798
L3S291.273654	1356.0	121.11366
L3S61.274866	1092.0	98.32023
L3S64.274657	1158.0	107.89709
L3S335.274841	1200.0	110.10539
L3S334.274682	1349.0	126.55031
L2S183.273458	1118.0	109.16017
L3S341.273777	1093.0	107.58732
L4S63.274255	1019.0	97.53977
L3S311.275000	1414.0	128.1541
L3S347.273603	1321.0	121.58393
L4S69.274668	648.0	71.87467
L4S164.274024	950.0	93.53446
L3S19.274337	921.0	94.40098
L3S368.273619	1198.0	118.44573
L3S331.274038	1373.0	124.7579
L3S112.273498	580.0	61.93494
L3S309.273407	1434.0	133.83853
L4S263.274538	916.0	85.28374
L3S127.274265	1208.0	115.47154
L4S52.273378	1052.0	102.79289
L3S306.274286	1436.0	129.09136
L4S217.274713	397.0	36.22203
L3S295.274807	1174.0	108.463
L3S23.273548	1190.0	107.72706
L4S147.274736	1322.0	113.73272
L3S364.274972	1391.0	129.50807
L3S321.273466	1489.0	134.54671
L4S121.273488	1150.0	109.49916
L3S8.274112	559.0	57.28883
L3S261.274895	1572.0	137.08955
L4S125.274323	1501.0	133.49662
L3S314.273254	1626.0	139.46771
L4S151.274948	1278.0	116.65942
L4S157.274913	1099.0	106.44633
L3S9.274798	1192.0	110.63106
L3S111.275165	969.0	93.40219
L3S361.273656	1305.0	123.62928
L4S53.273343	961.0	91.28071
L3S173.274644	729.0	75.94861
L4S255.273681	854.0	85.33042
L3S343.273923	1130.0	107.3745
L3S253.273835	1414.0	127.14984
L3S356.273592	943.0	97.10119
L3S62.274808	994.0	99.22536
L3S254.275029	945.0	96.61049
L4S110.274943	1674.0	142.85032
L3S274.275030	1157.0	109.93784
L4S58.274981	857.0	88.76795
L3S280.273981	1001.0	101.42846
L3S77.274010	1114.0	101.44145
L3S360.273388	1269.0	121.02971
L3S175.273516	578.0	63.13822
L3S17.274662	954.0	96.7801
L2S255.274361	1153.0	109.18394
L3S336.275081	1111.0	110.66307
L4S229.273698	1268.0	114.98084
L3S296.274568	1280.0	122.98546
L4S167.274554	692.0	66.86391
L4S274.273701	1115.0	107.15311
L3S308.273771	1178.0	113.30512
L3S128.274530	1076.0	102.87455
L3S267.273984	1141.0	103.22456
L3S95.273785	776.0	76.31147
L4S231.273354	1294.0	117.33635
L2S129.273959	1231.0	109.73018
L4S129.275011	558.0	54.5262
L4S133.273639	1027.0	102.06874
L4S187.274677	1135.0	107.11888
L4S48.273908	985.0	95.63789
L4S89.274390	1229.0	107.48817
L4S174.273514	592.0	59.16056
L4S23.275107	1284.0	120.59341
L4S6.274137	1074.0	101.00834
L4S112.273401	847.0	84.5938
L4S150.273537	1350.0	122.533
L4S120.274601	1526.0	140.19044
L4S116.274550	1752.0	153.46584
L4S257.274976	1101.0	107.02849
L4S102.275028	1269.0	121.08506
L4S201.274355	1540.0	135.42354
L4S249.273807	730.0	71.60913
L4S114.273756	1075.0	105.15047
L4S135.273226	1001.0	95.86386
L4S124.274897	818.0	81.19657
L4S261.274930	839.0	87.80322
L4S170.273867	675.0	68.39273
L4S16.274238	904.0	89.32601
L4S109.273641	760.0	80.58245
L4S155.273702	775.0	80.1831
L4S175.274654	600.0	63.40147
L4S72.274334	713.0	73.50904
L4S77.273849	637.0	62.07835
L4S194.275019	698.0	72.32265
L4S123.274541	844.0	84.35144
L4S87.274154	964.0	95.09332
L4S80.274159	883.0	88.82135
L4S27.273795	873.0	90.5508
L4S202.273235	1111.0	104.31716
L4S78.273629	1060.0	98.99088
L4S45.274753	828.0	79.68982
L4S107.275064	592.0	62.16531
L4S68.275042	802.0	81.27775
L4S127.274754	931.0	91.34782
L4S75.274965	1052.0	101.90954
L4S82.275123	600.0	63.97235
L4S85.273674	1074.0	106.39534
L4S62.274646	826.0	83.65026
L4S218.275057	1126.0	106.55272
L4S256.274495	722.0	75.81452
L4S88.273311	868.0	92.12247
L4S17.273844	991.0	101.30044
L4S9.275080	1107.0	105.28734
L4S57.274432	601.0	63.0407
L4S227.273305	1321.0	109.49329
L4S216.273617	1069.0	99.11146
L4S248.274393	985.0	96.05563
L4S30.274615	1112.0	105.10449
L4S81.273408	990.0	93.59699
L4S153.273928	911.0	96.12347
L4S138.274376	522.0	51.55673
L4S119.274207	1137.0	111.72918
L4S152.274701	1225.0	106.94143
L4S91.274790	500.0	56.21465
L4S56.273478	1211.0	115.61711
L4S161.275088	1356.0	120.66069
L4S117.273939	1312.0	120.51114
L4S15.275110	804.0	75.93688
L4S172.273773	552.0	56.1061
L4S144.274046	702.0	73.4479
L4S108.274991	682.0	67.6952
L4S247.273983	1384.0	122.69572
L4S159.274898	943.0	86.27492
L4S7.273295	606.0	63.69998
L4S28.274864	1113.0	107.42361
L4S189.275114	668.0	69.78012
L4S209.274347	868.0	87.83097
L4S5.273376	893.0	91.15202
L4S195.274073	1223.0	110.89919
L4S258.273669	955.0	100.75259
L4S25.274037	1133.0	108.32262
L4S186.273861	935.0	91.6882
L4S203.274402	1096.0	102.84469
L4S132.273739	1116.0	102.81517
L4S83.274391	589.0	65.80869
L4S273.274149	1268.0	117.81432
L4S71.274481	771.0	77.76402
L4S260.274084	889.0	84.02984
L4S47.273816	916.0	95.56442
L4S122.274726	815.0	86.57387
L4S103.273853	765.0	75.60589
L4S66.273817	947.0	97.14094
L4S199.273553	779.0	81.46011
L4S185.274210	896.0	86.31286
L4S130.274090	773.0	73.74265
L4S259.274847	1081.0	103.03287
L4S142.273680	552.0	60.19107
L4S2.275115	828.0	77.05231
L4S169.274837	618.0	64.40339
L4S284.273517	466.0	54.28355
L4S246.274195	650.0	67.87693
L5S5.274290	1699.0	140.27842
L4S106.273395	695.0	74.21591
L4S93.273870	431.0	45.39326
L4S60.274173	626.0	70.22462
L4S118.273855	569.0	56.36223
L5S1.274015	522.0	51.23442
L2S284.273757	873.0	78.77711
L2S286.274871	810.0	76.25494
L2S256.273735	762.0	68.65724
L2S114.274971	662.0	66.67784
L3S268.274253	850.0	84.77461
L4S208.273997	668.0	71.57871
L4S39.274588	838.0	84.74091
L2S321.273280	963.0	97.52608
L4S4.273869	766.0	73.74449
L4S41.273728	644.0	60.96549
L4S40.274573	662.0	62.53363
L4S86.274094	454.0	39.14073
L4S18.274426	544.0	61.03186
L4S49.274247	584.0	66.03409
L2S168.274483	1444.0	127.20457
L2S312.275026	908.0	91.35448
L2S368.273859	912.0	92.76287
L2S138.274982	851.0	81.96368
L3S109.273665	700.0	76.84255
L3S1.273524	670.0	70.9969
L3S87.273786	728.0	72.43379
L4S200.274383	1132.0	104.71342
L4S101.274773	785.0	83.5123
L2S139.273865	1103.0	103.39275
L2S186.274629	1216.0	111.91041
L2S254.273957	1241.0	117.92813
L2S351.273316	748.0	79.65865
L2S105.273526	1108.0	101.77055
L2S145.274590	979.0	96.28542
L2S112.273209	1034.0	95.25584
L3S301.274885	1149.0	110.00585
L3S243.273595	1110.0	101.65879
L3S15.274504	1106.0	109.71121
L3S89.273551	1410.0	114.87419
L3S84.274061	966.0	96.17483
L4S92.274560	768.0	78.98008
L4S198.273770	928.0	93.30055
L4S139.273988	785.0	76.46421
L4S134.275056	661.0	63.4307
L4S181.274912	510.0	53.89545
L4S207.274801	956.0	98.29557
L2S180.273868	1340.0	118.18067
L2S272.273569	774.0	77.11311
L2S329.273288	756.0	78.45214
L2S359.274772	1212.0	113.39729
L2S117.275169	1115.0	101.44879
L2S122.275099	1143.0	103.76754
L2S245.274823	474.0	53.10083
L2S204.274422	1036.0	101.37898
L2S225.273366	1303.0	121.34266
L2S136.274044	1168.0	113.37488
L2S366.275139	1044.0	103.84519
L2S109.274119	813.0	83.8147
L2S221.273916	1066.0	101.38977
L2S195.275103	1325.0	127.65431
L2S196.273424	1263.0	118.61564
L3S11.273954	621.0	59.0118
L3S25.273932	936.0	91.15369
L3S266.273363	905.0	88.57195
L3S155.274831	1441.0	123.86583
L3S320.273326	1327.0	125.47606
L3S362.275096	1486.0	135.80906
L3S79.274670	971.0	94.03777
L3S131.274089	1364.0	117.86046
L3S346.274824	1758.0	147.7162
L3S337.273573	845.0	89.60537
L3S330.274669	1290.0	121.55922
L4S76.274075	442.0	37.45644
L4S131.275135	387.0	32.20351
L4S11.274407	629.0	63.69586
L4S168.274699	489.0	59.65057
L4S271.273427	1107.0	107.67823
L4S222.274752	668.0	72.05115
L4S254.275097	517.0	54.13757
L4S223.273496	1166.0	106.35811
L4S61.274575	486.0	58.46037
L5S24.273729	796.0	84.10503
L5S16.273599	914.0	88.7896
L2S141.273404	1024.0	99.92802
L2S163.275092	1151.0	106.21441
L2S275.274761	1034.0	100.06308
L3S281.274580	557.0	48.43109
L4S145.273686	537.0	55.66554
L4S10.274622	1136.0	107.07772
L1S15.273775	325.0	24.8386
L1S57.275149	499.0	33.62776
L1S114.274060	479.0	32.90544
L1S200.273384	546.0	39.6725
L1S135.274571	427.0	27.81944
L3S122.274454	941.0	94.16641
L2S264.274728	613.0	62.59392
L2S262.273847	962.0	95.43929
L2S205.273328	1000.0	91.88827
L2S314.274562	755.0	79.34974
L2S369.274208	964.0	86.86739
L2S153.273823	1311.0	120.24775
L2S292.274340	879.0	82.80771
L2S99.273432	1061.0	94.98901
L2S337.274370	691.0	73.8995
L2S182.273544	1332.0	119.54478
L2S102.273640	1222.0	113.54471
L2S360.274294	805.0	79.86783
L2S119.273810	884.0	88.30398
L2S271.274172	595.0	57.65271
L2S191.274169	584.0	55.86568
L2S184.273588	1355.0	128.94459
L2S206.274681	1104.0	104.80454
L2S232.273319	1345.0	118.60695
L2S259.274404	549.0	56.41104
L2S270.273301	940.0	94.40281
L2S261.273625	1018.0	98.53999
L2S268.274328	1143.0	112.25892
L2S373.274175	1090.0	105.10107
L2S202.273648	1250.0	114.00408
L2S344.274314	680.0	71.71161
L2S223.274381	1275.0	121.95552
L2S131.273525	820.0	74.51195
L2S121.274618	992.0	94.75276
L3S211.274300	818.0	83.28384
L3S237.273438	782.0	61.72903
L3S200.273435	789.0	73.76786
L3S215.274574	486.0	47.16547
L3S246.273437	1173.0	115.63234
L3S82.274800	659.0	68.12985
L3S340.273643	1399.0	127.375
L3S365.273520	1242.0	114.83331
L3S248.275152	1107.0	100.70417
L3S238.274469	882.0	84.86458
L3S359.274266	776.0	83.31261
L4S221.275124	525.0	55.34133
L3S218.274045	580.0	63.42568
L3S326.274165	1021.0	96.25477
L3S256.274419	1304.0	124.04066
L3S239.273231	1386.0	120.41598
L3S300.273751	634.0	61.7744
L3S170.275172	1102.0	101.78482
L3S344.273768	1128.0	111.57748
L3S262.273446	1223.0	108.5043
L3S325.273412	1401.0	125.37206
L3S195.274992	589.0	61.93382
L3S318.273933	986.0	96.43992
L3S210.274557	667.0	72.24645
L3S24.273327	1096.0	104.25546
L3S222.273213	577.0	56.57459
L3S373.274144	694.0	66.67271
L3S2.275101	471.0	47.85237
L2S252.274922	787.0	75.81937
L3S324.273476	1471.0	133.40494
L3S310.273940	1165.0	111.97097
L4S67.274944	593.0	63.83911
L3S93.274969	1053.0	101.63305
L3S279.273431	929.0	95.66988
L3S97.274612	596.0	61.98439
L3S153.274227	759.0	78.95065
L4S19.274791	434.0	48.11135
L3S350.273502	923.0	89.98203
L4S270.273519	867.0	88.73479
L4S46.274317	421.0	46.69327
L4S128.273697	1003.0	94.91062
L4S20.274959	1011.0	97.55821
L4S115.273837	466.0	53.31398
L4S8.274786	773.0	76.20204
L4S33.274689	943.0	96.49784
L4S171.273212	558.0	56.53695
L4S54.274756	631.0	63.74064
L4S141.274652	596.0	62.52209
L4S65.275071	586.0	65.73627
L4S126.273575	654.0	70.32082
L4S196.273506	1261.0	108.72269
L4S149.274438	567.0	57.38995
L4S70.275142	815.0	74.05691
L4S14.273726	660.0	68.23254
L4S36.273864	490.0	50.94133
L4S26.274218	437.0	45.68145
L4S43.274641	845.0	86.20872
L4S184.274599	754.0	78.74033
L4S177.274729	695.0	69.31675
L4S287.274631	606.0	61.55641
L4S34.273419	716.0	76.76554
L4S226.273510	428.0	48.55949
L5S60.274531	719.0	71.58036
L5S59.275070	642.0	68.14806
L5S3.273474	547.0	63.08055
L4S31.274252	637.0	63.24006
L5S67.273692	533.0	57.20734
L5S73.274439	581.0	61.58356
L4S59.274899	803.0	79.29258
L5S76.274543	503.0	50.8904
L5S19.273381	955.0	94.69718
L5S15.275104	528.0	58.63035
L1S274.273705	250.0	23.89686
L1S118.274243	521.0	36.75897
L1S1.275106	422.0	30.43395
L2S160.274499	651.0	63.25037
L2S263.274998	773.0	74.66447
L2S142.274028	1078.0	106.21452
L2S278.273562	853.0	85.36427
L2S317.274723	685.0	69.95408
L2S319.273895	545.0	57.82261
L2S381.273428	990.0	98.26704
L2S241.274532	575.0	47.5081
L2S283.274083	731.0	69.84507
L2S161.273767	951.0	88.37881
L2S297.273357	709.0	67.69578
L2S250.274151	622.0	63.85932
L2S144.273964	1038.0	101.91186
L2S310.273814	390.0	43.18713
L2S320.274818	450.0	47.23251
L2S327.274876	861.0	86.73949
L2S231.274183	1033.0	99.63972
L2S247.274365	606.0	61.55991
L2S148.274630	888.0	88.26103
L2S287.274190	681.0	68.30766
L2S267.274489	728.0	75.4759
L2S281.274734	639.0	60.91581
L2S233.274840	502.0	52.15475
L2S338.274929	767.0	78.58407
L2S348.273779	640.0	64.19832
L2S242.274275	496.0	45.4344
L2S130.274473	1002.0	97.71261
L2S339.274279	381.0	40.1276
L2S352.273618	807.0	77.65998
L2S258.274781	362.0	35.17066
L2S276.273904	486.0	50.49357
L2S269.274477	712.0	72.93812
L2S147.273854	950.0	87.8328
L2S325.273636	457.0	44.89813
L2S309.273691	782.0	75.7035
L2S333.273582	936.0	92.83748
L2S249.273863	741.0	69.03083
L2S304.274990	508.0	57.82844
L2S277.274780	560.0	55.74166
L2S318.275058	836.0	86.58323
L2S298.274162	942.0	89.74232
L2S306.274298	725.0	72.78208
L2S302.273675	831.0	81.85447
L2S107.274394	1310.0	121.09749
L2S383.274828	606.0	61.47595
L2S128.274420	864.0	83.64589
L2S243.274397	631.0	59.4932
L2S146.274684	1088.0	103.62378
L2S382.274508	634.0	60.63522
L2S291.274923	862.0	95.36223
L2S244.274518	452.0	44.60536
L3S312.274058	849.0	84.55978
L3S43.274572	466.0	48.61221
L3S217.273947	788.0	78.93915
L3S233.273356	340.0	36.62813
L3S213.274031	417.0	45.84664
L3S107.273949	533.0	59.2116
L3S205.274158	353.0	33.12573
L4S50.274371	754.0	80.97579
L3S293.275055	1035.0	98.6832
L3S286.274095	926.0	88.3263
L3S304.275091	631.0	68.69458
L3S257.273445	968.0	94.98671
L3S57.274956	1032.0	89.62076
L3S185.273706	588.0	52.41565
L3S29.273794	706.0	69.82377
L3S104.275116	662.0	67.90183
L3S41.275001	523.0	55.06211
L3S103.274212	644.0	65.51222
L3S76.273267	1032.0	93.65444
L3S282.273655	1212.0	115.34131
L3S263.274471	1145.0	108.06268
L4S38.275158	570.0	57.70921
L3S250.273486	1050.0	97.68314
L3S285.274320	1099.0	101.3585
L3S319.274074	675.0	74.66911
L3S284.274446	1046.0	107.30961
L4S37.274769	579.0	54.03991
L3S225.273214	652.0	67.61005
L4S179.274591	564.0	57.51217
L3S159.274097	562.0	58.87919
L4S94.273505	479.0	47.25225
L4S13.273883	382.0	37.84028
L3S209.273999	270.0	26.74388
L3S287.273761	868.0	81.45378
L3S140.273555	564.0	57.14996
L3S231.273355	544.0	51.12082
L3S333.274099	1275.0	122.73297
L3S381.273470	509.0	50.87794
L3S297.275024	1333.0	126.42577
L4S193.273943	782.0	77.21591
L4S253.274274	764.0	75.66569
L4S191.273409	1176.0	109.16654
L3S193.273890	825.0	78.50628
L3S220.274691	401.0	41.75954
L3S80.273494	577.0	51.76097
L3S191.275109	1028.0	95.70912
L3S289.274683	954.0	94.63311
L3S275.274900	1324.0	117.2333
L3S302.273750	931.0	90.52886
L3S264.274946	885.0	90.66883
L3S332.273713	1407.0	132.16312
L3S379.274043	394.0	38.77863
L3S219.274311	527.0	51.08445
L2S257.273450	486.0	46.57867
L3S34.273781	494.0	51.79151
L4S224.273365	1113.0	101.58305
L4S245.273426	521.0	55.09208
L4S204.274577	530.0	55.96435
L4S21.273906	445.0	49.82379
L4S35.274301	708.0	69.18437
L4S242.275018	420.0	43.94206
L4S12.275133	349.0	37.50536
L4S182.274989	752.0	73.39469
L4S269.275022	557.0	58.82133
L4S176.275098	561.0	56.38801
L4S1.273228	838.0	83.10787
L4S29.274036	699.0	70.53334
L4S236.274820	711.0	71.6304
L4S74.273368	464.0	45.53627
L4S188.274117	712.0	72.36936
L4S105.274484	888.0	88.96786
L4S51.273968	641.0	64.58544
L4S180.275094	553.0	56.34199
L4S244.273659	509.0	52.60341
L4S22.273742	710.0	68.2279
L4S178.274459	574.0	55.34212
L4S282.273852	651.0	62.17012
L4S73.274762	499.0	50.73901
L4S97.273347	460.0	48.25457
L4S32.274443	552.0	57.77887
L4S55.273741	498.0	52.2076
L4S190.274189	445.0	46.79931
L4S104.274716	287.0	35.58211
L4S24.274064	702.0	68.22325
L4S3.274049	573.0	54.16596
L4S64.273421	241.0	30.04174
L4S137.274447	617.0	61.51182
L4S42.273513	613.0	61.28155
L4S233.273529	650.0	63.52298
L4S283.274460	665.0	62.84983
L4S225.274377	650.0	64.80303
L4S243.274813	536.0	57.93416
L4S214.273364	798.0	78.50218
L4S84.274980	820.0	83.09558
L4S219.273703	748.0	71.47509
L4S183.273842	606.0	61.2675
L4S44.274578	582.0	71.16028
L4S156.274308	723.0	74.81014
L4S279.273227	532.0	55.94042
L4S240.275147	520.0	51.02867
L4S238.273642	618.0	62.81694
L4S166.274315	522.0	49.9355
L4S234.273397	448.0	45.51475
L5S64.273276	557.0	57.09913
L5S51.274396	926.0	89.04235
L5S14.273824	769.0	81.54824
L5S47.273876	771.0	79.36619
L4S90.274104	641.0	68.56229
L4S160.274108	723.0	72.03541
L5S9.274983	360.0	42.79581
L5S55.274213	249.0	31.92968
L4S228.274625	692.0	70.8069
L5S58.273931	403.0	38.43469
L5S57.274776	351.0	31.7969
L5S65.273339	771.0	80.5923
L4S165.274427	554.0	58.61463
L5S12.273358	1023.0	104.40636
L5S43.273561	872.0	85.02282
L5S13.274019	1133.0	108.81448
L5S49.274316	726.0	70.03916
L6S133.273898	320.0	33.42904
L4S206.273845	930.0	94.7196
L3S98.273272	661.0	62.6902
L3S212.274307	716.0	65.75
L3S108.274542	825.0	76.69308
L4S278.274739	697.0	69.98245
L3S113.273888	732.0	71.50182
L3S110.273905	1412.0	122.48646
L3S145.274276	772.0	77.00312
L4S250.273987	555.0	60.61971
L6S130.273903	308.0	31.24833
L6S209.273736	294.0	29.35187
L1S355.273704	530.0	43.99712
L3S174.275039	567.0	58.5981
L3S197.273809	818.0	79.9577
L3S370.274487	1319.0	120.30844
L4S220.274525	1089.0	100.72818
L4S173.273443	693.0	73.852
L5S41.273752	792.0	79.46977
L1S228.273894	559.0	43.92524
L3S66.274080	629.0	66.33101
L4S148.274292	702.0	74.29611
L3S245.274413	1136.0	102.46476
L2S101.274931	1166.0	100.23977
L3S290.274166	1453.0	132.31912
L2S248.274500	643.0	56.72881
L2S132.274707	866.0	82.03969
L2S118.274673	1047.0	98.43119
L3S342.274115	839.0	82.77953
L4S252.273716	492.0	52.64767
L3S194.273246	1125.0	107.07943
L3S151.273776	477.0	47.9743
L3S126.274724	864.0	86.54072
L3S83.275072	1026.0	93.44537
L3S138.273557	885.0	89.96002
L3S56.275137	919.0	89.2257
L5S66.274354	964.0	90.85562
L3S106.273821	451.0	52.39376
L1S234.275117	578.0	44.89361
L3S252.274993	834.0	79.80731
L3S234.274466	740.0	77.39031
L3S63.273769	1261.0	116.63688
L4S230.274429	526.0	48.48913
L4S241.273621	539.0	52.73291
L5S74.273257	621.0	65.91323
L4S286.274055	457.0	55.38468
L3S125.274039	487.0	47.91251
L3S244.275007	726.0	72.6622
L4S154.274326	672.0	71.5185
L1S273.274399	528.0	41.48937
L1S6.274392	392.0	24.81439
L1S142.273722	452.0	37.69073
L1S167.275065	524.0	39.98817
L2S323.273891	562.0	56.36742
L1S108.274826	465.0	38.5054
L1S128.274455	566.0	39.0346
L1S26.274537	385.0	28.02736
L1S131.274927	406.0	29.44086
L1S83.274077	507.0	35.2443
L1S111.274126	449.0	29.15076
L1S61.273389	584.0	34.45379
L1S78.274362	407.0	28.74468
L1S18.273422	316.0	22.46084
L1S197.274086	495.0	36.44056
L1S65.274694	488.0	35.39567
L1S141.275086	409.0	28.93214
L1S79.273707	462.0	39.57621
L1S372.273563	427.0	34.18639
L1S148.273970	508.0	42.79036
L1S130.275078	459.0	30.05348
L1S32.273346	305.0	23.90866
L1S107.274626	476.0	34.8702
L1S223.274322	582.0	41.79055
L1S160.274321	585.0	46.68552
L1S104.274727	474.0	35.04437
L1S166.274223	590.0	44.21403
L1S175.274934	619.0	50.8343
L1S44.274905	606.0	37.71361
L1S105.273315	424.0	29.78697
L1S92.274475	536.0	39.46785
L1S203.273731	510.0	38.43335
L1S85.273291	532.0	36.03028
L1S119.273846	446.0	28.73502
L1S110.274759	583.0	39.87205
L1S278.274121	574.0	49.04799
L1S117.275153	422.0	30.55846
L1S198.273806	624.0	52.40026
L1S74.274032	427.0	29.2941
L1S314.273495	621.0	49.32831
L1S309.274009	605.0	50.12875
L1S304.273937	483.0	38.65473
L1S239.274267	616.0	51.08642
L1S206.273247	545.0	39.73398
L1S122.273565	541.0	34.76264
L1S221.274942	531.0	42.88542
L1S298.274209	543.0	39.09652
L1S178.275068	686.0	56.35688
L1S378.274245	616.0	52.67793
L1S149.274022	615.0	46.98605
L1S68.275111	432.0	29.5933
L1S48.274804	524.0	32.71918
L1S100.274845	458.0	30.7692
L1S214.274105	719.0	55.69981
L1S325.273290	705.0	55.00714
L1S64.274666	448.0	32.30806
L1S236.274787	593.0	42.3844
L1S319.274696	586.0	42.35141
L1S87.273667	425.0	29.67974
L1S308.274545	408.0	32.79045
L1S97.274918	508.0	37.7171
L1S289.274926	571.0	45.01184
L1S313.273714	646.0	54.38588
L1S283.273819	439.0	42.21589
L1S121.275017	446.0	28.73895
L1S70.274844	373.0	25.57034
L1S318.274878	560.0	41.47511
