OTU	Test-Statistic	P	FDR_P	Bonferroni_P	skin/other_mean	oral_mean	gut_mean	taxonomy
316732	304.337361708	8.20316763377e-67	1.25276041714e-63	1.50331250056e-62	0.041928721174	0.0	5.28571428571	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira;s__
772282	303.06520269	1.54962783009e-66	2.18449843186e-63	2.83984796142e-62	0.0104821802935	0.0	1.54761904762	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__;s__
4412541	288.816334682	1.92455258599e-63	2.51923933506e-60	3.52693506908e-59	0.0733752620545	0.0	2.92857142857	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__prausnitzii
4391641	288.317953033	2.46917563111e-63	3.01667417438e-60	4.52501126156e-59	0.0293501048218	3.17391304348	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__parainfluenzae
4374753	276.849346398	7.6370963617e-61	8.74733924529e-58	1.39957427925e-56	0.285115303983	13.9782608696	0.357142857143	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella;s__dispar
4217226	272.845674768	5.6534625371e-60	6.09443261499e-57	1.03605354455e-55	0.0083857442348	0.0	3.85714285714	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella;s__
4404224	272.382104706	7.12816064241e-60	7.25725955182e-57	1.30630671933e-55	0.0775681341719	3.9347826087	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__[Prevotella];s__
4412168	271.127950439	1.33448475621e-59	1.28714566538e-56	2.44557676423e-55	0.0020964360587	0.0	1.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
4296244	266.822414138	1.14881195381e-58	1.05265639328e-55	2.10531278655e-54	0.136268343816	9.84782608696	0.285714285714	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella;s__dispar
2874602	258.71494118	6.61857248866e-57	5.74014371259e-54	1.21291959427e-52	0.0062893081761	0.0	2.02380952381	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
868817	258.634288834	6.89092882664e-57	5.74014371259e-54	1.26283161677e-52	0.272536687631	6.73913043478	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
4451251	257.865850022	1.01191056903e-56	8.06272742959e-54	1.85442730881e-52	0.0775681341719	4.13043478261	0.0	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium;s__
4396516	257.659647645	1.12180768107e-56	8.23330490021e-54	2.05582475633e-52	0.0607966457023	1.9347826087	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Moryella;s__
180090	257.657215582	1.12317266455e-56	8.23330490021e-54	2.05832622505e-52	0.0	0.0	0.738095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
875735	257.004341585	1.55674081587e-56	1.0972627766e-53	2.85288321916e-52	0.0188679245283	1.23913043478	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__
530206	254.460410732	5.55423023234e-56	3.66608268981e-53	1.01786823238e-51	0.148846960168	10.1086956522	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__
4393962	254.443515618	5.60134864753e-56	3.66608268981e-53	1.02650315315e-51	0.0335429769392	1.97826086957	0.0	k__Bacteria;p__TM7;c__TM7-3;o__;f__;g__;s__
4387092	252.576426925	1.42470767459e-55	9.00316994639e-53	2.61091928445e-51	0.383647798742	26.5869565217	0.0238095238095	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__
4469722	250.486040807	4.05179385989e-55	2.47510580921e-52	7.42531742763e-51	0.433962264151	32.7173913043	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__melaninogenica
175751	247.621968748	1.69657353177e-54	1.00294859817e-51	3.10914065432e-50	0.0356394129979	0.0	4.97619047619	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
4308270	245.547850879	4.78587840161e-54	2.74081273712e-51	8.77060075879e-50	0.0	0.891304347826	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__melaninogenica
174036	244.535953803	7.93765681457e-54	4.40804541769e-51	1.45465498784e-49	0.0020964360587	0.0	1.47619047619	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Odoribacter;s__
4408758	240.389854958	6.30966414747e-53	3.40090897548e-50	1.15630905166e-48	0.20964360587	14.9130434783	0.0952380952381	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella;s__dispar
4465561	240.324554524	6.51907612197e-53	3.41338825746e-50	1.19468589011e-48	0.041928721174	4.17391304348	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella
4321136	237.634360822	2.50238536991e-52	1.2738531747e-49	4.5858714289e-48	0.117400419287	3.97826086957	0.047619047619	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
4307391	234.451205197	1.22904463049e-51	6.08742483739e-49	2.25234718983e-47	0.153039832285	13.1739130435	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__melaninogenica
3486634	231.292236933	5.96388000204e-51	2.87615960309e-48	1.09294064917e-46	0.117400419287	0.0	25.119047619	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
191483	231.052585772	6.72308318651e-51	3.15915955066e-48	1.23207222476e-46	0.0	0.0	0.738095238095	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
2362317	230.899336979	7.25848589951e-51	3.32547531486e-48	1.33019012594e-46	0.0020964360587	0.0	0.833333333333	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae];g__;s__
4409962	227.070611322	4.92315206283e-50	2.20052889521e-47	9.02216847035e-46	0.169811320755	11.5434782609	0.047619047619	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella;s__dispar
New.CleanUp.ReferenceOTU5254	220.458266066	1.3430611255e-48	5.8602233776e-46	2.46129381859e-44	0.0041928721174	0.913043478261	0.0	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__
749837	218.047601055	4.48296176462e-48	1.91057575112e-45	8.21547572983e-44	0.0293501048218	1.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium;s__
177222	217.811548345	5.04455927497e-48	1.98992927162e-45	9.24465932731e-44	0.0	0.0	0.952380952381	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
182886	217.811382866	5.0449766773e-48	1.98992927162e-45	9.24542425883e-44	0.0	0.0	0.785714285714	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__uniformis
2617854	217.808404281	5.05249571933e-48	1.98992927162e-45	9.25920365524e-44	0.0	0.0	1.2380952381	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__;s__
4469167	217.788317165	5.10349644036e-48	1.98992927162e-45	9.35266757661e-44	0.0020964360587	0.0	1.07142857143	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae
197341	217.704574849	5.32172255401e-48	2.03178932343e-45	9.75258875248e-44	0.0020964360587	0.0	0.666666666667	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae
4384936	215.6483775	1.48781800504e-47	5.56443933887e-45	2.72657527604e-43	0.119496855346	2.71739130435	0.0238095238095	k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae
4478125	215.102876502	1.95435676695e-47	7.16310842223e-45	3.58155421112e-43	0.0272536687631	0.0	2.09523809524	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__prausnitzii
518743	214.324980597	2.88351222081e-47	1.03614205801e-44	5.28432449586e-43	0.0314465408805	2.04347826087	0.0238095238095	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella;s__parvula
1069592	213.382436146	4.61947608707e-47	1.62800997638e-44	8.46565187716e-43	0.324947589099	7.76086956522	0.0238095238095	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella;s__
4430639	212.364340095	7.68545301321e-47	2.65742664e-44	1.4084361192e-42	0.136268343816	6.30434782609	0.047619047619	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__parainfluenzae
86170	210.406336139	2.04571264014e-46	6.94254256357e-44	3.74897298433e-42	0.020964360587	0.0	2.14285714286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__prausnitzii
180806	208.153988265	6.30864014382e-46	2.10203889592e-43	1.15612139276e-41	0.0041928721174	0.0217391304348	0.928571428571	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__prausnitzii
257278	207.88911783	7.20197549601e-46	2.35684648107e-43	1.3198340294e-41	0.0503144654088	3.30434782609	0.0	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__
176060	205.348255779	2.56562290059e-45	8.24870268005e-43	4.70176052763e-41	0.0062893081761	0.0	0.809523809524	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__
1089121	203.745117036	5.71886675896e-45	1.80696469353e-42	1.04803952225e-40	0.327044025157	10.9782608696	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__
2662130	200.78690016	2.51002825868e-44	7.79640302858e-42	4.59987778686e-40	0.14465408805	7.15217391304	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella;s__parvula
509773	200.414358521	3.02395274449e-44	9.23615966594e-42	5.54169579956e-40	0.289308176101	7.32608695652	0.0238095238095	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
New.ReferenceOTU28	198.742663698	6.97555742795e-44	2.07006054851e-41	1.27834065425e-39	0.0104821802935	0.695652173913	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella
185861	198.734705332	7.00336974833e-44	2.07006054851e-41	1.28343754008e-39	0.276729559748	0.0	3.64285714286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
863124	198.568257768	7.61115707941e-44	2.21400102599e-41	1.39482064637e-39	0.083857442348	2.41304347826	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
1042805	197.546297371	1.26872227728e-43	3.63290694584e-41	2.32506044533e-39	0.0293501048218	1.34782608696	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
184725	195.183255183	4.13518226881e-43	1.16586692705e-40	7.57813502582e-39	0.0083857442348	0.0	2.14285714286	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__;s__
4320756	193.319664433	1.04994910254e-42	2.91535867473e-40	1.92413672532e-38	0.22641509434	19.3260869565	0.0238095238095	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__parainfluenzae
886264	193.064182506	1.19301373088e-42	3.26315964659e-40	2.18631696322e-38	0.792452830189	16.2608695652	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__mucilaginosa
189760	192.752411553	1.39426602433e-42	3.75754693556e-40	2.55513191618e-38	0.0146750524109	0.0	0.785714285714	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
4442459	192.466970351	1.60815688358e-42	4.2711714563e-40	2.94710830485e-38	0.0041928721174	0.0	0.904761904762	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
4451906	191.565072228	2.52448679295e-42	6.60910642394e-40	4.62637449676e-38	0.0062893081761	0.0	0.52380952381	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
4417848	189.9530624	5.65218788018e-42	1.45890133933e-39	1.03581995092e-37	0.169811320755	2.71739130435	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella;s__
4447950	187.127272321	2.32182299856e-41	5.90968448217e-39	4.25497282716e-37	0.020964360587	0.0	4.45238095238	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
4439603	186.350211826	3.42425147289e-41	8.59627842359e-39	6.27528324922e-37	0.106918238994	4.36956521739	0.0238095238095	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
4410638	184.969590268	6.82910536386e-41	1.69121871484e-38	1.25150184898e-36	0.155136268344	0.0	2.59523809524	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
186328	183.181014437	1.67012170535e-40	4.0808867163e-38	3.06066503722e-36	0.0230607966457	0.0	1.16666666667	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__prausnitzii
176399	181.94881983	3.09254323133e-40	7.45709832333e-38	5.66739472573e-36	0.0062893081761	0.0	0.666666666667	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
353782	181.536803194	3.80000401354e-40	9.04400955223e-38	6.96388735521e-36	0.0167714884696	0.0	2.33333333333	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__distasonis
4473129	180.003915955	8.17798462741e-40	1.92140700361e-37	1.49869746282e-35	0.020964360587	0.95652173913	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__parainfluenzae
4463579	178.49170302	1.74188370513e-39	4.04072921267e-37	3.19217607801e-35	0.0083857442348	0.760869565217	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
179644	178.348933395	1.87077340192e-39	4.28547417045e-37	3.42837933636e-35	0.0020964360587	0.0	0.904761904762	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
1835779	176.753401179	4.15419238444e-39	9.39873205399e-37	7.61297296373e-35	0.0293501048218	0.0	1.11904761905	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae
3462224	176.366471834	5.04089028257e-39	1.12657750388e-36	9.23793553184e-35	0.882599580713	36.8043478261	0.428571428571	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__parainfluenzae
4335815	175.732416415	6.92134710544e-39	1.52820008499e-36	1.26840607054e-34	0.0125786163522	0.0	0.833333333333	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
4393071	174.610503174	1.2128608973e-38	2.64605819094e-36	2.22268888039e-34	0.0146750524109	1.4347826087	0.0	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__
New.ReferenceOTU22	174.385653012	1.35717729948e-38	2.92607425768e-36	2.48716311903e-34	0.0125786163522	1.23913043478	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__parainfluenzae
New.CleanUp.ReferenceOTU15115	173.51420328	2.09830923422e-38	4.47135058445e-36	3.84536150263e-34	0.0	0.54347826087	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella
174493	171.882997323	4.74330842603e-38	9.9914793351e-36	8.69258702154e-34	0.0482180293501	0.0	1.30952380952	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales
918139	170.161927451	1.121519784e-37	2.33556495018e-35	2.05529715616e-33	161.113207547	0.130434782609	0.5	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium;s__acnes
4342682	169.85603979	1.30686161051e-37	2.69096021058e-35	2.39495458742e-33	0.190775681342	0.0	3.04761904762	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
4328910	169.697819455	1.41444710072e-37	2.88012861864e-35	2.59211575678e-33	0.0817610062893	3.5	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella;s__parvula
4442170	169.226478166	1.79034682428e-37	3.60548306613e-35	3.28098959018e-33	0.633123689727	17.7608695652	0.238095238095	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__parainfluenzae
4462107	166.120321886	8.46117030486e-37	1.68542833703e-34	1.55059407007e-32	0.0062893081761	0.0	0.642857142857	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__prausnitzii
2061739	165.38052433	1.22482892725e-36	2.37231846859e-34	2.24462149208e-32	0.0	0.0	0.428571428571	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__uniformis
4449054	165.372938639	1.22948333474e-36	2.37231846859e-34	2.25315115925e-32	0.0	0.0	0.666666666667	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
3134492	165.372449264	1.22978421104e-36	2.37231846859e-34	2.25370254516e-32	0.0	0.0	0.904761904762	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
180462	165.068051462	1.43195066603e-36	2.73353415684e-34	2.62419279057e-32	0.0020964360587	0.0	0.404761904762	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
178571	164.89136365	1.56421096782e-36	2.95522991715e-34	2.86657301964e-32	0.0125786163522	0.0	3.52380952381	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
4323393	161.28908587	9.47370828345e-36	1.771583449e-33	1.73615178002e-31	0.0041928721174	1.36956521739	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__parainfluenzae
New.CleanUp.ReferenceOTU5822	161.186893563	9.97035875139e-36	1.84562418665e-33	1.82716794478e-31	0.0020964360587	0.391304347826	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__
4381553	159.387171525	2.45197173835e-35	4.4934834077e-33	4.4934834077e-31	0.486373165618	0.0	62.6666666667	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
4321398	158.927893359	3.08493804794e-35	5.59748264025e-33	5.65345746666e-31	0.0125786163522	1.13043478261	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__
1759711	158.469325322	3.87992410806e-35	6.97093031415e-33	7.11034892043e-31	0.165618448637	3.5652173913	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
1733364	156.95058253	8.29113597812e-35	1.47517823238e-32	1.51943357935e-30	0.0062893081761	0.0	2.7380952381	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
176115	155.823890995	1.4563709118e-34	2.56629358938e-32	2.66894533296e-30	0.0125786163522	0.0	0.928571428571	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
4315069	154.777157778	2.45791707223e-34	4.28988459674e-32	4.50437882657e-30	0.786163522013	10.347826087	0.0238095238095	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
4425663	153.886514801	3.83678877856e-34	6.57436390098e-32	7.0312991156e-30	0.0041928721174	0.0	0.761904761905	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
180874	153.885584817	3.8385732697e-34	6.57436390098e-32	7.03456937405e-30	0.0041928721174	0.0	0.761904761905	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales
175846	153.781812756	4.04299916435e-34	6.86037061907e-32	7.40920026859e-30	0.020964360587	0.0	0.785714285714	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus
839610	153.720084174	4.16972912204e-34	7.01050054042e-32	7.64144558906e-30	0.0041928721174	0.0	0.642857142857	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
1042479	153.407405779	4.87534208071e-34	8.12231990646e-32	8.9345518971e-30	0.0272536687631	1.0652173913	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__
916510	152.995026631	5.99172796933e-34	9.89228889783e-32	1.09804406766e-29	0.186582809224	2.78260869565	0.0238095238095	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
New.CleanUp.ReferenceOTU16174	152.746341404	6.78505541083e-34	1.1102046916e-31	1.24342925459e-29	0.0062893081761	0.630434782609	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__mucilaginosa
369449	152.485387261	7.73070089905e-34	1.25374181129e-31	1.41672824676e-29	0.0020964360587	0.0	4.88095238095	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
New.CleanUp.ReferenceOTU12429	152.397587056	8.07763905527e-34	1.26658211518e-31	1.48030813327e-29	0.0020964360587	0.0	0.809523809524	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
1945397	152.395978932	8.08413659019e-34	1.26658211518e-31	1.48149887152e-29	0.0041928721174	0.0	2.09523809524	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
3186216	152.383372338	8.13525424161e-34	1.26658211518e-31	1.49086669232e-29	0.0	0.0	0.428571428571	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
