	observed_species	PD_whole_tree
M22Forl.140587	244.0	26.66326
F32Indl.140607	179.0	21.02073
F31Mout.140605	172.0	16.48316
M21Hair.140504	252.0	25.08169
F32Indr.140459	133.0	15.89644
M21Forl.140771	227.0	25.28614
F32Forl.140724	126.0	15.99456
M21Nstr.140593	262.0	24.28223
M42Indr.140519	184.0	22.73014
F32Aptl.140820	196.0	23.9617
F32Nstl.140804	126.0	15.1053
M42Plml.140513	206.0	24.23953
F32Plml.140737	186.0	21.06569
M22Mout.140541	156.0	15.10331
M21Forr.140361	221.0	25.49478
M41Urin.140696	113.0	14.77262
M22Indr.140471	248.0	26.62001
M21Nstl.140369	268.0	23.55218
M42Nstr.140784	135.0	13.95614
M42Mout.140653	208.0	20.80559
F32Mout.140603	186.0	17.60508
M44Plmr.140868	221.0	22.14138
M43Plmr.140716	257.0	26.5224
F23Plmr.140435	215.0	22.65506
F31Fotr.140874	240.0	29.64795
F33Plml.140709	311.0	29.04136
F32Nose.140543	60.0	9.25079
M11Fcsp.140589	178.0	18.61865
F22Fcsw.140281	240.0	17.95483
M22Nstl.140860	260.0	23.0014
M22Indl.140813	277.0	22.85426
M41Fcsw.140359	259.0	22.84743
M21Fcsp.140319	186.0	14.06607
M22Fcsw.140276	220.0	15.84003
M42Fcsw.140447	223.0	19.28792
M53Fcsw.140426	164.0	11.05195
F34Fcsw.140733	208.0	15.56586
F32Fcsw.140706	211.0	16.44444
M63Fcsw.140818	211.0	17.33687
F33Fcsw.140662	169.0	12.71535
M54Fcsw.140330	180.0	11.64614
M43Fcsw.140714	231.0	17.76099
M13Fcsw.140390	251.0	19.25596
M14Fcsw.140443	252.0	20.43869
M44Fcsw.140418	248.0	19.75296
M11Hair.140577	72.0	9.75044
F21Indl.140446	159.0	22.01889
F21Indr.140440	155.0	20.55306
F21Plmr.140745	125.0	15.70586
M32Pinl.140666	84.0	12.66598
F11Nose.140325	72.0	10.79857
F12Mout.140450	150.0	15.04147
F12Forr.140302	227.0	26.5021
F21Forr.140353	182.0	23.72696
F21Mout.140380	177.0	15.18982
F22Kner.140705	216.0	26.9325
F21Forl.140295	223.0	27.85793
M31Fotr.140572	211.0	23.97146
M32Forl.140592	169.0	22.64185
M32Hair.140734	77.0	10.87935
M12Navl.140334	209.0	23.67511
M32Forr.140802	156.0	21.38331
F11Nstl.140539	80.0	9.24795
F22Tong.140837	155.0	15.44206
F21Aptr.140500	65.0	9.21053
F22Hair.140512	114.0	15.93686
F21Tong.140655	155.0	16.94932
F11Plml.140803	308.0	34.05761
F21Hair.140524	90.0	10.41294
M32Pinr.140389	73.0	9.54811
M11Kner.140517	190.0	22.2428
F22Plml.140347	152.0	20.11073
M11Plmr.140866	163.0	20.53494
M31Hair.140713	67.0	10.05713
F12Nstr.140310	88.0	11.89682
F22Forl.140279	190.0	23.53574
M32Plmr.140307	168.0	20.01249
M32Ewxl.140473	39.0	4.97727
F22Navl.140838	87.0	13.09537
M41Tong.140317	152.0	14.25594
M12Forr.140849	150.0	16.96361
M21Ewxr.140654	71.0	8.99039
M22Plml.140625	251.0	24.27915
M42Hair.140700	123.0	16.40278
M41Forl.140496	176.0	21.41251
M22Nose.140594	191.0	18.09868
M42Urin.140778	54.0	9.74289
M22Nstr.140393	214.0	19.24466
M21Pinl.140313	108.0	12.57194
M21Kner.140721	211.0	25.38202
M21Knel.140490	269.0	33.64041
M41Indl.140854	220.0	19.91353
M42Plmr.140511	228.0	27.21476
M42Tong.140857	128.0	13.14849
M41Nose.140779	69.0	8.73465
M31Urin.140563	121.0	16.61343
F21Nstl.140383	92.0	13.70717
F22Indl.140644	153.0	21.03737
M41Plml.140691	165.0	21.01725
F31Ewxr.140289	94.0	12.42997
F31Hair.140753	95.0	14.66065
M22Forr.140708	261.0	29.56153
M21Frhd.140641	174.0	17.41065
M22Ewxl.140750	142.0	16.09365
M42Nstl.140363	143.0	16.05999
M41Kner.140735	191.0	23.58379
M42Pinl.140354	132.0	13.51752
M22Hair.140456	198.0	21.74071
M21Navl.140850	52.0	6.29358
M41Hair.140413	103.0	14.33507
M41Forr.140728	216.0	27.95888
M41Navl.140280	60.0	8.16759
M21Aptl.140554	134.0	16.44307
M41Pinl.140284	75.0	11.04513
F31Indl.140679	198.0	22.87039
M42Forl.140600	239.0	27.17338
M41Nstr.140549	101.0	9.54424
F32Frhd.140444	94.0	13.45744
M41Nstl.140739	106.0	9.83666
F31Plmr.140385	192.0	25.83639
M44Urin.140414	39.0	5.18296
M23Nost.140669	103.0	13.18111
M64Plml.140628	190.0	24.25501
M43Urin.140463	74.0	11.22924
M23Plmr.140648	179.0	17.57342
M44Uric.140688	63.0	10.76992
M43Knee.140412	241.0	26.76782
M43Nost.140345	103.0	12.17056
M43Plml.140405	246.0	26.80557
M54Plml.140636	194.0	22.86466
M24Plmr.140833	205.0	22.65036
M13Uric.140340	69.0	10.43955
M44Plml.140614	221.0	23.00935
F24Knee.140744	151.0	20.8667
M22Plmr.140574	307.0	32.32724
F13Plmr.140454	271.0	28.5819
F23Tong.140417	117.0	12.79677
F23Plml.140585	174.0	20.43118
M23Ewax.140338	68.0	7.09122
F23Knee.140816	172.0	22.73715
M13Plmr.140301	164.0	17.60799
M53Plmr.140520	124.0	14.65555
F34Fotr.140673	371.0	37.9922
M23Plml.140503	118.0	14.73924
M24Frhd.140442	78.0	9.34464
M34Tong.140540	117.0	13.0433
M53Uric.140515	97.0	15.42955
M54Tong.140619	127.0	14.17039
M24Nost.140862	119.0	13.60346
F34Knee.140341	191.0	20.77235
F14Knee.140634	204.0	23.61169
M63Fotr.140467	298.0	31.40468
F34Fotl.140856	385.0	37.10441
M34Fotr.140476	194.0	23.7515
M63Frhd.140286	48.0	6.4719
F14Plmr.140786	201.0	23.95881
M43Frhd.140486	108.0	13.11859
M44Knee.140736	242.0	27.76198
M53Tong.140327	113.0	12.75083
F24Plml.140452	174.0	21.17256
F34Frhd.140568	84.0	10.38805
F34Plml.140846	211.0	22.11916
F24Frhd.140858	23.0	4.81594
M33Nost.140351	90.0	13.59433
F23Nost.140510	95.0	13.64595
F24Nost.140792	110.0	17.60181
M13Plml.140472	152.0	16.3016
M34Plml.140373	189.0	21.98758
M54Fotr.140667	255.0	27.97892
F24Tong.140829	151.0	15.54986
M22Fotl.140555	318.0	37.67723
M33Fotr.140533	145.0	19.54514
M64Plmr.140356	206.0	26.2984
M31Fcsw.140368	247.0	20.09414
F12Fcsw.140400	284.0	22.39285
M12Fcsw.140326	191.0	19.30849
F12Fcsp.140694	239.0	22.46121
F22Labi.140560	119.0	14.21031
F22Fcsp.140783	226.0	17.03361
M12Fcsp.140668	175.0	18.43333
M11Fcsw.140610	182.0	17.3856
M22Glns.140314	170.0	19.62826
M21Fcsw.140493	252.0	15.82291
F32Fcsp.140464	177.0	15.13241
M22Frhd.140287	155.0	14.49645
M41Fcsp.140643	166.0	15.17892
M21Aptr.140329	135.0	17.99555
M21Pinr.140516	117.0	16.03755
F31Fcsp.140571	184.0	15.38852
F13Fcsw.140387	261.0	21.39957
F14Fcsw.140752	247.0	22.44652
M64Fotl.140777	372.0	36.07496
M34Urin.140663	103.0	15.31106
F31Fcsw.140492	219.0	16.18793
M24Knee.140796	209.0	23.34621
M33Fcsw.140557	219.0	16.53965
M64Fcsw.140360	156.0	14.37931
F24Fcsw.140765	190.0	14.77476
M24Fcsw.140647	236.0	16.29457
M11Fotl.140711	76.0	9.70871
M22Fotr.140381	312.0	34.76536
M42Knel.140699	186.0	23.97302
M24Fotl.140320	266.0	28.4928
M21Fotl.140499	281.0	31.77183
F33Plmr.140674	406.0	35.89562
M23Fotr.140344	140.0	16.51478
F14Plml.140525	173.0	19.86686
F33Fotl.140406	370.0	40.01069
M33Urin.140845	259.0	35.18452
M21Fotr.140859	227.0	28.72144
M11Urin.140484	85.0	14.02181
M63Fotl.140731	253.0	28.94093
F11Pinl.140315	164.0	24.40922
M22Aptr.140827	82.0	11.9067
M42Glns.140719	144.0	15.23069
F14Fotr.140665	106.0	12.29312
M64Fotr.140624	215.0	24.4489
F13Fotr.140798	61.0	6.69451
M32Fotr.140562	271.0	32.51065
F12Hair.140386	32.0	5.67047
F22Forr.140732	204.0	24.22987
M32Fotl.140843	222.0	25.42161
F11Indl.140283	191.0	22.61713
F11Forl.140437	211.0	26.59626
M32Frhd.140776	58.0	10.69016
F12Pinr.140498	95.0	16.30477
M31Pinr.140627	57.0	7.78558
M31Pinl.140703	96.0	12.80169
F22Pinl.140717	34.0	4.60283
F12Navl.140828	50.0	5.29482
F22Ewxr.140747	34.0	4.03568
M11Forl.140337	188.0	22.66126
F11Frhd.140508	116.0	15.66867
F12Nose.140365	82.0	12.6715
M12Pinr.140598	81.0	9.87249
F21Nose.140573	34.0	4.69124
F21Knel.140372	182.0	23.08286
F32Hair.140769	57.0	9.38701
M22Ewxr.140787	101.0	13.15574
F31Frhd.140832	67.0	11.72678
F31Knel.140379	122.0	19.58221
F31Indr.140675	191.0	23.75246
M22Navl.140637	72.0	9.90268
F31Nstr.140608	95.0	11.46321
F32Forr.140528	135.0	17.30928
M41Frhd.140449	80.0	10.78994
M22Pinl.140526	121.0	14.69413
F32Kner.140397	246.0	29.39057
F31Fotl.140715	219.0	26.72247
M41Pinr.140509	79.0	9.96949
F32Ewxr.140535	83.0	12.1178
F34Plmr.140416	159.0	15.94377
M23Frhd.140404	65.0	9.10084
F13Plml.140601	154.0	19.85169
F13Frhd.140649	64.0	9.96129
M54Uric.140775	123.0	19.48528
M64Knee.140570	203.0	23.54369
F23Frhd.140622	29.0	4.59244
M63Knee.140419	201.0	24.86123
F13Knee.140670	182.0	21.2444
F34Ewax.140285	88.0	10.59713
F14Frhd.140741	69.0	11.30783
M44Frhd.140730	84.0	10.34561
F33Nost.140487	68.0	9.27916
M44Ewax.140411	66.0	7.10591
F34Nost.140282	75.0	7.56723
M64Frhd.140834	35.0	5.47117
F11Pinr.140867	89.0	11.61727
M44Nost.140343	87.0	10.36067
F13Ewax.140760	26.0	4.78367
F13Tong.140677	107.0	12.5885
F21Fcsw.140506	230.0	19.54152
M54Urin.140480	167.0	18.06304
M23Fcsw.140821	261.0	18.7581
M22Fcsp.140527	180.0	13.65667
M34Fotl.140468	124.0	17.13115
M34Knee.140362	158.0	16.74922
F23Fcsw.140551	180.0	15.07004
M42Kner.140502	279.0	34.81882
M31Glns.140477	99.0	10.3007
M32Glns.140441	86.0	10.11797
F12Labi.140407	118.0	12.10589
F31Labi.140819	55.0	8.21954
M32Plml.140507	200.0	23.09345
M12Fotr.140278	111.0	14.36799
F12Aptr.140530	190.0	25.25665
F12Kner.140545	211.0	25.27746
M12Ewxr.140434	39.0	5.06271
M54Fotl.140823	275.0	30.36974
M41Plmr.140782	197.0	24.86362
M53Fotr.140451	359.0	35.96536
M53Knee.140318	223.0	24.69872
F31Aptl.140409	88.0	13.42568
M14Fotr.140729	115.0	14.51881
M33Plml.140822	217.0	25.58972
M34Plmr.140826	237.0	26.01485
M13Fotr.140755	130.0	15.58856
M14Plmr.140579	147.0	14.50021
M13Fotl.140685	103.0	13.45847
M11Knel.140676	168.0	18.71723
M11Mout.140852	195.0	18.92269
M31Nose.140415	33.0	4.65645
M32Indl.140814	192.0	21.05234
M32Tong.140309	108.0	11.74514
M41Knel.140855	235.0	28.19596
M21Ewxl.140436	67.0	8.37773
M22Tong.140364	137.0	14.34731
M14Tong.140420	131.0	15.18831
F31Forl.140333	177.0	22.16602
F11Tong.140366	105.0	11.09978
F21Kner.140678	121.0	18.03506
M31Kner.140321	193.0	20.85349
M11Fotr.140751	92.0	10.44872
M11Aptr.140378	63.0	6.54528
M32Fcsw.140646	191.0	15.19328
M32Fcsp.140470	138.0	11.87037
F11Aptl.140780	201.0	25.01944
F31Kner.140761	199.0	24.82188
F31Tong.140785	132.0	14.23789
M43Tong.140396	126.0	12.77039
M13Tong.140491	112.0	12.99084
F22Urin.140306	41.0	9.04322
F21Urin.140569	27.0	4.54148
F21Labi.140606	54.0	8.24867
F21Ewxr.140299	42.0	4.79389
M21Urin.140335	107.0	14.30705
M22Urin.140805	64.0	11.25667
F21Aptl.140686	69.0	10.34512
F22Nose.140758	46.0	7.71028
M54Knee.140481	203.0	24.45592
M14Knee.140681	160.0	16.28466
M14Fotl.140639	63.0	9.48981
M33Frhd.140580	81.0	10.25374
M33Uric.140581	77.0	12.027
M11Nstl.140810	70.0	6.81214
M12Frhd.140766	95.0	12.86166
M12Fotl.140774	123.0	14.96406
F32Labi.140727	51.0	6.36364
M13Urin.140575	36.0	5.91097
M14Frhd.140825	79.0	6.82904
M14Nost.140445	59.0	7.13794
M32Nstr.140494	118.0	17.15268
M31Tong.140808	115.0	13.27502
M11Tong.140453	143.0	15.21993
M12Mout.140350	191.0	19.1619
M12Tong.140559	142.0	14.51922
F32Pinr.140328	48.0	8.4176
M53Urin.140277	95.0	14.88801
M33Tong.140346	127.0	13.52622
M64Tong.140427	103.0	12.35337
M63Tong.140865	124.0	14.15751
F33Tong.140358	97.0	12.03125
M23Tong.140462	101.0	9.97967
M12Aptr.140800	45.0	4.90803
F11Fotl.140558	91.0	12.25304
F11Fotr.140431	94.0	10.03206
M12Forl.140812	136.0	14.00896
F12Fotr.140597	86.0	8.32038
F12Fotl.140294	70.0	8.74204
F24Fotl.140630	39.0	4.75908
F13Fotl.140488	78.0	8.91695
M33Fotl.140701	80.0	11.62003
F24Fotr.140273	43.0	6.89367
M42Ewxr.140604	47.0	4.17954
M12Plmr.140584	148.0	17.0519
M11Pinr.140546	92.0	11.87193
M11Pinl.140316	82.0	10.03802
M12Plml.140817	140.0	16.79516
M14Plml.140544	143.0	12.73852
M34Ewax.140864	30.0	3.8259
M31Nstl.140392	73.0	10.45022
F32Pinl.140578	53.0	7.56206
M11Frhd.140548	87.0	10.94002
M12Aptl.140844	54.0	5.94362
F31Pinl.140395	76.0	10.61865
F21Fcsp.140536	220.0	17.61643
M21Tong.140323	125.0	13.22156
M44Tong.140642	130.0	13.83177
F12Tong.140538	111.0	11.13986
F22Frhd.140836	33.0	5.3251
M32Indr.140748	129.0	15.61179
F32Tong.140410	130.0	14.01633
F32Aptr.140339	146.0	19.24509
F34Tong.140848	86.0	10.20778
M24Tong.140439	126.0	12.8699
F14Tong.140430	107.0	9.6537
M14Uric.140532	141.0	17.61907
M54Nost.140835	65.0	7.90724
M14Urin.140599	74.0	12.1484
M24Uric.140635	74.0	11.27999
M24Ewax.140460	45.0	5.78143
M63Nost.140870	68.0	8.13839
M33Ewax.140613	42.0	7.83834
M64Nost.140402	63.0	7.59816
M12Hair.140590	72.0	8.12028
F14Uric.140596	44.0	8.38007
F22Aptr.140609	64.0	9.17975
M12Nstr.140690	68.0	7.34621
F22Nstl.140534	68.0	8.64464
M12Nstl.140399	72.0	8.79125
M12Indl.140438	86.0	10.03
F22Nstr.140671	88.0	11.2987
M11Nose.140428	56.0	6.20891
M32Aptr.140847	31.0	3.71057
M31Nstr.140461	83.0	10.52664
M12Nose.140763	37.0	4.43247
M31Aptr.140474	52.0	6.91818
F11Nstr.140303	76.0	10.30181
F22Aptl.140370	65.0	7.46465
M31Frhd.140336	32.0	4.14843
F11Labi.140687	94.0	12.61156
M11Plml.140620	192.0	20.41712
F11Navl.140566	49.0	6.50993
M42Aptl.140537	81.0	8.11393
M42Aptr.140377	65.0	6.98013
M41Aptl.140841	53.0	5.6669
M41Aptr.140772	65.0	9.69444
M63Ewax.140384	43.0	4.62883
M53Nost.140611	65.0	5.66291
M13Nost.140290	65.0	8.3687
M34Nost.140408	95.0	13.59812
F21Nstr.140791	58.0	8.49012
F14Nost.140522	78.0	11.52829
M64Ewax.140550	49.0	5.01134
F13Nost.140811	57.0	7.95385
M34Frhd.140638	59.0	7.24477
M53Ewax.140448	35.0	3.77725
M54Frhd.140695	43.0	6.76641
M63Plmr.140815	160.0	17.77259
M12Pinl.140722	70.0	11.13767
M24Fotr.140398	238.0	23.7896
M64Urin.140764	123.0	18.05092
F21Frhd.140623	30.0	4.41748
M43Fotr.140475	126.0	16.01963
M43Ewax.140650	41.0	4.77958
F32Fotr.140582	135.0	18.62858
F11Urin.140632	31.0	6.62188
F32Navl.140293	121.0	15.22864
F31Nose.140465	87.0	13.1826
M42Ewxl.140553	49.0	7.36503
F31Pinr.140799	64.0	7.90279
F22Fotr.140698	72.0	10.4917
F31Aptr.140458	91.0	12.15605
M43Fotl.140659	133.0	16.78565
F12Urin.140382	35.0	6.5429
F24Uric.140658	22.0	3.46601
M63Uric.140617	36.0	7.99599
M63Urin.140645	30.0	7.00732
F22Fotl.140421	49.0	7.90458
M13Frhd.140349	85.0	9.00126
M44Fotl.140595	64.0	7.44078
M13Knee.140288	143.0	13.46892
F12Ewxl.140466	70.0	9.65862
M42Pinr.140457	46.0	6.84829
M23Uric.140523	66.0	11.36709
F13Urin.140615	42.0	6.97628
F13Uric.140806	48.0	8.1468
M24Urin.140388	42.0	7.01456
M41Ewxr.140794	45.0	6.32635
M53Plml.140660	140.0	17.20355
M11Aptl.140830	81.0	9.68751
M12Ewxl.140401	56.0	5.54127
F21Fotr.140485	36.0	3.23166
M32Nose.140531	45.0	6.18356
M32Ewxr.140697	28.0	4.79266
M41Fotl.140801	48.0	4.50021
M41Fotr.140652	47.0	5.28605
M42Fotr.140861	59.0	8.80987
M42Fotl.140742	58.0	8.59343
F23Fotr.140680	32.0	3.73592
M44Fotr.140394	55.0	5.62097
M23Fotl.140684	175.0	21.40239
M53Frhd.140768	49.0	4.99289
M64Uric.140672	100.0	13.27987
F14Urin.140297	24.0	4.58229
F21Pinr.140773	39.0	5.68388
M11Ewxl.140424	44.0	4.81718
F33Ewax.140872	70.0	10.2026
F11Ewxr.140797	55.0	10.35108
M13Ewax.140391	29.0	3.87305
F32Ewxl.140542	63.0	9.89596
F22Pinr.140355	26.0	2.31005
F11Ewxl.140795	54.0	8.44891
M31Ewxl.140375	39.0	6.21082
F22Ewxl.140693	30.0	3.26014
F21Ewxl.140312	42.0	5.39802
M31Ewxr.140754	30.0	4.88352
M41Ewxl.140482	46.0	5.98972
F24Ewax.140807	37.0	7.04673
F14Ewax.140371	34.0	4.79216
F23Ewax.140304	33.0	3.44873
M14Ewax.140489	24.0	3.42948
M54Ewax.140661	39.0	5.24575
M23Urin.140740	67.0	8.84739
F23Uric.140274	22.0	4.37341
M31Aptl.140756	30.0	3.8906
F23Fotl.140863	34.0	3.42588
M32Aptl.140296	29.0	4.2239
F34Urin.140432	15.0	1.95959
F31Urin.140602	17.0	2.53917
F23Urin.140495	15.0	2.11836
F34Uric.140423	20.0	2.72187
F32Urin.140725	17.0	2.17755
F33Uric.140793	21.0	2.74713
F33Urin.140518	11.0	1.39139
F24Urin.140403	16.0	3.84754
