	observed_species	PD_whole_tree
L4S159.274898	908.0	80.82377
L4S7.273295	580.0	58.22585
L4S28.274864	1129.0	101.49218
L4S189.275114	655.0	63.93583
L4S209.274347	847.0	84.36359
L4S5.273376	914.0	86.85038
L4S195.274073	1252.0	110.12429
L4S258.273669	978.0	97.85393
L4S25.274037	1130.0	105.58958
L4S186.273861	925.0	88.72295
L4S203.274402	1125.0	104.15083
L4S132.273739	1126.0	103.52199
L4S83.274391	597.0	66.43524
L4S273.274149	1279.0	113.6467
L4S71.274481	805.0	80.54472
L4S260.274084	859.0	80.40837
L4S47.273816	940.0	92.99942
L4S122.274726	811.0	82.11161
L4S103.273853	732.0	69.99716
L4S66.273817	945.0	90.42948
L4S199.273553	809.0	84.64533
L4S185.274210	846.0	76.57649
L4S130.274090	752.0	69.58685
L4S259.274847	1055.0	100.6136
L4S142.273680	556.0	59.88937
L4S2.275115	869.0	77.68232
L4S169.274837	599.0	60.6468
L4S284.273517	470.0	53.74013
L4S246.274195	622.0	64.66363
L5S5.274290	1707.0	140.23565
L4S106.273395	692.0	68.53736
L4S93.273870	420.0	41.61806
L4S60.274173	617.0	61.35742
L4S118.273855	564.0	53.20773
L5S1.274015	537.0	48.02558
L2S284.273757	875.0	78.31467
L2S286.274871	854.0	75.27252
L2S256.273735	730.0	66.52142
L2S114.274971	701.0	67.79282
L3S268.274253	841.0	82.52972
L4S208.273997	638.0	65.91474
L4S39.274588	834.0	77.09424
L2S321.273280	992.0	97.71126
L4S4.273869	779.0	71.53273
L4S41.273728	660.0	63.77426
L4S40.274573	644.0	56.77708
L4S86.274094	456.0	36.47919
L4S18.274426	520.0	51.23374
L4S49.274247	625.0	64.06618
L2S168.274483	1484.0	126.20105
L2S312.275026	885.0	87.89919
L2S368.273859	896.0	86.18243
L2S138.274982	845.0	75.68315
L3S109.273665	714.0	74.11403
L3S1.273524	677.0	65.69676
L3S87.273786	720.0	67.92051
L4S200.274383	1177.0	105.09947
L4S101.274773	783.0	76.24214
L2S139.273865	1032.0	97.90445
L2S186.274629	1207.0	112.38615
L2S254.273957	1186.0	112.10388
L2S351.273316	761.0	75.70822
L2S105.273526	1148.0	99.50961
L2S145.274590	983.0	92.45625
L2S112.273209	1034.0	91.00357
L3S301.274885	1156.0	106.95062
L3S243.273595	1068.0	98.65015
L3S15.274504	1079.0	106.21815
L3S89.273551	1410.0	115.01737
L3S84.274061	975.0	93.83513
L4S92.274560	749.0	76.49274
L4S198.273770	944.0	86.64938
L4S139.273988	765.0	75.28251
L4S134.275056	668.0	64.60529
L4S181.274912	569.0	54.42366
L4S207.274801	996.0	102.15384
L2S180.273868	1327.0	110.84704
L2S272.273569	781.0	74.48603
L2S329.273288	728.0	75.87821
L2S359.274772	1207.0	109.16434
L2S117.275169	1103.0	97.74136
L2S122.275099	1121.0	105.98751
L2S245.274823	480.0	46.31032
L2S204.274422	993.0	91.27073
L2S225.273366	1344.0	119.35555
L2S136.274044	1223.0	111.99799
L2S366.275139	1037.0	96.07385
L2S109.274119	790.0	77.6722
L2S221.273916	1071.0	95.43251
L2S195.275103	1338.0	118.78097
L2S196.273424	1215.0	117.66978
L3S11.273954	641.0	59.39276
L3S25.273932	921.0	89.52617
L3S266.273363	922.0	85.38529
L3S155.274831	1451.0	121.45585
L3S320.273326	1321.0	125.53378
L3S362.275096	1465.0	129.76174
L3S79.274670	958.0	92.91197
L3S131.274089	1366.0	115.75319
L3S346.274824	1714.0	143.59146
L3S337.273573	872.0	88.31006
L3S330.274669	1300.0	118.99391
L4S76.274075	409.0	34.11417
L4S131.275135	399.0	29.80466
L4S11.274407	611.0	57.55596
L4S168.274699	454.0	53.2987
L4S271.273427	1105.0	103.30203
L4S222.274752	656.0	66.04511
L4S254.275097	524.0	53.30207
L4S223.273496	1156.0	105.43336
L4S61.274575	487.0	57.72909
L5S24.273729	824.0	84.29276
L5S16.273599	929.0	88.04422
L2S141.273404	983.0	95.08583
L2S163.275092	1225.0	111.79236
L2S275.274761	1010.0	96.54672
L3S281.274580	558.0	47.26817
L4S145.273686	550.0	54.14197
L4S10.274622	1078.0	101.24005
L1S15.273775	313.0	23.64178
L1S57.275149	482.0	32.04343
L1S114.274060	502.0	35.44125
L1S200.273384	529.0	37.7151
L1S135.274571	441.0	31.22158
L3S122.274454	948.0	90.59749
L2S264.274728	599.0	58.74052
L2S262.273847	968.0	95.65095
L2S205.273328	965.0	89.66272
L2S314.274562	747.0	77.96899
L2S369.274208	992.0	88.96272
L2S153.273823	1281.0	121.4184
L2S292.274340	884.0	82.89796
L2S99.273432	1065.0	91.50521
L2S337.274370	685.0	70.27657
L2S182.273544	1340.0	116.71743
L2S102.273640	1227.0	108.6467
L2S360.274294	838.0	80.50595
L2S119.273810	870.0	84.87606
L2S271.274172	629.0	52.49201
L2S191.274169	611.0	57.75627
L2S184.273588	1400.0	126.42978
L2S206.274681	1146.0	102.65069
L2S232.273319	1363.0	117.71152
L2S259.274404	559.0	54.75397
L2S270.273301	937.0	90.536
L2S261.273625	1005.0	96.06095
L2S268.274328	1139.0	105.06272
L2S373.274175	1132.0	99.14413
L2S202.273648	1208.0	109.81138
L2S344.274314	670.0	69.65403
L2S223.274381	1260.0	115.82298
L2S131.273525	817.0	67.49372
L2S121.274618	997.0	91.35495
L3S211.274300	851.0	79.32592
L3S237.273438	788.0	60.07809
L3S200.273435	810.0	74.52875
L3S215.274574	482.0	45.39771
L3S246.273437	1204.0	114.03253
L3S82.274800	652.0	61.53279
L3S340.273643	1410.0	124.34143
L3S365.273520	1256.0	113.26649
L3S248.275152	1157.0	100.7252
L3S238.274469	862.0	80.8559
L3S359.274266	776.0	79.21897
L4S221.275124	563.0	55.28454
L3S218.274045	621.0	63.34947
L3S326.274165	1039.0	92.02806
L3S256.274419	1339.0	126.00009
L3S239.273231	1391.0	121.87636
L3S300.273751	661.0	61.62833
L3S170.275172	1107.0	99.27138
L3S344.273768	1099.0	105.22689
L3S262.273446	1212.0	108.91459
L3S325.273412	1426.0	122.21154
L3S195.274992	582.0	57.10403
L3S318.273933	987.0	92.98189
L3S210.274557	680.0	65.51482
L3S24.273327	1108.0	101.41429
L3S222.273213	575.0	52.46149
L3S373.274144	700.0	64.42481
L3S2.275101	491.0	47.81706
L2S252.274922	759.0	71.35523
L3S324.273476	1458.0	129.67721
L3S310.273940	1154.0	111.00165
L4S67.274944	587.0	58.98125
L3S93.274969	1029.0	95.47273
L3S279.273431	949.0	93.95453
L3S97.274612	598.0	59.61048
L3S153.274227	743.0	74.62713
L4S19.274791	466.0	49.93562
L3S350.273502	925.0	86.50876
L4S270.273519	820.0	79.26199
L4S46.274317	455.0	52.95861
L4S128.273697	1015.0	93.93878
L4S20.274959	1029.0	96.51988
L4S115.273837	475.0	49.92185
L4S8.274786	763.0	73.38999
L4S33.274689	954.0	91.60388
L4S171.273212	546.0	53.68395
L4S54.274756	640.0	61.53794
L4S141.274652	566.0	57.84708
L4S65.275071	600.0	61.00864
L4S126.273575	636.0	64.24947
L4S196.273506	1239.0	105.87192
L4S149.274438	621.0	57.464
L4S70.275142	804.0	71.9542
L4S14.273726	640.0	62.66322
L4S36.273864	469.0	42.52555
L4S26.274218	413.0	40.41566
L4S43.274641	864.0	85.56877
L4S184.274599	769.0	73.95269
L4S177.274729	719.0	64.73723
L4S287.274631	628.0	63.51745
L4S34.273419	699.0	68.55628
L4S226.273510	465.0	43.64564
L5S60.274531	705.0	66.8232
L5S59.275070	626.0	61.62766
L5S3.273474	535.0	54.69156
L4S31.274252	618.0	57.84004
L5S67.273692	544.0	52.42679
L5S73.274439	575.0	58.31814
L4S59.274899	790.0	82.82617
L5S76.274543	505.0	48.77709
L5S19.273381	976.0	91.44725
L5S15.275104	524.0	49.72302
L1S274.273705	255.0	20.64289
L1S118.274243	542.0	38.73816
L1S1.275106	390.0	31.46746
L2S160.274499	650.0	61.59845
L2S263.274998	793.0	73.58265
L2S142.274028	1113.0	102.58877
L2S278.273562	882.0	88.61572
L2S317.274723	706.0	67.71192
L2S319.273895	573.0	57.48551
L2S381.273428	971.0	90.27266
L2S241.274532	575.0	48.35566
L2S283.274083	717.0	68.30872
L2S161.273767	967.0	85.84251
L2S297.273357	684.0	65.00914
L2S250.274151	647.0	60.05357
L2S144.273964	1063.0	103.48235
L2S310.273814	395.0	42.15708
L2S320.274818	452.0	43.07213
L2S327.274876	869.0	78.46879
L2S231.274183	1010.0	93.62196
L2S247.274365	610.0	53.18619
L2S148.274630	854.0	83.08402
L2S287.274190	685.0	64.72704
L2S267.274489	706.0	66.3135
L2S281.274734	625.0	56.73205
L2S233.274840	519.0	47.85764
L2S338.274929	765.0	75.67919
L2S348.273779	621.0	58.34243
L2S242.274275	499.0	42.68623
L2S130.274473	960.0	91.53364
L2S339.274279	352.0	37.68324
L2S352.273618	801.0	79.93848
L2S258.274781	340.0	33.47468
L2S276.273904	498.0	45.34567
L2S269.274477	712.0	66.70282
L2S147.273854	940.0	83.13872
L2S325.273636	441.0	38.20085
L2S309.273691	780.0	71.17302
L2S333.273582	909.0	88.22451
L2S249.273863	772.0	69.26804
L2S304.274990	482.0	50.79019
L2S277.274780	553.0	52.26476
L2S318.275058	868.0	89.91668
L2S298.274162	940.0	91.02638
L2S306.274298	745.0	69.0676
L2S302.273675	826.0	76.03034
L2S107.274394	1343.0	115.45879
L2S383.274828	586.0	53.29639
L2S128.274420	861.0	82.18177
L2S243.274397	648.0	60.70131
L2S146.274684	1083.0	103.40831
L2S382.274508	614.0	55.392
L2S291.274923	867.0	86.97115
L2S244.274518	433.0	41.03175
L3S312.274058	870.0	82.7326
L3S43.274572	482.0	47.61284
L3S217.273947	740.0	68.15153
L3S233.273356	336.0	33.43665
L3S213.274031	427.0	40.65031
L3S107.273949	530.0	57.39507
L3S205.274158	348.0	31.566
L4S50.274371	797.0	78.34278
L3S293.275055	1028.0	94.87562
L3S286.274095	916.0	83.14244
L3S304.275091	667.0	72.11252
L3S257.273445	1007.0	92.39045
L3S57.274956	1046.0	91.10611
L3S185.273706	602.0	48.33035
L3S29.273794	717.0	66.57226
L3S104.275116	675.0	66.82105
L3S41.275001	512.0	51.89764
L3S103.274212	659.0	61.73977
L3S76.273267	1015.0	91.28182
L3S282.273655	1179.0	110.46497
L3S263.274471	1199.0	110.48015
L4S38.275158	557.0	54.27267
L3S250.273486	1035.0	94.9039
L3S285.274320	1087.0	102.4537
L3S319.274074	683.0	73.16557
L3S284.274446	1080.0	104.29424
L4S37.274769	580.0	50.63801
L3S225.273214	660.0	68.49563
L4S179.274591	576.0	54.76736
L3S159.274097	548.0	54.62154
L4S94.273505	467.0	42.06821
L4S13.273883	398.0	37.94504
L3S209.273999	267.0	25.66917
L3S287.273761	856.0	77.48914
L3S140.273555	565.0	55.08046
L3S231.273355	522.0	47.16641
L3S333.274099	1265.0	118.53452
L3S381.273470	492.0	43.73436
L3S297.275024	1354.0	125.35655
L4S193.273943	743.0	77.24439
L4S253.274274	835.0	79.50089
L4S191.273409	1150.0	106.39342
L3S193.273890	826.0	73.43339
L3S220.274691	408.0	38.52782
L3S80.273494	567.0	47.47721
L3S191.275109	1020.0	93.48696
L3S289.274683	986.0	93.55442
L3S275.274900	1330.0	118.38888
L3S302.273750	926.0	87.88262
L3S264.274946	899.0	87.32946
L3S332.273713	1421.0	129.55332
L3S379.274043	397.0	34.38591
L3S219.274311	531.0	47.81053
L2S257.273450	510.0	45.46241
L3S34.273781	508.0	46.79286
L4S224.273365	1113.0	101.50043
L4S245.273426	543.0	54.25473
L4S204.274577	556.0	57.77644
L4S21.273906	450.0	46.18554
L4S35.274301	693.0	60.88558
L4S242.275018	408.0	42.13932
L4S12.275133	382.0	36.78481
L4S182.274989	758.0	72.19108
L4S269.275022	553.0	61.02825
L4S176.275098	587.0	58.47009
L4S1.273228	835.0	78.40463
L4S29.274036	685.0	72.89587
L4S236.274820	687.0	64.66887
L4S74.273368	470.0	42.4928
L4S188.274117	723.0	71.38624
L4S105.274484	900.0	85.41797
L4S51.273968	638.0	61.77398
L4S180.275094	546.0	53.60132
L4S244.273659	471.0	48.233
L4S22.273742	695.0	64.65638
L4S178.274459	584.0	54.06722
L4S282.273852	611.0	57.47734
L4S73.274762	486.0	50.70142
L4S97.273347	462.0	43.85197
L4S32.274443	595.0	56.5617
L4S55.273741	528.0	51.6048
L4S190.274189	460.0	47.96863
L4S104.274716	282.0	31.15426
L4S24.274064	683.0	65.51456
L4S3.274049	586.0	55.01395
L4S64.273421	257.0	29.51704
L4S137.274447	618.0	55.02152
L4S42.273513	591.0	52.55386
L4S233.273529	630.0	58.95194
L4S283.274460	644.0	58.8798
L4S225.274377	668.0	63.18385
L4S243.274813	534.0	57.50061
L4S214.273364	820.0	77.599
L4S84.274980	825.0	79.4209
L4S219.273703	744.0	66.70734
L4S183.273842	548.0	54.91835
L4S44.274578	604.0	66.34114
L4S156.274308	708.0	68.94138
L4S279.273227	541.0	54.57228
L4S240.275147	520.0	48.29809
L4S238.273642	620.0	62.12251
L4S166.274315	530.0	47.3396
L4S234.273397	419.0	42.58143
L5S64.273276	584.0	52.45653
L5S51.274396	908.0	84.29482
L5S14.273824	754.0	77.73513
L5S47.273876	751.0	71.23727
L4S90.274104	631.0	63.74379
L4S160.274108	745.0	69.91643
L5S9.274983	372.0	39.99593
L5S55.274213	242.0	28.0213
L4S228.274625	700.0	71.47881
L5S58.273931	408.0	34.81871
L5S57.274776	352.0	31.19728
L5S65.273339	732.0	69.5947
L4S165.274427	584.0	55.69606
L5S12.273358	1008.0	100.91125
L5S43.273561	875.0	81.54123
L5S13.274019	1120.0	106.61726
L5S49.274316	736.0	68.2426
L6S133.273898	317.0	30.29346
L4S206.273845	962.0	94.39646
L3S98.273272	678.0	62.26949
L3S212.274307	726.0	63.10124
L3S108.274542	837.0	77.39687
L4S278.274739	718.0	66.26091
L3S113.273888	731.0	71.90173
L3S110.273905	1416.0	120.98535
L3S145.274276	768.0	74.58411
L4S250.273987	553.0	56.89222
L6S130.273903	310.0	28.71757
L6S209.273736	284.0	25.48197
L1S355.273704	532.0	46.11407
L3S174.275039	568.0	54.27158
L3S197.273809	851.0	79.53294
L3S370.274487	1304.0	115.46975
L4S220.274525	1091.0	98.44789
L4S173.273443	740.0	74.78747
L5S41.273752	778.0	74.28299
L1S228.273894	564.0	45.03552
L3S66.274080	626.0	63.63687
L4S148.274292	712.0	73.23858
L3S245.274413	1127.0	101.3805
L2S101.274931	1157.0	100.14302
L3S290.274166	1476.0	127.97074
L2S248.274500	595.0	48.6451
L2S132.274707	866.0	81.62683
L2S118.274673	996.0	94.30531
L3S342.274115	825.0	78.41012
L4S252.273716	485.0	51.41748
L3S194.273246	1087.0	103.07854
L3S151.273776	480.0	44.36852
L3S126.274724	867.0	83.09134
L3S83.275072	1030.0	96.09053
L3S138.273557	890.0	88.10125
L3S56.275137	923.0	86.12514
L5S66.274354	966.0	90.07693
L3S106.273821	447.0	48.55104
L1S234.275117	584.0	44.7319
L3S252.274993	834.0	77.38271
L3S234.274466	733.0	70.83771
L3S63.273769	1295.0	113.67003
L4S230.274429	553.0	47.09998
L4S241.273621	526.0	49.60128
L5S74.273257	578.0	58.76498
L4S286.274055	484.0	51.99194
L3S125.274039	481.0	44.01591
L3S244.275007	706.0	67.11265
L4S154.274326	664.0	63.48484
L1S273.274399	543.0	43.50587
L1S6.274392	399.0	24.7185
L1S142.273722	443.0	36.93223
L1S167.275065	518.0	42.43431
L2S323.273891	589.0	55.4427
L1S108.274826	450.0	35.61502
L1S128.274455	547.0	37.42545
L1S26.274537	382.0	26.95548
L1S131.274927	418.0	31.08637
L1S83.274077	497.0	34.39922
L1S111.274126	466.0	30.74036
L1S61.273389	541.0	37.51182
L1S78.274362	388.0	27.48349
L1S18.273422	317.0	22.38576
L1S197.274086	497.0	35.47264
L1S65.274694	497.0	32.83474
L1S141.275086	401.0	27.7109
L1S79.273707	456.0	38.60308
L1S372.273563	423.0	33.43956
L1S148.273970	512.0	42.51873
L1S130.275078	460.0	31.6255
L1S32.273346	326.0	23.37552
L1S107.274626	457.0	34.4075
L1S223.274322	592.0	42.17076
L1S160.274321	600.0	47.79532
L1S104.274727	504.0	34.30109
L1S166.274223	623.0	47.63132
L1S175.274934	640.0	52.21958
L1S44.274905	632.0	41.56412
L1S105.273315	434.0	32.12617
L1S92.274475	508.0	37.98536
L1S203.273731	529.0	40.61809
L1S85.273291	507.0	36.26781
L1S119.273846	461.0	30.72593
L1S110.274759	572.0	38.92191
L1S278.274121	592.0	49.26866
L1S117.275153	385.0	27.96434
L1S198.273806	649.0	51.8216
L1S74.274032	453.0	30.66343
L1S314.273495	624.0	51.98998
L1S309.274009	613.0	51.78474
L1S304.273937	488.0	37.61705
L1S239.274267	581.0	48.05475
L1S206.273247	559.0	38.83365
L1S122.273565	560.0	34.64327
L1S221.274942	538.0	40.43285
L1S298.274209	524.0	39.29778
L1S178.275068	680.0	55.3585
L1S378.274245	601.0	52.40101
L1S149.274022	605.0	47.69609
L1S68.275111	460.0	31.9748
L1S48.274804	515.0	34.89412
L1S100.274845	436.0	32.12854
L1S214.274105	697.0	57.68007
L1S325.273290	704.0	53.99065
L1S64.274666	466.0	31.14869
L1S236.274787	565.0	42.14825
L1S319.274696	577.0	41.54912
L1S87.273667	445.0	30.43719
L1S308.274545	449.0	34.99245
L1S97.274918	520.0	38.67828
L1S289.274926	594.0	44.45476
L1S313.273714	646.0	55.26155
L1S283.273819	459.0	42.69135
L1S121.275017	474.0	32.50862
L1S70.274844	358.0	24.33751
L1S318.274878	551.0	43.11482
