	observed_species	PD_whole_tree
F22Aptr.140609	62.0	8.00288
M11Fotr.140751	98.0	12.13584
F11Navl.140566	46.0	5.41718
M32Indl.140814	176.0	19.55264
F21Indr.140440	147.0	18.55526
F22Aptl.140370	54.0	7.26051
M12Plml.140817	136.0	16.25628
M11Pinr.140546	94.0	11.27299
M31Glns.140477	104.0	10.53211
M31Nstl.140392	70.0	10.115
M12Indr.140762	139.0	17.29128
M12Indl.140438	92.0	10.31024
M31Fcsw.140368	217.0	18.86966
F11Ewxl.140795	53.0	8.30132
F12Urin.140382	42.0	7.41128
F32Ewxl.140542	59.0	8.67223
F31Kner.140761	206.0	26.64102
F31Nose.140465	85.0	14.58015
M41Nstl.140739	113.0	10.14785
M42Kner.140502	270.0	31.35533
M41Nstr.140549	101.0	9.61429
F31Aptr.140458	92.0	12.24753
F32Navl.140293	122.0	15.70478
F32Frhd.140444	105.0	15.28048
F32Fotr.140582	152.0	20.33248
F31Ewxr.140289	90.0	10.74956
M32Nose.140531	54.0	5.76206
F31Pinl.140395	73.0	11.01908
M31Aptr.140474	58.0	6.89858
F32Nstr.140767	102.0	12.50224
F32Pinl.140578	56.0	7.67589
M42Aptr.140377	70.0	6.32178
M42Aptl.140537	82.0	8.46924
M42Fotl.140742	62.0	9.54221
M41Aptr.140772	77.0	7.77073
M41Urin.140696	124.0	15.57536
M41Fcsw.140359	249.0	22.9651
M21Ewxr.140654	76.0	10.96461
M63Nost.140870	86.0	8.58768
M33Nost.140351	98.0	12.05634
F14Knee.140634	212.0	25.38531
M24Fotr.140398	231.0	23.34766
M24Uric.140635	91.0	13.36572
M53Fotr.140451	346.0	36.07757
F24Plmr.140433	196.0	21.87374
M13Fotl.140685	114.0	13.86639
F24Knee.140744	166.0	18.80857
M34Nost.140408	86.0	12.22684
M44Fcsw.140418	244.0	19.43702
M53Urin.140277	95.0	14.85284
M53Knee.140318	241.0	24.76835
F13Fotr.140798	70.0	7.56909
M13Fotr.140755	138.0	16.1627
M43Fcsw.140714	229.0	17.76243
F31Forl.140333	170.0	24.35866
M14Plml.140544	134.0	13.31268
M53Plml.140660	119.0	13.875
M13Nost.140290	58.0	6.11529
M54Plml.140636	213.0	25.40901
M14Fotl.140639	73.0	9.45213
M24Fcsw.140647	239.0	18.86003
M63Fotl.140731	254.0	30.34402
F14Nost.140522	73.0	10.07677
M23Plml.140503	108.0	12.83765
M14Nost.140445	59.0	6.27626
M24Frhd.140442	86.0	9.39917
M33Uric.140581	80.0	11.4128
M64Urin.140764	128.0	18.50584
M14Uric.140532	136.0	19.37938
F14Uric.140596	42.0	7.94912
F13Uric.140806	50.0	8.56621
M53Uric.140515	97.0	14.74805
F34Urin.140432	16.0	3.28362
M13Knee.140288	136.0	13.19645
F14Urin.140297	30.0	5.71389
F13Urin.140615	54.0	8.63702
M34Frhd.140638	54.0	6.09098
M34Urin.140663	106.0	17.03547
M54Knee.140481	216.0	24.62666
M63Plml.140689	150.0	17.44274
M44Fotl.140595	58.0	7.45865
F21Nstr.140791	51.0	7.6039
F21Plmr.140745	135.0	18.19506
M32Forr.140802	161.0	19.61239
M22Fcsw.140276	209.0	16.83361
M64Fotl.140777	360.0	38.35054
M64Fotr.140624	211.0	22.86349
M32Tong.140309	110.0	13.0118
M54Tong.140619	132.0	14.68101
M33Urin.140845	275.0	33.97241
M12Ewxl.140401	54.0	6.03823
M11Frhd.140548	84.0	10.57197
M11Pinl.140316	98.0	10.86404
M12Forl.140812	143.0	13.78602
M11Aptl.140830	71.0	8.72677
M11Hair.140577	69.0	9.57189
M12Hair.140590	81.0	7.99523
M11Plmr.140866	158.0	20.46977
M11Aptr.140378	58.0	6.81379
M12Aptl.140844	59.0	5.43417
M63Fotr.140467	300.0	32.34115
M32Plmr.140307	172.0	17.93397
F32Fcsp.140464	179.0	15.81645
F13Fcsw.140387	270.0	24.26644
F21Mout.140380	175.0	18.11723
F12Tong.140538	123.0	13.43419
M12Tong.140559	130.0	16.58733
M22Tong.140364	146.0	15.74934
M41Tong.140317	154.0	15.1637
F31Mout.140605	150.0	14.87462
M21Tong.140323	137.0	15.18328
M42Mout.140653	207.0	22.77745
M41Mout.140367	199.0	19.88942
F32Tong.140410	133.0	16.69145
M42Tong.140857	131.0	14.69079
F34Tong.140848	93.0	11.38669
M63Tong.140865	132.0	16.54962
M24Tong.140439	136.0	14.56667
M53Tong.140327	116.0	14.28949
M33Tong.140346	119.0	14.78939
M14Tong.140420	117.0	13.41759
F23Tong.140417	120.0	13.10477
M43Tong.140396	114.0	12.72343
F22Urin.140306	38.0	8.20837
F21Ewxr.140299	43.0	4.84631
M21Urin.140335	117.0	14.74237
M22Urin.140805	56.0	9.04792
F12Aptr.140530	182.0	24.68709
M22Aptr.140827	84.0	13.49863
F31Aptl.140409	84.0	11.67131
F32Aptl.140820	202.0	23.61532
M33Fotl.140701	83.0	10.69609
M43Fotl.140659	133.0	16.77111
F14Fotr.140665	91.0	11.79609
M53Nost.140611	61.0	6.53616
M32Fcsw.140646	177.0	15.29301
M21Fcsp.140319	171.0	13.47508
M32Fcsp.140470	134.0	12.79645
M21Ewxl.140436	61.0	7.85034
M33Fotr.140533	144.0	18.70101
M41Navl.140280	49.0	6.45702
M43Urin.140463	67.0	10.5379
M11Fcsp.140589	159.0	16.62008
M12Fcsp.140668	178.0	18.80981
F11Fcsw.140616	250.0	23.14151
F12Fcsp.140694	245.0	23.02225
M41Fcsp.140643	173.0	15.99035
F14Fcsw.140752	239.0	23.24565
F21Indl.140446	152.0	19.85939
F21Tong.140655	161.0	17.1821
M11Tong.140453	148.0	16.94387
F22Tong.140837	172.0	18.50731
F32Pinr.140328	48.0	6.97327
F31Tong.140785	132.0	17.05553
F32Mout.140603	191.0	21.77492
M34Tong.140540	90.0	11.87338
M13Tong.140491	113.0	12.76246
M64Tong.140427	110.0	13.92752
F33Tong.140358	111.0	12.54152
F24Tong.140829	140.0	15.35241
M23Tong.140462	102.0	11.83874
M23Urin.140740	75.0	9.44603
M64Uric.140672	104.0	12.97494
F22Indr.140640	166.0	21.60024
M53Plmr.140520	119.0	16.99551
M12Aptr.140800	47.0	3.94361
M34Fotl.140468	124.0	17.68877
F12Fotr.140597	82.0	7.4195
F11Fotr.140431	94.0	9.1014
F12Fotl.140294	55.0	4.95891
F11Fotl.140558	81.0	9.6626
M22Fcsp.140527	162.0	13.09325
M64Fcsw.140360	143.0	15.8323
M54Frhd.140695	53.0	7.15739
F12Nstr.140310	101.0	11.54221
F14Tong.140430	108.0	11.88902
M44Tong.140642	129.0	13.99667
F21Aptl.140686	68.0	8.39941
F21Aptr.140500	57.0	8.30987
M11Nose.140428	48.0	5.43744
M32Aptr.140847	35.0	4.35874
M31Nstr.140461	79.0	10.05474
F21Nose.140573	38.0	5.21211
M12Nose.140763	38.0	3.69772
F11Nstr.140303	73.0	9.39464
F11Nstl.140539	78.0	10.04486
M41Aptl.140841	62.0	5.91273
M54Nost.140835	68.0	7.62419
M63Ewax.140384	50.0	4.41992
M21Glns.140311	145.0	16.74118
M64Ewax.140550	58.0	4.71542
F13Nost.140811	47.0	6.92393
M53Ewax.140448	43.0	3.83397
M63Plmr.140815	149.0	18.65033
M34Fotr.140476	200.0	23.05562
F24Fotr.140273	41.0	4.6774
F22Fcsw.140281	228.0	20.24202
M23Fotl.140684	176.0	20.94977
M43Ewax.140650	38.0	3.57028
F22Fcsp.140783	219.0	17.62951
F23Fcsw.140551	193.0	16.64822
M32Indr.140748	131.0	16.41783
F21Frhd.140623	40.0	5.26248
F33Ewax.140872	73.0	10.91164
M12Ewxr.140434	42.0	4.92334
F13Tong.140677	118.0	13.25858
F31Urin.140602	22.0	3.91185
M42Urin.140778	56.0	10.07819
F32Urin.140725	13.0	2.30966
F24Uric.140658	22.0	2.96224
F24Urin.140403	21.0	3.01167
M24Urin.140388	45.0	7.11531
F34Uric.140423	19.0	3.26112
F23Uric.140274	21.0	4.04812
M63Uric.140617	39.0	7.87622
M44Uric.140688	69.0	10.77884
M23Uric.140523	64.0	11.23659
F33Uric.140793	17.0	2.53287
F24Ewax.140807	41.0	7.26446
F11Tong.140366	126.0	13.61279
M13Ewax.140391	39.0	3.8115
F21Fotl.140348	31.0	2.72335
F12Ewxl.140466	65.0	9.34329
M41Ewxr.140794	58.0	6.82387
F11Urin.140632	35.0	7.33548
M14Urin.140599	69.0	11.13354
M42Fotr.140861	60.0	9.22589
M32Ewxr.140697	27.0	3.87298
F32Ewxr.140535	87.0	11.79327
M53Frhd.140768	57.0	5.04125
F22Frhd.140836	41.0	5.47466
F22Fotr.140698	67.0	9.63191
M41Fotr.140652	52.0	4.76373
F23Fotr.140680	33.0	3.02877
F31Pinr.140799	64.0	7.45567
F22Pinr.140355	24.0	1.97883
M31Ewxl.140375	41.0	4.48834
M11Ewxl.140424	48.0	5.41535
M32Ewxl.140473	42.0	4.68361
M31Nose.140415	38.0	4.93785
M42Ewxr.140604	59.0	5.61028
M11Urin.140484	89.0	13.95069
M23Ewax.140338	61.0	6.6064
F24Fotl.140630	42.0	2.93965
F11Ewxr.140797	60.0	8.5676
M31Aptl.140756	31.0	2.4032
M41Fotl.140801	37.0	3.68141
F22Fotl.140421	39.0	4.73581
M32Aptl.140296	28.0	3.54242
F21Fotr.140485	38.0	3.84478
M42Ewxl.140553	64.0	7.29453
M21Navl.140850	46.0	5.51452
M41Ewxl.140482	60.0	6.20136
F23Fotl.140863	33.0	2.67322
M31Ewxr.140754	22.0	2.53095
F22Ewxl.140693	35.0	4.77595
F21Ewxl.140312	33.0	3.44803
M54Ewax.140661	45.0	4.71296
M14Ewax.140489	29.0	3.47964
M24Ewax.140460	47.0	5.02843
M33Ewax.140613	46.0	7.07055
M44Fotr.140394	42.0	4.42612
F23Ewax.140304	32.0	2.72174
F13Fotl.140488	77.0	8.82904
M34Ewax.140864	33.0	3.28732
