OTU	Test-Statistic	P	FDR_P	Bonferroni_P	acidic_mean	neutral_mean	basic/neutral_mean	acidic/neutral_mean	basic_mean	taxonomy
252012	45.2361847843	3.55084814808e-09	3.28990161553e-05	6.2512681647e-05	1.47058823529	0.0	0.0	0.888888888889	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__;s__
1123837	44.3492751824	5.42862956069e-09	3.28990161553e-05	9.5571023416e-05	0.0	0.0	0.722222222222	0.0	4.11111111111	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__
319907	43.6689184045	7.51632557498e-09	3.28990161553e-05	0.000132324911748	2.17647058824	0.0588235294118	0.0	0.611111111111	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes;s__
1129210	43.4218207031	8.45874592362e-09	3.28990161553e-05	0.000148916221985	4.11764705882	0.117647058824	0.0	0.555555555556	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
DeNovoOTU36249	43.2136394864	9.34365695976e-09	3.28990161553e-05	0.000164495080777	0.0	0.0	0.0	0.0	1.0	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__
203969	41.7902516032	1.84378216851e-08	5.40996417942e-05	0.000324597850765	1.17647058824	0.117647058824	0.0	0.222222222222	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
1127423	41.2072052157	2.43497922403e-08	5.77915484843e-05	0.000428678092391	1.23529411765	0.0	0.0	0.5	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
4399094	40.9655562827	2.73232856555e-08	5.77915484843e-05	0.000481026443965	0.0	0.0588235294118	0.388888888889	0.0	2.11111111111	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Balneimonas;s__
DeNovoOTU18989	40.801620921	2.95441031729e-08	5.77915484843e-05	0.000520123936359	1.94117647059	0.117647058824	0.0	0.388888888889	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__;g__;s__
792450	40.447849884	3.4969280473e-08	6.15634182727e-05	0.000615634182727	1.52941176471	0.117647058824	0.0555555555556	0.833333333333	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes;s__
3616127	39.187222984	6.37287153151e-08	0.000101994912102	0.00112194403312	1.58823529412	0.352941176471	0.0555555555556	1.0	0.0	k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__;g__;s__
831520	38.7084679106	8.00235389832e-08	0.000113229434364	0.0014088144038	0.0	0.0	0.0555555555556	0.0	1.27777777778	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__
511572	38.6162065221	8.36116243525e-08	0.000113229434364	0.00147198264673	0.0	0.0	0.0555555555556	0.0	1.22222222222	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__
154494	38.0548962747	1.09171652721e-07	0.000137283353297	0.00192196694616	4.88235294118	0.235294117647	0.0	2.16666666667	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
154519	37.660089862	1.31685843738e-07	0.000154555285267	0.002318329279	2.11764705882	0.294117647059	0.0	0.888888888889	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
1139779	37.2143423279	1.62713347447e-07	0.000174639319336	0.00286456848181	0.0	0.0	0.333333333333	0.0	0.944444444444	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
766178	37.1389680948	1.68637797712e-07	0.000174639319336	0.00296886842871	1.05882352941	0.117647058824	0.0	0.777777777778	0.0	k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__;g__;s__
1121144	36.9653974661	1.83111257243e-07	0.000179092982431	0.00322367368376	1.35294117647	0.0588235294118	0.0	0.666666666667	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__;s__
4362556	36.3592801136	2.44074884726e-07	0.000226154649768	0.0042969383456	0.0	0.0	0.555555555556	0.0	1.88888888889	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Balneimonas;s__
546509	35.5967952181	3.50247434538e-07	0.000300318194571	0.00616610608504	1.64705882353	0.0588235294118	0.0	0.333333333333	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__Candidatus Koribacter;s__
1147699	35.549176093	3.58232438852e-07	0.000300318194571	0.00630668208599	2.35294117647	0.0588235294118	0.0	0.944444444444	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
1104509	35.0583156114	4.5189670286e-07	0.000358920467104	0.00795564145385	0.941176470588	0.117647058824	0.0	0.833333333333	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
4681	34.9801771724	4.68910579006e-07	0.000358920467104	0.00825517074339	1.64705882353	0.117647058824	0.166666666667	0.333333333333	0.0555555555556	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes;s__
256536	34.6016274745	5.60818668987e-07	0.000410722337253	0.00987321266752	1.35294117647	0.0	0.0	0.222222222222	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
113212	34.51866368	5.83246715781e-07	0.000410722337253	0.0102680584313	7.11764705882	0.176470588235	0.0	0.333333333333	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
850823	34.3855015436	6.21128677506e-07	0.000420575783365	0.0109349703675	2.82352941176	0.117647058824	0.0	0.388888888889	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
78839	33.938970622	7.66976057243e-07	0.000500096795843	0.0135026134878	2.11764705882	0.117647058824	0.0555555555556	0.555555555556	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
112795	32.8250572626	1.29715306115e-06	0.000815584987197	0.0228363796415	1.94117647059	0.117647058824	0.111111111111	0.611111111111	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__;s__
DeNovoOTU16760	31.3355576471	2.6148563904e-06	0.00152539746517	0.046034546753	1.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
155989	31.2906454248	2.67063722326e-06	0.00152539746517	0.0470165683155	0.588235294118	0.0	0.0	0.0555555555556	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__;s__
742260	31.2784269271	2.68601655326e-06	0.00152539746517	0.0472873214201	0.0	1.0	0.0555555555556	0.222222222222	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae
825937	30.6627408097	3.58668355979e-06	0.00197323637719	0.06314356407	0.0	0.117647058824	0.166666666667	0.0	1.27777777778	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__
3011887	29.1965524602	7.1305954048e-06	0.00380406460914	0.125534132102	0.0	0.0	0.0	0.0	0.777777777778	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__
242467	28.2532226915	1.10823610047e-05	0.0057383813379	0.195104965489	1.41176470588	0.176470588235	0.0	1.44444444444	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
DeNovoOTU33168	27.7038041465	1.43211351336e-05	0.0072035309722	0.252123584027	1.05882352941	0.117647058824	0.0	0.277777777778	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
