	observed_species	PD_whole_tree
L6S72.273774	324.0	32.4034
L6S82.274714	284.0	29.83738
L6S244.274697	293.0	31.51039
L2S332.275144	380.0	39.35185
L5S209.275148	266.0	27.43926
L6S139.274710	310.0	32.82105
L6S254.273309	251.0	28.63884
L6S34.273693	329.0	33.69967
L6S44.273955	290.0	34.08466
L6S10.273559	280.0	29.33052
L6S229.273733	299.0	30.92221
L6S248.274436	308.0	32.78251
L6S18.273927	318.0	33.12521
L6S258.273406	328.0	33.44273
L6S15.274686	220.0	24.12367
L6S54.273242	318.0	33.38172
L5S97.274849	335.0	30.8466
L5S194.274777	283.0	27.56069
L6S162.273390	282.0	32.03222
L6S208.275127	334.0	35.37492
L6S120.274168	282.0	29.93007
L6S89.274529	291.0	30.25947
L4S107.275064	547.0	65.32507
L5S24.273729	707.0	84.84572
L5S179.273956	309.0	29.93437
L6S88.274346	293.0	32.74708
L6S2.273217	291.0	30.00593
L6S21.273848	260.0	29.81248
L6S224.274372	326.0	33.45069
L6S151.273523	326.0	33.97398
L6S115.274148	290.0	31.80736
L6S316.274016	262.0	27.74696
L6S322.274909	301.0	30.9339
L6S37.274263	241.0	27.76156
L6S6.274839	260.0	28.88676
L6S298.274005	266.0	28.54112
L6S97.273664	360.0	35.22266
L6S317.273332	262.0	29.42583
L6S183.274176	277.0	30.20874
L6S11.274258	269.0	30.37552
L6S39.274988	281.0	27.86573
L6S104.274113	331.0	34.35823
L5S134.273543	297.0	28.89413
L5S167.274858	279.0	27.23507
L6S306.273483	278.0	29.74099
L6S134.273538	283.0	29.5997
L6S137.274318	259.0	29.50878
L6S172.274496	240.0	26.49741
L6S83.274310	311.0	33.04843
L6S157.273628	300.0	33.31272
L6S242.274576	310.0	31.65925
L6S171.274002	285.0	30.33053
L2S240.273433	401.0	42.56481
L2S253.274272	794.0	86.78872
L3S3.273941	383.0	41.42785
L4S188.274117	607.0	70.10308
L5S227.274935	302.0	26.32097
L6S239.274834	276.0	28.67443
L6S153.273602	374.0	36.73496
L6S48.273448	264.0	29.3624
L6S152.273283	311.0	32.9132
L6S210.274078	278.0	28.76372
L6S221.274106	321.0	35.06179
L6S135.274645	291.0	30.94135
L6S40.274664	309.0	32.33297
L6S74.274405	257.0	27.37988
L6S190.274001	290.0	28.73104
L6S5.273369	299.0	29.46958
L6S304.274961	312.0	33.25728
L6S180.273892	304.0	32.60077
L6S131.274435	303.0	32.25523
L2S333.273582	814.0	93.79557
L5S188.274655	270.0	27.20548
L6S167.274782	294.0	29.59777
L6S14.273416	305.0	31.63182
L5S142.274549	257.0	26.79873
L6S58.274877	307.0	30.48707
L6S294.274706	307.0	31.88289
L6S143.273966	320.0	33.53938
L6S160.273469	244.0	27.71994
L6S109.273521	261.0	28.62156
L5S190.274768	277.0	25.78621
L6S1.273314	279.0	27.21291
L6S232.273925	280.0	30.86406
L6S56.273489	289.0	31.91455
L6S235.273558	322.0	33.67636
L6S231.274268	319.0	34.47402
L2S316.274480	708.0	77.54568
L2S57.273720	342.0	34.9597
L4S186.273861	794.0	91.69801
L4S35.274301	598.0	67.09362
L2S127.273578	885.0	91.04264
L4S170.273867	537.0	64.57286
L5S176.273518	313.0	29.07635
L6S156.274940	292.0	28.98853
L4S101.274773	655.0	79.18103
L6S262.274063	268.0	29.16186
L6S80.274951	288.0	31.89741
L6S198.274076	257.0	27.88099
L6S69.273589	287.0	30.46661
L5S247.274868	341.0	33.74267
L6S147.273605	288.0	30.64728
L6S184.273873	324.0	33.94389
L6S309.273990	294.0	30.66159
L6S107.274679	291.0	32.799
L6S13.273783	289.0	30.73666
L5S199.274732	282.0	29.95468
L6S263.275008	284.0	29.97844
L5S229.274639	311.0	30.74321
L6S227.273840	251.0	27.56418
L6S125.273252	292.0	31.33769
L5S121.273442	314.0	31.66755
L6S127.274101	271.0	28.24378
L6S308.274963	283.0	29.54344
L2S104.274260	339.0	35.27734
L6S63.274846	250.0	26.71194
L5S228.275031	284.0	28.30159
L6S79.274810	277.0	29.98505
L5S175.275156	303.0	31.01709
L6S155.274812	288.0	31.76322
L5S115.273434	264.0	25.09254
L1S143.273938	422.0	34.83315
L3S175.273516	499.0	58.41894
L2S377.274512	944.0	101.02772
L3S32.274479	615.0	73.1029
L4S62.274646	768.0	88.4941
L4S121.273488	965.0	107.43609
L3S58.274070	558.0	67.6176
L4S104.274716	279.0	33.53562
L1S200.273384	492.0	40.95717
L5S189.273748	313.0	29.65297
L2S283.274083	648.0	70.56095
L2S108.274917	1128.0	119.09619
L5S133.273414	250.0	26.02097
L2S106.274109	801.0	84.25139
L4S204.274577	466.0	57.3044
L3S318.273933	844.0	93.80616
L2S371.274597	793.0	85.12666
L4S161.275088	1076.0	114.81049
L1S2.274869	285.0	21.48383
L2S89.274561	428.0	39.98467
L1S358.273815	432.0	37.01786
L2S50.274129	512.0	45.97504
L2S1.273670	536.0	44.91092
L2S78.274519	561.0	49.05746
L2S87.273805	462.0	42.77886
L1S16.274184	379.0	29.90984
L1S352.275035	477.0	41.05151
L1S132.274000	423.0	38.96197
L1S256.274285	491.0	43.33652
L2S55.273237	599.0	52.01818
L2S33.275034	527.0	46.6928
L2S86.274853	513.0	45.38468
L1S141.275086	388.0	31.27749
L1S36.273590	341.0	28.84094
L1S166.274223	552.0	46.6252
L1S157.273481	435.0	34.94677
L1S191.273263	607.0	48.24302
L1S40.273512	471.0	36.64579
L1S53.273606	440.0	36.27081
L1S29.274586	342.0	29.11132
L2S49.273493	633.0	53.03414
L1S17.274647	364.0	32.65377
L1S76.274250	403.0	32.2792
L2S30.274665	377.0	37.85419
L1S217.273917	323.0	28.13535
L1S340.274616	460.0	39.36912
L2S56.274152	442.0	40.84328
L1S21.274476	407.0	31.61443
L1S6.274392	361.0	26.21513
L1S368.274020	521.0	48.78202
L2S74.275009	510.0	44.66205
L1S223.274322	594.0	47.05853
L1S201.273866	465.0	40.19194
L1S10.274330	399.0	30.72875
L1S101.274587	419.0	34.24833
L1S9.274892	360.0	27.1232
L1S106.275162	427.0	35.89541
L1S234.275117	564.0	45.44238
L2S4.274408	553.0	48.53202
L1S89.273535	435.0	34.30643
L2S61.274821	494.0	44.43627
L1S56.273967	447.0	35.06083
L2S29.273464	566.0	51.89489
L1S168.274809	447.0	38.55792
L1S3.273687	319.0	22.64017
L1S41.273743	429.0	37.05575
L1S68.275111	436.0	34.96826
L2S22.274974	449.0	39.91611
L1S225.273936	561.0	49.62618
L1S15.273775	326.0	27.59423
L2S69.274304	504.0	47.36903
L2S51.274458	464.0	43.27482
L1S150.274261	482.0	44.9929
L1S12.273922	350.0	28.82213
L1S67.273723	462.0	39.25623
L1S38.273790	475.0	36.26735
L1S98.273755	482.0	37.41215
L1S24.274100	340.0	31.28396
L1S42.273626	465.0	36.90644
L1S20.274555	349.0	30.33534
L1S5.274234	368.0	27.05973
L1S55.273531	429.0	36.50956
L1S108.274826	416.0	39.59811
L1S58.275015	485.0	39.60147
L1S14.273420	378.0	30.03828
L1S60.274493	514.0	39.20975
L1S103.273727	471.0	36.85491
L1S91.273638	389.0	30.95471
L1S18.273422	317.0	27.38659
L1S32.273346	341.0	29.03079
L1S104.274727	465.0	36.35481
L1S59.275053	450.0	36.50211
L1S13.273294	365.0	29.33111
L1S125.273208	412.0	35.59277
L1S246.273352	502.0	44.09347
L2S66.273772	504.0	44.24813
L1S329.274894	587.0	56.81861
L4S224.273365	954.0	105.91467
L4S49.274247	548.0	62.5173
L2S84.273312	605.0	58.2007
L2S110.274511	1020.0	108.90306
L2S324.274843	834.0	89.9087
L4S5.273376	802.0	90.80799
L2S161.273767	860.0	91.64192
L4S285.274217	531.0	61.67445
L4S246.274195	571.0	68.36191
L4S103.273853	635.0	72.37635
L2S169.274366	815.0	90.13351
L3S266.273363	766.0	85.88602
L1S153.275061	431.0	45.39543
L2S302.273675	712.0	82.51103
L4S19.274791	450.0	54.61437
L3S224.273298	564.0	65.80418
L4S278.274739	614.0	71.91203
L4S279.273227	473.0	58.09956
L4S239.275052	416.0	47.66865
L4S163.274482	719.0	82.4387
L4S108.274991	589.0	65.2399
L2S337.274370	617.0	74.01805
L2S125.274921	1114.0	119.43513
L4S156.274308	578.0	68.81683
L4S37.274769	490.0	55.61557
L3S352.273402	1086.0	116.10042
L2S97.273709	1006.0	105.55339
L1S341.274763	454.0	39.35064
L2S54.273803	508.0	44.54522
L1S85.273291	483.0	40.18335
L3S23.273548	933.0	104.11582
L4S44.274578	580.0	72.06268
L4S194.275019	594.0	74.14753
L2S310.273814	408.0	46.78517
L4S22.273742	624.0	65.08758
L2S327.274876	788.0	88.73271
L4S165.274427	494.0	59.60186
L1S346.273710	501.0	44.7365
L2S370.273996	1167.0	121.33189
L3S345.275161	1517.0	155.90557
L2S373.274175	959.0	99.76518
L2S136.274044	1018.0	112.78216
L3S311.275000	1203.0	124.13269
L2S359.274772	1082.0	114.07204
L2S358.274273	923.0	100.62443
L2S381.273428	881.0	94.35787
L1S252.274163	458.0	42.66194
L2S73.273400	518.0	45.20292
L2S62.274700	512.0	45.66437
L1S335.273841	506.0	44.17694
L1S221.274942	470.0	41.80345
L1S311.273978	559.0	47.33059
L1S357.274041	461.0	42.68318
L1S253.274249	531.0	49.16751
L2S12.274348	556.0	50.04855
L1S301.274634	557.0	47.37926
L1S371.275038	408.0	35.34553
L1S241.273649	641.0	58.42836
L2S10.274052	477.0	47.98917
L1S137.274284	529.0	43.16887
L3S109.273665	633.0	74.90261
L1S176.274621	328.0	31.7176
L1S145.275016	540.0	49.58512
L1S35.274335	487.0	37.70002
L1S100.274845	426.0	33.94216
L1S122.273565	499.0	37.03653
L3S328.273207	929.0	103.40418
L2S190.273784	1016.0	107.175
L2S153.273823	1142.0	119.95166
L1S33.274904	410.0	29.94823
L3S324.273476	1206.0	128.33375
L3S339.274517	882.0	97.75019
L1S1.275106	436.0	36.69378
L2S144.273964	967.0	103.05545
L3S53.274325	702.0	80.25664
L1S22.273337	370.0	28.30561
L2S195.275103	1139.0	123.01455
L2S119.273810	841.0	86.72096
L1S218.273993	527.0	45.42445
L2S149.273233	616.0	70.48533
L3S239.273231	1113.0	117.94299
L4S185.274210	716.0	82.14591
L2S137.273277	1143.0	116.05248
L4S242.275018	347.0	42.72534
L4S133.273639	897.0	103.31455
L2S145.274590	910.0	96.59169
L4S34.273419	572.0	71.64458
L2S360.274294	719.0	82.80412
L3S249.274882	969.0	108.14989
L2S75.274835	622.0	60.91744
L4S287.274631	543.0	64.54047
L4S159.274898	752.0	82.6648
L3S151.273776	432.0	48.94474
L4S174.273514	493.0	63.30743
L5S1.274015	456.0	52.74941
L4S211.273225	61.0	11.25285
L3S330.274669	1080.0	118.29087
L2S210.273444	1457.0	149.96651
L1S351.274053	484.0	41.4588
L2S103.274678	1216.0	125.71336
L3S289.274683	840.0	94.27142
L6S175.274874	297.0	31.68681
L2S282.273560	577.0	62.17794
L6S213.273439	318.0	34.83473
L4S105.274484	748.0	85.45043
L2S235.274188	619.0	67.74928
L4S58.274981	701.0	83.55237
L2S141.273404	941.0	105.0952
L2S315.275112	765.0	86.3158
L4S84.274980	673.0	77.49699
L2S67.274224	513.0	44.84278
L1S28.273497	333.0	28.53438
L1S249.273545	577.0	47.15948
L2S6.273637	602.0	52.1392
L1S93.274999	373.0	31.46559
L1S51.274027	395.0	35.93184
L1S118.274243	480.0	41.1364
L1S375.275063	433.0	39.60557
L1S350.274305	500.0	44.42891
L1S243.274281	472.0	43.11042
L4S158.274062	613.0	75.8068
L2S351.273316	682.0	79.11486
L4S180.275094	486.0	57.0089
L3S69.274596	751.0	87.14861
L2S233.274840	547.0	55.5134
L6S284.273297	306.0	32.43177
L4S236.274820	572.0	69.84763
L3S60.273457	1214.0	124.82292
L3S56.275137	759.0	88.40813
L4S240.275147	460.0	52.51126
L4S183.273842	496.0	60.99625
L3S140.273555	477.0	57.77296
L2S357.274102	660.0	75.31789
L4S266.274150	683.0	83.55927
L2S336.273961	765.0	83.1436
L4S275.273953	534.0	68.11841
L6S140.274386	284.0	32.67322
L6S84.273260	257.0	29.34401
L4S167.274554	577.0	68.41777
L4S155.273702	677.0	82.68357
L2S238.273484	551.0	50.61945
L4S219.273703	563.0	65.88909
L3S8.274112	478.0	56.66649
L2S346.274797	811.0	92.59498
L4S172.273773	507.0	59.78082
L4S250.273987	509.0	63.24116
L4S269.275022	472.0	59.38917
L4S189.275114	550.0	63.24735
L4S82.275123	591.0	69.33648
L2S330.275005	833.0	90.67614
L3S368.273619	1090.0	116.45069
L4S173.273443	642.0	73.11376
L4S184.274599	682.0	77.15052
L4S92.274560	659.0	78.49239
L4S71.274481	679.0	77.94631
L2S376.273627	583.0	55.07903
L4S152.274701	1003.0	107.38307
L4S3.274049	538.0	58.89932
L3S361.273656	1117.0	120.78209
L2S265.273653	712.0	79.95206
L2S277.274780	627.0	60.96788
L2S249.273863	682.0	72.45129
L2S247.274365	622.0	62.24525
L2S348.273779	576.0	65.97387
L2S172.273405	1116.0	118.42669
L2S276.273904	532.0	54.65839
L2S290.274503	741.0	85.37507
L2S383.274828	532.0	59.24257
L2S382.274508	610.0	62.50852
L2S160.274499	588.0	62.79305
L4S24.274064	639.0	72.14321
L6S226.273830	265.0	28.20208
L2S263.274998	719.0	79.90658
L2S272.273569	679.0	77.42012
L4S114.273756	895.0	94.46712
L5S226.274566	270.0	26.26004
L3S372.273269	775.0	85.32243
L2S175.273504	693.0	77.84604
L5S280.274891	295.0	29.33656
L2S234.274132	645.0	71.91002
L1S278.274121	549.0	51.67817
L1S220.273571	526.0	42.68222
L1S102.273491	563.0	46.55374
L1S367.274179	532.0	45.86249
L1S193.275122	584.0	44.50884
L1S194.274523	637.0	47.96069
L1S289.274926	588.0	50.14472
L1S160.274321	581.0	48.82974
L6S95.273333	363.0	36.98007
L2S100.273994	849.0	93.03011
L2S251.274093	739.0	84.46883
L2S341.273465	1026.0	111.17792
L3S193.273890	676.0	75.07942
L2S206.274681	966.0	103.21089
L2S273.274755	829.0	94.54836
L4S154.274326	604.0	72.80594
L4S144.274046	603.0	72.65898
L3S354.274774	729.0	87.12116
L4S137.274447	545.0	60.47771
L4S166.274315	444.0	52.32244
L4S206.273845	832.0	97.30405
L4S132.273739	924.0	104.27676
L4S90.274104	547.0	66.04954
L3S353.274398	699.0	80.37321
L4S126.273575	553.0	67.57861
L4S141.274652	485.0	60.83589
L1S147.273683	562.0	50.52651
L4S67.274944	567.0	65.6267
L3S240.274358	923.0	98.89979
