OTU	Test-Statistic	P	FDR_P	Bonferroni_P	skin/other_mean	oral_mean	gut_mean	taxonomy
886264	178.575623249	1.67030626541e-39	1.49942108595e-37	1.16954844704e-35	0.844155844156	17.7111111111	0.0243902439024	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__mucilaginosa
4358723	177.321901065	3.12635595383e-39	2.72829516301e-37	2.18907443887e-35	0.0	0.0	0.414634146341	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
178465	177.311601274	3.14249788988e-39	2.72829516301e-37	2.20037702249e-35	0.0	0.0	0.487804878049	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
4449054	177.302946912	3.15612550991e-39	2.72829516301e-37	2.20991908204e-35	0.0	0.0	0.634146341463	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
361927	177.168295126	3.37593074953e-39	2.882715501e-37	2.36382671082e-35	0.0021645021645	0.0	0.634146341463	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__;s__
2951214	177.124179968	3.45122293779e-39	2.91150156752e-37	2.41654630104e-35	0.0021645021645	0.0	0.658536585366	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira;s__
4234212	177.039379585	3.6007020284e-39	3.00144233367e-37	2.52121156028e-35	0.0021645021645	0.0	0.512195121951	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__ovatus
4442170	176.757020143	4.14668224352e-39	3.41589047872e-37	2.90350690691e-35	0.62987012987	19.8888888889	0.170731707317	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__parainfluenzae
4394977	176.236670366	5.37889758751e-39	4.37942336136e-37	3.76630409077e-35	0.00865800865801	0.0	0.585365853659	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__
3462224	172.231732029	3.98432343238e-38	3.20669341075e-36	2.78982326735e-34	1.00649350649	40.7555555556	0.512195121951	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__parainfluenzae
863124	170.92551307	7.65590311105e-38	6.09166290722e-36	5.36066335836e-34	0.108225108225	2.62222222222	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
180806	170.341689422	1.02511390125e-37	8.0649972321e-36	7.17784753657e-34	0.021645021645	0.0	1.12195121951	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__prausnitzii
1835779	169.493706622	1.56642371086e-37	1.21867764705e-35	1.09680988235e-33	0.0324675324675	0.0	1.24390243902	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
918139	168.582043473	2.47100933376e-37	1.90131948956e-35	1.7302007355e-33	170.612554113	0.0888888888889	0.560975609756	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium;s__acnes
4451252	168.256912372	2.90720533796e-37	2.21263606265e-35	2.03562517764e-33	0.147186147186	9.93333333333	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__melaninogenica
4430639	167.978975088	3.34063496046e-37	2.51517483797e-35	2.33911259932e-33	0.140692640693	7.42222222222	0.0731707317073	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__parainfluenzae
4321398	167.433140764	4.38889751019e-37	3.2692617411e-35	3.07310603664e-33	0.0194805194805	0.955555555556	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__
4410638	166.659042932	6.4632156655e-37	4.76373011472e-35	4.52554360898e-33	0.199134199134	0.0	2.34146341463	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__prausnitzii
185861	166.158449147	8.30139744376e-37	6.05483176054e-35	5.81263849012e-33	0.296536796537	0.0	3.78048780488	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__
2362317	165.834722185	9.75995069073e-37	7.04527574603e-35	6.83391747365e-33	0.004329004329	0.0	0.90243902439	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__barnesiae
4442459	165.662443947	1.06379358645e-36	7.60069662481e-35	7.44868269231e-33	0.004329004329	0.0	1.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__
2914680	165.623583688	1.08466534737e-36	7.67154218409e-35	7.59482676225e-33	0.0411255411255	1.31111111111	0.0243902439024	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__parainfluenzae
198947	164.355114671	2.04522132804e-36	1.40681496297e-34	1.43206397389e-32	0.0	0.0	0.341463414634	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
4437359	164.334160588	2.06676183975e-36	1.40681496297e-34	1.44714664019e-32	0.0	0.0	0.707317073171	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira;s__
4451906	164.333988149	2.06694004303e-36	1.40681496297e-34	1.44727141813e-32	0.0	0.0	0.634146341463	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
3134492	164.331574035	2.06943646367e-36	1.40681496297e-34	1.44901941186e-32	0.0	0.0	1.0243902439	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
4464173	164.255888416	2.14925042067e-36	1.44702417746e-34	1.50490514456e-32	0.0021645021645	0.0	0.878048780488	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
1733364	164.205074557	2.20455587039e-36	1.470123829e-34	1.54363002045e-32	0.00649350649351	0.0	2.51219512195	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__uniformis
180462	164.040537922	2.39359013343e-36	1.5811243504e-34	1.67599181143e-32	0.0021645021645	0.0	0.439024390244	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
2653002	163.70847154	2.82590192149e-36	1.84924908918e-34	1.97869652542e-32	0.0108225108225	0.0	2.80487804878	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__ovatus
4325096	163.162755859	3.71242543179e-36	2.40688915494e-34	2.59944028734e-32	0.0324675324675	0.0	0.853658536585	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
4437362	163.01942006	3.98825310863e-36	2.56199525382e-34	2.79257482666e-32	0.012987012987	0.0	1.31707317073	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
4425663	159.182355146	2.71638154958e-35	1.7291003282e-33	1.90201036102e-31	0.00865800865801	0.0	0.951219512195	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
1759711	157.470197621	6.39412400326e-35	4.03348254692e-33	4.47716562708e-31	0.175324675325	3.71111111111	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__infantis
625159	156.823584563	8.83468961133e-35	5.52325863023e-33	6.18604966586e-31	0.012987012987	1.04444444444	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__
215963	155.442344421	1.7624783137e-34	1.09211266837e-32	1.23408731525e-30	0.017316017316	0.0	3.36585365854	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__
839610	155.049802622	2.14468320329e-34	1.31728699908e-32	1.50170717895e-30	0.00649350649351	0.0	0.658536585366	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
4473129	155.028402293	2.16775488153e-34	1.31987997221e-32	1.51786196805e-30	0.0367965367965	1.0	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__parainfluenzae
2627856	153.587872109	4.4546883672e-34	2.68894206441e-32	3.11917279471e-30	0.0238095238095	0.888888888889	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
182986	152.605551153	7.27990334487e-34	4.35674215562e-32	5.09738832208e-30	0.004329004329	0.0	0.829268292683	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__prausnitzii
