	observed_species	PD_whole_tree
F14Plml.140525	165.0	19.77608
M33Plml.140822	199.0	22.92546
F24Plml.140452	151.0	20.1073
M54Urin.140480	150.0	17.55722
M44Plml.140614	206.0	23.68182
F12Fcsw.140400	261.0	22.43079
M12Fcsw.140326	192.0	18.97095
M42Fcsw.140447	206.0	17.82495
M22Nstl.140860	240.0	23.98774
F31Fcsw.140492	203.0	17.74668
F32Fcsw.140706	210.0	16.79039
F33Fcsw.140662	170.0	14.13859
F31Fotl.140715	189.0	24.84661
M53Fotl.140376	382.0	39.73515
M34Plml.140373	206.0	22.96571
F22Plml.140347	152.0	19.09271
M11Fotl.140711	87.0	9.42448
M21Knel.140490	262.0	32.77926
M22Fotr.140381	293.0	35.07375
M42Knel.140699	179.0	24.54045
M24Fotl.140320	274.0	28.96581
M21Fotl.140499	263.0	30.80776
F34Plml.140846	191.0	18.54497
F34Fotr.140673	382.0	37.32594
F33Plmr.140674	399.0	34.74327
M23Fotr.140344	153.0	18.1815
M23Plmr.140648	182.0	17.77851
F33Fotl.140406	368.0	37.9405
M43Fotr.140475	139.0	16.75343
M32Fotr.140562	271.0	30.89132
F13Plmr.140454	262.0	29.08444
M64Plmr.140356	197.0	23.98103
F22Navl.140838	89.0	11.48372
F12Hair.140386	43.0	6.07366
F22Forr.140732	195.0	24.687
F21Forl.140295	219.0	29.37712
M32Forl.140592	160.0	21.79269
F12Pinl.140479	118.0	14.80904
M32Pinl.140666	112.0	15.05866
F12Indl.140710	154.0	21.40212
F11Pinl.140315	177.0	25.40449
M31Hair.140713	70.0	10.85033
F21Hair.140524	95.0	10.98051
M32Fotl.140843	223.0	25.00127
F11Indl.140283	178.0	22.51558
F11Forl.140437	212.0	27.36666
F12Plmr.140839	277.0	31.6007
M32Frhd.140776	59.0	6.88966
F22Forl.140279	198.0	24.80523
F22Plmr.140357	164.0	22.04386
M32Pinr.140389	74.0	9.31055
F11Plml.140803	284.0	32.54814
M32Hair.140734	75.0	9.40788
F12Forr.140302	219.0	26.91224
F11Nose.140325	79.0	10.64638
M31Frhd.140336	37.0	5.27027
F21Pinr.140773	38.0	4.24037
M31Pinr.140627	61.0	8.33372
F22Kner.140705	230.0	29.15652
M31Pinl.140703	100.0	14.22275
F12Plml.140300	255.0	31.96829
F22Pinl.140717	36.0	4.79069
F12Navl.140828	45.0	4.0684
F22Ewxr.140747	52.0	4.84126
F11Frhd.140508	110.0	16.19621
F12Nose.140365	89.0	12.70927
F12Aptl.140591	146.0	21.18007
M31Plml.140743	162.0	18.81809
M12Pinr.140598	91.0	9.80632
M41Plml.140691	164.0	20.37559
M42Hair.140700	132.0	16.36506
M22Hair.140456	187.0	21.17934
M21Hair.140504	261.0	25.01746
M21Aptl.140554	126.0	16.32644
M21Forl.140771	241.0	27.27547
M41Forr.140728	230.0	25.8959
M22Ewxr.140787	92.0	12.70141
M42Plml.140513	224.0	24.56936
M22Forr.140708	242.0	29.72809
M22Glns.140314	160.0	18.66933
M21Kner.140721	211.0	27.32939
M42Indr.140519	177.0	20.68492
M41Nose.140779	82.0	8.06869
F31Hair.140753	86.0	13.61728
F31Frhd.140832	71.0	10.70541
F31Forr.140586	177.0	21.83081
M22Nose.140594	172.0	19.06071
F31Plmr.140385	189.0	27.34777
M21Pinl.140313	112.0	13.72572
M22Nstr.140393	213.0	19.75691
F31Indr.140675	208.0	23.85467
M41Kner.140735	188.0	23.27634
M22Navl.140637	83.0	9.68384
F31Indl.140679	172.0	21.36286
M22Fotl.140555	316.0	35.42101
M21Aptr.140329	144.0	16.16876
M41Hair.140413	99.0	13.5081
M22Indr.140471	233.0	26.62681
M41Plmr.140782	199.0	23.13825
M42Nose.140308	106.0	11.71955
F32Forr.140528	135.0	17.66364
M41Pinr.140509	94.0	10.8136
M21Nstr.140593	247.0	24.93411
M22Plmr.140574	295.0	33.71073
F32Forl.140724	130.0	17.08763
M42Forr.140521	242.0	28.9425
M22Pinl.140526	133.0	16.15676
M22Ewxl.140750	148.0	16.82785
M41Pinl.140284	79.0	9.54501
F32Indl.140607	170.0	20.68666
M42Pinr.140457	58.0	6.49373
M21Fotr.140859	250.0	29.90694
M42Glns.140719	154.0	16.42675
M21Frhd.140641	154.0	17.22593
M21Indl.140576	258.0	23.38865
F33Frhd.140757	134.0	17.00116
F33Knee.140702	228.0	28.07351
F34Plmr.140416	153.0	15.70556
M23Frhd.140404	67.0	8.18518
M23Nost.140669	97.0	12.38359
F13Plml.140601	170.0	18.15067
F23Knee.140816	180.0	21.60272
F13Frhd.140649	70.0	10.08734
M64Knee.140570	205.0	23.21559
M13Frhd.140349	72.0	6.26406
M43Nost.140345	97.0	10.95216
M21Pinr.140516	104.0	16.89592
M44Knee.140736	244.0	29.11583
M41Forl.140496	179.0	21.99814
M43Frhd.140486	92.0	11.74199
F23Frhd.140622	29.0	4.05244
M63Knee.140419	212.0	25.51291
F13Knee.140670	176.0	21.08407
F14Plmr.140786	211.0	25.47633
F34Ewax.140285	82.0	10.38231
F34Frhd.140568	73.0	7.95126
F14Frhd.140741	72.0	10.03779
M44Frhd.140730	87.0	10.46049
M44Plmr.140868	192.0	20.32312
F33Nost.140487	71.0	9.06485
M64Plml.140628	187.0	23.70113
M44Ewax.140411	61.0	5.68899
M33Plmr.140723	168.0	19.99081
M63Frhd.140286	58.0	5.48822
M24Nost.140862	106.0	12.23216
F34Nost.140282	64.0	8.16806
F23Plml.140585	174.0	22.71981
M64Frhd.140834	36.0	4.43698
F11Pinr.140867	96.0	12.49129
M44Nost.140343	91.0	12.1728
F13Ewax.140760	28.0	3.53258
F34Knee.140341	176.0	19.50681
F14Ewax.140371	47.0	5.30445
M64Nost.140402	76.0	8.22396
F24Nost.140792	117.0	18.09592
M11Fcsw.140610	176.0	18.3021
F21Fcsw.140506	233.0	19.1966
M21Fcsw.140493	219.0	17.05732
M22Indl.140813	261.0	25.50004
M53Fcsw.140426	158.0	12.4797
M13Fcsw.140390	234.0	20.08019
F31Fcsp.140571	181.0	15.26611
M23Fcsw.140821	245.0	18.61115
M33Fcsw.140557	202.0	15.61366
M54Fcsw.140330	177.0	12.98622
M63Fcsw.140818	187.0	17.9867
M14Fcsw.140443	246.0	21.20737
F34Fcsw.140733	187.0	14.69321
F21Fcsp.140536	224.0	18.47924
F24Fcsw.140765	182.0	15.75082
F21Nstl.140383	97.0	14.30082
M12Nstr.140690	69.0	6.87155
F21Kner.140678	128.0	17.28752
M31Fotr.140572	209.0	23.50536
M12Pinl.140722	74.0	10.09207
M12Nstl.140399	73.0	8.40205
F22Nstl.140534	66.0	8.30142
M12Forr.140849	148.0	15.86012
F22Labi.140560	122.0	14.85341
M11Kner.140517	182.0	21.09828
M31Knel.140873	152.0	18.20123
M11Plml.140620	187.0	20.89818
M12Plmr.140584	139.0	15.68702
F12Labi.140407	118.0	12.95883
F22Nose.140758	45.0	7.21806
F12Kner.140545	215.0	26.03283
F21Urin.140569	25.0	4.48841
F11Labi.140687	89.0	10.93753
F11Aptl.140780	210.0	25.09533
F22Nstr.140671	92.0	12.66663
F22Aptr.140609	58.0	7.72653
M11Fotr.140751	98.0	12.03095
F11Navl.140566	53.0	6.3883
M32Indl.140814	186.0	21.15345
F21Indr.140440	143.0	18.44774
F22Aptl.140370	58.0	6.93152
M12Plml.140817	141.0	17.07076
M11Pinr.140546	92.0	11.28887
M31Glns.140477	105.0	11.16179
M31Nstl.140392	69.0	10.06731
M12Indr.140762	135.0	17.14579
M12Indl.140438	87.0	10.55248
M31Fcsw.140368	220.0	18.26183
F11Ewxl.140795	60.0	8.50817
F12Urin.140382	40.0	6.62433
F32Ewxl.140542	69.0	9.66732
F31Kner.140761	206.0	26.28704
F31Nose.140465	81.0	12.49057
M41Nstl.140739	107.0	10.52352
M42Kner.140502	283.0	34.05663
M41Nstr.140549	104.0	9.32603
F31Aptr.140458	96.0	12.13786
F32Navl.140293	119.0	16.05518
F32Frhd.140444	84.0	12.73054
F32Fotr.140582	139.0	20.54753
F31Ewxr.140289	91.0	11.11512
M32Nose.140531	53.0	5.49378
F31Pinl.140395	75.0	10.01655
M31Aptr.140474	56.0	6.4591
F32Nstr.140767	97.0	11.73855
F32Pinl.140578	55.0	6.74267
M42Aptr.140377	76.0	6.88512
M42Aptl.140537	87.0	7.9604
M42Fotl.140742	57.0	8.33026
M41Aptr.140772	73.0	8.51676
M41Urin.140696	123.0	16.45546
M41Fcsw.140359	256.0	22.98552
M21Ewxr.140654	77.0	10.86861
M63Nost.140870	74.0	8.13367
M33Nost.140351	98.0	11.87039
F14Knee.140634	210.0	25.29267
M24Fotr.140398	234.0	23.33921
M24Uric.140635	82.0	12.28901
M53Fotr.140451	344.0	34.84261
F24Plmr.140433	192.0	22.66157
M13Fotl.140685	114.0	13.53084
F24Knee.140744	151.0	17.64554
M34Nost.140408	92.0	11.81854
M44Fcsw.140418	257.0	19.17867
M53Urin.140277	96.0	14.67101
M53Knee.140318	246.0	25.16809
F13Fotr.140798	66.0	7.13578
M13Fotr.140755	136.0	15.59598
M43Fcsw.140714	217.0	17.39463
F31Forl.140333	174.0	22.20127
M14Plml.140544	120.0	11.59452
M53Plml.140660	129.0	15.54664
M13Nost.140290	52.0	6.28156
M54Plml.140636	202.0	23.63509
M14Fotl.140639	73.0	8.87637
M24Fcsw.140647	234.0	17.2859
M63Fotl.140731	264.0	31.68214
F14Nost.140522	71.0	10.11072
M23Plml.140503	113.0	14.01713
M14Nost.140445	67.0	6.93113
M24Frhd.140442	87.0	9.56632
M33Uric.140581	75.0	10.88253
M64Urin.140764	127.0	18.21598
M14Uric.140532	140.0	20.01083
F14Uric.140596	48.0	8.25167
F13Uric.140806	48.0	8.38301
M53Uric.140515	101.0	15.7418
F34Urin.140432	15.0	3.54663
M13Knee.140288	124.0	11.63536
F14Urin.140297	32.0	5.78254
F13Urin.140615	53.0	7.57535
M34Frhd.140638	62.0	6.43919
M34Urin.140663	107.0	17.13436
M54Knee.140481	213.0	23.96541
M63Plml.140689	152.0	18.45108
M44Fotl.140595	61.0	8.33857
F21Nstr.140791	53.0	6.96808
F21Plmr.140745	135.0	17.47274
M32Forr.140802	168.0	20.28867
M22Fcsw.140276	209.0	16.96391
M64Fotl.140777	343.0	37.47981
M64Fotr.140624	212.0	23.48826
M32Tong.140309	101.0	12.13498
M54Tong.140619	132.0	14.86112
M33Urin.140845	266.0	33.04305
M12Ewxl.140401	51.0	5.61007
M11Frhd.140548	88.0	10.9282
M11Pinl.140316	100.0	12.11797
M12Forl.140812	142.0	13.75734
M11Aptl.140830	73.0	9.01343
M11Hair.140577	70.0	10.40937
M12Hair.140590	78.0	7.68165
M11Plmr.140866	162.0	20.67785
M11Aptr.140378	60.0	7.70973
M12Aptl.140844	56.0	6.28696
M63Fotr.140467	293.0	32.71265
M32Plmr.140307	184.0	20.56532
F32Fcsp.140464	174.0	16.09468
F13Fcsw.140387	263.0	21.92732
F21Mout.140380	171.0	16.63422
F12Tong.140538	114.0	11.90247
M12Tong.140559	139.0	16.69323
M22Tong.140364	142.0	13.80339
M41Tong.140317	167.0	17.45221
F31Mout.140605	157.0	16.71475
M21Tong.140323	140.0	15.19231
M42Mout.140653	201.0	20.91891
M41Mout.140367	197.0	19.08929
F32Tong.140410	129.0	14.29773
M42Tong.140857	133.0	14.80862
F34Tong.140848	101.0	12.00519
M63Tong.140865	136.0	17.01306
M24Tong.140439	138.0	14.17266
M53Tong.140327	118.0	13.85442
M33Tong.140346	105.0	14.01527
M14Tong.140420	113.0	13.76899
F23Tong.140417	117.0	12.98805
M43Tong.140396	124.0	12.37944
F22Urin.140306	36.0	7.74758
F21Ewxr.140299	50.0	4.7533
M21Urin.140335	113.0	15.92745
M22Urin.140805	64.0	10.30525
F12Aptr.140530	168.0	26.01853
M22Aptr.140827	101.0	15.11533
F31Aptl.140409	88.0	12.6663
F32Aptl.140820	204.0	25.03438
M33Fotl.140701	91.0	12.5464
M43Fotl.140659	130.0	16.43639
F14Fotr.140665	103.0	13.04573
M53Nost.140611	61.0	6.26153
M32Fcsw.140646	169.0	15.08803
M21Fcsp.140319	183.0	14.52528
M32Fcsp.140470	127.0	10.69138
M21Ewxl.140436	62.0	6.53221
M33Fotr.140533	147.0	16.80351
M41Navl.140280	56.0	5.7552
M43Urin.140463	76.0	10.94304
M11Fcsp.140589	176.0	19.65968
M12Fcsp.140668	176.0	18.13439
F11Fcsw.140616	247.0	23.27364
F12Fcsp.140694	237.0	21.98652
M41Fcsp.140643	166.0	14.98243
F14Fcsw.140752	224.0	21.12207
F21Indl.140446	147.0	19.31744
F21Tong.140655	156.0	15.31614
M11Tong.140453	144.0	15.88042
F22Tong.140837	170.0	17.28785
F32Pinr.140328	50.0	7.42799
F31Tong.140785	125.0	14.43333
F32Mout.140603	175.0	17.73844
M34Tong.140540	108.0	13.35296
M13Tong.140491	132.0	15.38835
M64Tong.140427	112.0	13.37651
F33Tong.140358	105.0	11.3244
F24Tong.140829	141.0	16.50618
M23Tong.140462	105.0	11.74497
M23Urin.140740	84.0	10.99069
M64Uric.140672	108.0	12.62841
F22Indr.140640	169.0	20.48097
M53Plmr.140520	115.0	15.48503
M12Aptr.140800	49.0	4.96405
M34Fotl.140468	125.0	16.89164
F12Fotr.140597	80.0	8.2267
F11Fotr.140431	93.0	9.31996
F12Fotl.140294	60.0	6.24216
F11Fotl.140558	93.0	12.24926
M22Fcsp.140527	155.0	12.56348
M64Fcsw.140360	149.0	14.99382
M54Frhd.140695	52.0	7.8146
F12Nstr.140310	95.0	10.3987
F14Tong.140430	106.0	11.06218
M44Tong.140642	118.0	12.47452
F21Aptl.140686	61.0	8.36882
F21Aptr.140500	67.0	9.93203
M11Nose.140428	51.0	5.9093
M32Aptr.140847	33.0	3.73341
M31Nstr.140461	84.0	10.1885
F21Nose.140573	45.0	4.40382
M12Nose.140763	33.0	3.84918
F11Nstr.140303	75.0	9.67099
F11Nstl.140539	83.0	9.5153
M41Aptl.140841	64.0	5.38201
M54Nost.140835	65.0	7.5571
M63Ewax.140384	53.0	3.4018
M21Glns.140311	160.0	17.13214
M64Ewax.140550	50.0	3.38115
F13Nost.140811	49.0	6.70322
M53Ewax.140448	43.0	3.7682
M63Plmr.140815	147.0	17.42263
M34Fotr.140476	207.0	23.77777
F24Fotr.140273	41.0	4.79038
F22Fcsw.140281	226.0	17.59905
M23Fotl.140684	176.0	19.99127
M43Ewax.140650	46.0	4.47194
F22Fcsp.140783	209.0	17.15429
F23Fcsw.140551	182.0	15.06451
M32Indr.140748	130.0	15.97922
F21Frhd.140623	34.0	4.86978
F33Ewax.140872	72.0	10.98822
M12Ewxr.140434	42.0	4.52393
F13Tong.140677	123.0	13.18956
F31Urin.140602	17.0	3.15341
M42Urin.140778	62.0	9.51153
F32Urin.140725	15.0	2.38726
F24Uric.140658	23.0	2.94036
F24Urin.140403	20.0	3.11219
M24Urin.140388	49.0	6.96381
F34Uric.140423	18.0	2.29488
F23Uric.140274	23.0	3.80647
M63Uric.140617	35.0	7.14084
M44Uric.140688	68.0	10.98628
M23Uric.140523	64.0	10.66439
F33Uric.140793	19.0	2.67079
F24Ewax.140807	50.0	6.80845
F11Tong.140366	116.0	12.34397
M13Ewax.140391	38.0	3.46346
F21Fotl.140348	29.0	1.75742
F12Ewxl.140466	69.0	10.4522
M41Ewxr.140794	62.0	5.87977
F11Urin.140632	40.0	7.61324
M14Urin.140599	77.0	12.1271
M42Fotr.140861	56.0	7.22317
M32Ewxr.140697	26.0	4.02418
F32Ewxr.140535	89.0	11.11989
M53Frhd.140768	58.0	4.72362
F22Frhd.140836	43.0	6.1716
F22Fotr.140698	74.0	10.69363
M41Fotr.140652	55.0	6.0609
F23Fotr.140680	28.0	3.21648
F31Pinr.140799	67.0	7.5283
F22Pinr.140355	31.0	2.88367
M31Ewxl.140375	45.0	4.88523
M11Ewxl.140424	51.0	5.20213
M32Ewxl.140473	41.0	5.31634
M31Nose.140415	32.0	3.53686
M42Ewxr.140604	61.0	5.51263
M11Urin.140484	93.0	14.10375
M23Ewax.140338	59.0	5.82876
F24Fotl.140630	38.0	3.51844
F11Ewxr.140797	63.0	9.29566
M31Aptl.140756	32.0	3.13103
M41Fotl.140801	39.0	4.35605
F22Fotl.140421	42.0	5.66263
M32Aptl.140296	34.0	3.75095
F21Fotr.140485	39.0	2.88859
M42Ewxl.140553	65.0	6.66583
M21Navl.140850	55.0	7.52055
M41Ewxl.140482	55.0	6.06488
F23Fotl.140863	34.0	2.73556
M31Ewxr.140754	26.0	3.63795
F22Ewxl.140693	41.0	5.02739
F21Ewxl.140312	48.0	4.46531
M54Ewax.140661	43.0	4.73258
M14Ewax.140489	26.0	2.94701
M24Ewax.140460	54.0	6.23729
M33Ewax.140613	50.0	6.90838
M44Fotr.140394	46.0	5.39067
F23Ewax.140304	44.0	3.61097
F13Fotl.140488	76.0	9.2812
M34Ewax.140864	37.0	3.7904
