	observed_species	PD_whole_tree
L4S163.274482	894.0	84.43162
L4S266.274150	820.0	81.35167
L4S113.274623	1249.0	117.82123
L2S350.274395	933.0	95.90185
L3S18.274069	653.0	67.27232
L3S60.273457	1464.0	123.46812
L3S298.274359	996.0	103.8381
L3S323.273475	1174.0	109.06139
L3S292.273460	1310.0	123.58435
L3S277.274737	1162.0	106.64334
L3S351.274147	1030.0	101.57073
L3S5.273971	1209.0	115.05399
L3S12.274558	1294.0	122.94257
L3S338.273995	1404.0	126.85696
L3S339.274517	1024.0	102.12485
L3S235.274938	1190.0	112.68574
L4S95.275048	1363.0	127.59495
L4S265.274767	871.0	89.9696
L2S175.273504	805.0	82.00966
L4S162.273791	1149.0	109.28572
L3S322.274182	1449.0	133.62189
L3S291.273654	1349.0	119.54064
L3S61.274866	1079.0	99.42998
L3S64.274657	1140.0	110.45581
L3S335.274841	1213.0	113.86025
L3S334.274682	1369.0	127.7332
L2S183.273458	1129.0	104.81976
L3S341.273777	1100.0	105.01644
L4S63.274255	1066.0	101.25715
L3S311.275000	1395.0	125.14997
L3S347.273603	1357.0	120.90179
L4S69.274668	660.0	68.7062
L4S164.274024	970.0	102.47579
L3S19.274337	926.0	96.12283
L3S368.273619	1237.0	119.01172
L3S331.274038	1413.0	132.042
L3S112.273498	582.0	58.96767
L3S309.273407	1492.0	137.3355
L4S263.274538	928.0	85.85998
L3S127.274265	1202.0	111.33224
L4S52.273378	1059.0	103.43788
L3S306.274286	1421.0	128.07553
L4S217.274713	383.0	31.98134
L3S295.274807	1183.0	109.19274
L3S23.273548	1206.0	109.96837
L4S147.274736	1327.0	116.71963
L3S364.274972	1390.0	128.7302
L3S321.273466	1488.0	135.10448
L4S121.273488	1118.0	108.88989
L3S8.274112	549.0	57.87762
L3S261.274895	1561.0	138.48265
L4S125.274323	1542.0	134.34383
L3S314.273254	1599.0	136.50113
L4S116.274550	1784.0	152.39509
L4S151.274948	1224.0	115.34886
L4S157.274913	1107.0	103.35027
L3S9.274798	1194.0	112.49816
L3S111.275165	980.0	92.64538
L3S361.273656	1263.0	116.70215
L4S53.273343	977.0	93.45081
L3S173.274644	731.0	73.22558
L4S255.273681	873.0	85.94415
L3S343.273923	1137.0	109.64521
L3S253.273835	1417.0	129.75668
L3S356.273592	949.0	96.49746
L3S62.274808	996.0	101.80781
L3S254.275029	954.0	94.33034
L4S110.274943	1633.0	143.18475
L3S274.275030	1167.0	113.78651
L4S58.274981	876.0	91.46956
L3S280.273981	1055.0	104.10168
L3S77.274010	1092.0	97.95957
L3S360.273388	1265.0	120.67193
L3S175.273516	586.0	59.83031
L3S17.274662	979.0	95.7614
L2S255.274361	1169.0	104.92449
L3S336.275081	1117.0	112.07243
L4S229.273698	1282.0	115.25261
L3S296.274568	1283.0	121.04206
L4S167.274554	686.0	65.74833
L4S274.273701	1109.0	101.08262
L3S308.273771	1199.0	115.5949
L3S128.274530	1076.0	104.30988
L3S267.273984	1144.0	105.3148
L3S95.273785	772.0	76.82976
L4S231.273354	1311.0	116.61255
L2S129.273959	1203.0	109.10711
L4S129.275011	547.0	54.45644
L4S133.273639	1064.0	104.62184
L4S187.274677	1160.0	111.35884
L4S48.273908	913.0	92.59515
L4S89.274390	1262.0	108.85854
L4S174.273514	588.0	61.77553
L4S23.275107	1310.0	123.8903
L4S6.274137	1057.0	99.99563
L4S112.273401	846.0	83.07003
L4S150.273537	1347.0	123.58348
L4S120.274601	1550.0	139.60136
L4S257.274976	1116.0	109.37358
L4S102.275028	1309.0	122.66687
L4S201.274355	1552.0	138.7519
L4S249.273807	701.0	72.37692
L4S114.273756	1093.0	104.1949
L4S135.273226	1054.0	94.70847
L4S124.274897	802.0	83.86533
L4S261.274930	812.0	83.5489
L4S170.273867	654.0	65.68815
L4S16.274238	934.0	87.69723
L4S109.273641	776.0	82.67401
L4S155.273702	834.0	85.92553
L4S175.274654	586.0	58.75531
L4S72.274334	754.0	72.68581
L4S77.273849	654.0	65.71925
L4S194.275019	703.0	71.42801
L4S123.274541	825.0	81.28817
L4S87.274154	950.0	93.2726
L4S80.274159	900.0	87.70653
L4S27.273795	860.0	86.25049
L4S202.273235	1150.0	107.18887
L4S78.273629	1068.0	99.08225
L4S45.274753	791.0	82.09806
L4S107.275064	593.0	60.95445
L4S68.275042	762.0	77.5222
L4S127.274754	941.0	87.43121
L4S75.274965	1017.0	98.54535
L4S82.275123	600.0	60.12555
L4S85.273674	1077.0	106.12165
L4S62.274646	907.0	89.20204
L4S218.275057	1120.0	105.05469
L4S256.274495	704.0	72.15339
L4S88.273311	879.0	91.45729
L4S17.273844	976.0	97.56944
L4S9.275080	1151.0	110.41052
L4S57.274432	597.0	63.23059
L4S227.273305	1295.0	107.96724
L4S216.273617	1069.0	100.02147
L4S248.274393	950.0	93.79936
L4S30.274615	1114.0	109.06604
L4S81.273408	1013.0	93.87477
L4S153.273928	981.0	100.58509
L4S138.274376	534.0	51.05059
L4S119.274207	1162.0	110.15363
L4S152.274701	1230.0	108.1948
L4S91.274790	522.0	58.0196
L4S56.273478	1205.0	117.30126
L4S161.275088	1363.0	120.35207
L4S117.273939	1308.0	120.79491
L4S15.275110	825.0	80.99899
L4S172.273773	555.0	54.07157
L4S144.274046	675.0	73.45311
L4S108.274991	688.0	70.49903
L4S247.273983	1407.0	129.9274
L4S159.274898	929.0	81.99323
L4S7.273295	597.0	62.60184
L4S28.274864	1111.0	99.4264
L4S189.275114	637.0	64.44685
L4S209.274347	903.0	90.53463
L4S5.273376	900.0	90.82305
L4S195.274073	1213.0	109.06406
L4S258.273669	984.0	101.70619
L4S25.274037	1149.0	105.83351
L4S186.273861	925.0	93.09244
L4S203.274402	1063.0	99.96092
L4S132.273739	1087.0	103.85749
L4S83.274391	591.0	65.98421
L4S273.274149	1255.0	117.22737
L4S71.274481	806.0	79.49891
L4S260.274084	825.0	79.55611
L4S47.273816	918.0	90.53692
L4S122.274726	818.0	81.5869
L4S103.273853	757.0	70.63801
L4S66.273817	933.0	90.80094
L4S199.273553	783.0	82.73862
L4S185.274210	851.0	81.94175
L4S130.274090	750.0	70.01294
L4S259.274847	1053.0	103.21307
L4S142.273680	530.0	57.54537
L4S2.275115	842.0	79.75331
L4S169.274837	596.0	64.95383
L4S284.273517	490.0	58.96372
L4S246.274195	629.0	67.73628
L5S5.274290	1671.0	137.13835
L4S106.273395	716.0	73.44676
L4S93.273870	442.0	45.90963
L4S60.274173	613.0	63.30643
L4S118.273855	585.0	54.03611
L5S1.274015	523.0	48.82064
L2S284.273757	890.0	82.57535
L2S286.274871	794.0	73.7848
L2S256.273735	723.0	66.39377
L2S114.274971	695.0	69.70663
L3S268.274253	856.0	83.33709
L4S208.273997	661.0	74.16319
L4S39.274588	825.0	80.29022
L2S321.273280	966.0	94.77359
L4S4.273869	741.0	70.6938
L4S41.273728	676.0	65.17178
L4S40.274573	649.0	59.45397
L4S86.274094	439.0	39.18985
L4S18.274426	526.0	53.35125
L4S49.274247	614.0	62.31068
L2S168.274483	1439.0	125.7481
L2S312.275026	899.0	85.19767
L2S368.273859	962.0	93.27032
L2S138.274982	835.0	78.17457
L3S109.273665	704.0	75.88594
L3S1.273524	663.0	69.09367
L3S87.273786	723.0	69.01101
L4S200.274383	1150.0	106.27184
L4S101.274773	795.0	75.26938
L2S139.273865	1076.0	104.23275
L2S186.274629	1277.0	120.95248
L2S254.273957	1223.0	119.3329
L2S351.273316	760.0	75.28063
L2S105.273526	1118.0	99.89069
L2S145.274590	987.0	96.01199
L2S112.273209	1033.0	98.35616
L3S301.274885	1153.0	111.10523
L3S243.273595	1106.0	101.29147
L3S15.274504	1077.0	109.6125
L3S89.273551	1416.0	118.94966
L3S84.274061	989.0	96.63292
L4S92.274560	743.0	77.96622
L4S198.273770	921.0	91.55666
L4S139.273988	794.0	74.92826
L4S134.275056	681.0	70.05881
L4S181.274912	546.0	53.92401
L4S207.274801	986.0	99.77665
L2S180.273868	1360.0	117.81649
L2S272.273569	790.0	78.63608
L2S329.273288	760.0	78.69966
L2S359.274772	1265.0	112.68151
L2S117.275169	1155.0	107.31802
L2S122.275099	1111.0	110.2183
L2S245.274823	504.0	50.35488
L2S204.274422	975.0	93.57552
L2S225.273366	1294.0	113.59966
L2S136.274044	1218.0	116.71383
L2S366.275139	1054.0	97.86907
L2S109.274119	811.0	79.26783
L2S221.273916	1063.0	99.65199
L2S195.275103	1373.0	123.35048
L2S196.273424	1232.0	117.88784
L3S11.273954	649.0	61.94126
L3S25.273932	912.0	91.24044
L3S266.273363	897.0	88.09844
L3S155.274831	1442.0	125.39043
L3S320.273326	1325.0	127.83809
L3S362.275096	1455.0	130.62562
L3S79.274670	957.0	93.70516
L3S131.274089	1370.0	118.85606
L3S346.274824	1740.0	148.04114
L3S337.273573	861.0	88.65356
L3S330.274669	1298.0	123.2055
L4S76.274075	420.0	36.23974
L4S131.275135	384.0	33.6288
L4S11.274407	625.0	62.0507
L4S168.274699	479.0	58.36024
L4S271.273427	1154.0	105.18026
L4S222.274752	684.0	70.49301
L4S254.275097	527.0	56.21556
L4S223.273496	1141.0	106.869
L4S61.274575	499.0	59.39448
L5S24.273729	839.0	88.72305
L5S16.273599	930.0	90.04315
L2S141.273404	1063.0	103.09007
L2S163.275092	1222.0	111.92693
L2S275.274761	971.0	95.40025
L3S281.274580	572.0	49.18648
L4S145.273686	526.0	51.09202
L4S10.274622	1162.0	107.53182
L1S15.273775	327.0	26.1176
L1S57.275149	492.0	30.62411
L1S114.274060	505.0	30.49559
L1S200.273384	519.0	36.24246
L1S135.274571	454.0	29.1249
L3S122.274454	967.0	95.56318
L2S264.274728	583.0	61.89866
L2S262.273847	1022.0	101.56551
L2S205.273328	1005.0	92.66372
L2S314.274562	793.0	78.32813
L2S369.274208	1012.0	93.22167
L2S153.273823	1281.0	121.86381
L2S292.274340	878.0	86.50011
L2S99.273432	1065.0	93.33708
L2S337.274370	714.0	75.401
L2S182.273544	1369.0	123.68351
L2S102.273640	1248.0	117.61882
L2S360.274294	853.0	82.29698
L2S119.273810	900.0	87.19974
L2S271.274172	611.0	57.99552
L2S191.274169	601.0	60.21136
L2S184.273588	1361.0	127.69084
L2S206.274681	1106.0	106.00143
L2S232.273319	1381.0	120.37557
L2S259.274404	539.0	54.64661
L2S270.273301	972.0	93.5985
L2S261.273625	1000.0	96.7969
L2S268.274328	1155.0	109.63371
L2S373.274175	1126.0	99.4655
L2S202.273648	1208.0	110.06881
L2S344.274314	704.0	71.47743
L2S223.274381	1319.0	123.59491
L2S131.273525	821.0	72.44831
L2S121.274618	1024.0	95.80265
L3S211.274300	840.0	80.97472
L3S237.273438	790.0	61.15693
L3S200.273435	785.0	73.15433
L3S215.274574	492.0	47.8332
L3S246.273437	1182.0	114.56342
L3S82.274800	665.0	66.49095
L3S340.273643	1381.0	127.45587
L3S365.273520	1235.0	113.56947
L3S248.275152	1116.0	100.22489
L3S238.274469	857.0	83.17041
L3S359.274266	772.0	80.64443
L4S221.275124	547.0	56.41539
L3S218.274045	610.0	66.54893
L3S326.274165	1009.0	92.03299
L3S256.274419	1302.0	123.80889
L3S239.273231	1395.0	122.54783
L3S300.273751	673.0	64.32861
L3S170.275172	1104.0	102.08843
L3S344.273768	1108.0	106.12306
L3S262.273446	1228.0	111.78197
L3S325.273412	1415.0	127.61851
L3S195.274992	599.0	61.83325
L3S318.273933	985.0	98.25165
L3S210.274557	673.0	69.58466
L3S24.273327	1104.0	106.53517
L3S222.273213	558.0	54.35062
L3S373.274144	677.0	64.83715
L3S2.275101	499.0	54.13936
L2S252.274922	770.0	76.97895
L3S324.273476	1444.0	130.71807
L3S310.273940	1172.0	115.36455
L4S67.274944	604.0	63.00532
L3S93.274969	1077.0	103.50984
L3S279.273431	971.0	99.89276
L3S97.274612	593.0	59.18104
L3S153.274227	730.0	73.58468
L4S19.274791	444.0	45.98237
L3S350.273502	922.0	87.73409
L4S270.273519	841.0	83.57649
L4S46.274317	465.0	51.84955
L4S128.273697	1039.0	93.3914
L4S20.274959	995.0	94.91924
L4S115.273837	428.0	53.29421
L4S8.274786	741.0	71.02741
L4S33.274689	915.0	90.49642
L4S171.273212	573.0	58.34696
L4S54.274756	615.0	63.21859
L4S141.274652	598.0	62.75077
L4S65.275071	597.0	60.45769
L4S126.273575	651.0	69.05472
L4S196.273506	1259.0	110.29118
L4S149.274438	617.0	60.19988
L4S70.275142	803.0	75.42792
L4S14.273726	653.0	69.59012
L4S36.273864	467.0	45.13381
L4S26.274218	435.0	42.376
L4S43.274641	874.0	84.70209
L4S184.274599	733.0	74.47475
L4S177.274729	694.0	67.5282
L4S287.274631	615.0	57.58999
L4S34.273419	686.0	72.73219
L4S226.273510	441.0	45.69062
L5S60.274531	708.0	67.77742
L5S59.275070	647.0	68.62686
L5S3.273474	537.0	59.1716
L4S31.274252	632.0	60.06298
L5S67.273692	536.0	57.14806
L5S73.274439	584.0	57.78053
L4S59.274899	786.0	84.20096
L5S76.274543	501.0	51.90556
L5S19.273381	957.0	94.80654
L5S15.275104	537.0	58.37052
L1S274.273705	258.0	22.56837
L1S118.274243	544.0	37.30704
L1S1.275106	420.0	32.34001
L2S160.274499	678.0	61.83156
L2S263.274998	768.0	78.01691
L2S142.274028	1102.0	109.33662
L2S278.273562	872.0	87.22957
L2S317.274723	698.0	68.14117
L2S319.273895	540.0	53.68159
L2S381.273428	1030.0	97.21051
L2S241.274532	576.0	48.66116
L2S283.274083	721.0	70.46936
L2S161.273767	987.0	90.89441
L2S297.273357	705.0	69.60259
L2S250.274151	649.0	62.5788
L2S144.273964	1044.0	103.16513
L2S310.273814	355.0	38.81788
L2S320.274818	458.0	44.44832
L2S327.274876	867.0	82.36159
L2S231.274183	1088.0	101.81975
L2S247.274365	630.0	56.31105
L2S148.274630	907.0	91.45795
L2S287.274190	705.0	68.90961
L2S267.274489	707.0	68.04486
L2S281.274734	647.0	58.85167
L2S233.274840	512.0	53.26903
L2S338.274929	756.0	78.16933
L2S348.273779	632.0	57.8158
L2S242.274275	520.0	45.91724
L2S130.274473	985.0	94.33497
L2S339.274279	378.0	38.22663
L2S352.273618	820.0	81.99862
L2S258.274781	333.0	32.47577
L2S276.273904	504.0	49.24245
L2S269.274477	707.0	70.78297
L2S147.273854	972.0	92.99954
L2S325.273636	465.0	42.86554
L2S309.273691	780.0	72.75543
L2S333.273582	978.0	98.97962
L2S249.273863	765.0	69.23411
L2S304.274990	518.0	57.49616
L2S277.274780	566.0	56.89219
L2S318.275058	842.0	85.87267
L2S298.274162	906.0	90.28768
L2S306.274298	740.0	77.29071
L2S302.273675	864.0	82.8627
L2S107.274394	1318.0	122.47452
L2S383.274828	590.0	57.07402
L2S128.274420	855.0	79.69417
L2S243.274397	624.0	56.37793
L2S146.274684	1076.0	104.62255
L2S382.274508	604.0	54.6379
L2S291.274923	883.0	90.26831
L2S244.274518	471.0	46.82278
L3S312.274058	886.0	86.78844
L3S43.274572	479.0	48.13988
L3S217.273947	754.0	74.05339
L3S233.273356	323.0	34.66126
L3S213.274031	438.0	44.24883
L3S107.273949	549.0	61.71123
L3S205.274158	354.0	32.8162
L4S50.274371	775.0	78.86649
L3S293.275055	1035.0	97.96278
L3S286.274095	945.0	87.11925
L3S304.275091	691.0	71.97526
L3S257.273445	978.0	96.64496
L3S57.274956	1019.0	89.17497
L3S185.273706	588.0	52.15431
L3S29.273794	717.0	70.35274
L3S104.275116	676.0	67.07829
L3S41.275001	503.0	52.63683
L3S103.274212	647.0	62.15796
L3S76.273267	1040.0	95.03909
L3S282.273655	1185.0	110.98728
L3S263.274471	1158.0	108.82803
L4S38.275158	577.0	55.8088
L3S250.273486	1025.0	96.46303
L3S285.274320	1095.0	102.72712
L3S319.274074	685.0	70.68569
L3S284.274446	1097.0	108.52367
L4S37.274769	566.0	49.97732
L3S225.273214	637.0	64.9322
L4S179.274591	577.0	56.16516
L3S159.274097	555.0	58.36101
L4S94.273505	444.0	42.57462
L4S13.273883	393.0	41.2514
L3S209.273999	263.0	25.95282
L3S287.273761	874.0	80.43213
L3S140.273555	580.0	57.72489
L3S231.273355	528.0	50.12169
L3S333.274099	1262.0	120.59884
L3S381.273470	494.0	46.54532
L3S297.275024	1354.0	123.37611
L4S193.273943	746.0	76.12318
L4S253.274274	792.0	79.82552
L4S191.273409	1147.0	111.41586
L3S193.273890	812.0	74.58671
L3S220.274691	396.0	40.71088
L3S80.273494	564.0	50.65142
L3S191.275109	1039.0	95.12882
L3S289.274683	978.0	89.89087
L3S275.274900	1338.0	120.66021
L3S302.273750	930.0	91.45041
L3S264.274946	882.0	89.7001
L3S332.273713	1414.0	127.63736
L3S379.274043	388.0	37.2411
L3S219.274311	532.0	51.14112
L2S257.273450	500.0	46.97101
L3S34.273781	505.0	50.8709
L4S224.273365	1077.0	99.93585
L4S245.273426	508.0	55.56374
L4S204.274577	572.0	56.94547
L4S21.273906	427.0	47.53256
L4S35.274301	687.0	65.93214
L4S242.275018	410.0	42.40934
L4S12.275133	369.0	37.42241
L4S182.274989	769.0	73.93884
L4S269.275022	551.0	57.8365
L4S176.275098	568.0	59.6882
L4S1.273228	890.0	86.9872
L4S29.274036	724.0	76.39593
L4S236.274820	702.0	69.34792
L4S74.273368	451.0	44.67783
L4S188.274117	701.0	70.57554
L4S105.274484	892.0	88.52907
L4S51.273968	601.0	62.59223
L4S180.275094	521.0	51.30643
L4S244.273659	487.0	51.23039
L4S22.273742	678.0	66.57099
L4S178.274459	598.0	55.59766
L4S282.273852	636.0	62.53222
L4S73.274762	484.0	49.72293
L4S97.273347	494.0	47.17891
L4S32.274443	558.0	55.91946
L4S55.273741	506.0	50.80195
L4S190.274189	468.0	46.73872
L4S104.274716	303.0	36.66427
L4S24.274064	653.0	67.78256
L4S3.274049	561.0	51.1547
L4S64.273421	247.0	30.14069
L4S137.274447	641.0	61.20855
L4S42.273513	579.0	57.28794
L4S233.273529	645.0	60.44858
L4S283.274460	633.0	61.0906
L4S225.274377	683.0	68.39738
L4S243.274813	522.0	54.9039
L4S214.273364	772.0	77.9307
L4S84.274980	828.0	80.09345
L4S219.273703	746.0	70.31829
L4S183.273842	560.0	57.45356
L4S44.274578	553.0	63.04022
L4S156.274308	752.0	77.46121
L4S279.273227	549.0	57.8586
L4S240.275147	513.0	49.54808
L4S238.273642	613.0	58.63263
L4S166.274315	528.0	50.55166
L4S234.273397	433.0	44.33096
L5S64.273276	578.0	53.63253
L5S51.274396	919.0	87.81996
L5S14.273824	773.0	80.69319
L5S47.273876	760.0	74.4714
L4S90.274104	632.0	66.05762
L4S160.274108	768.0	73.63627
L5S9.274983	361.0	39.85158
L5S55.274213	272.0	33.58151
L4S228.274625	668.0	67.02671
L5S58.273931	409.0	38.47751
L5S57.274776	350.0	30.57096
L5S65.273339	747.0	75.57854
L4S165.274427	596.0	55.81253
L5S12.273358	1006.0	101.54329
L5S43.273561	863.0	87.53754
L5S13.274019	1110.0	108.39644
L5S49.274316	725.0	69.23449
L6S133.273898	346.0	32.97254
L4S206.273845	953.0	96.46376
L3S98.273272	681.0	63.56981
L3S212.274307	739.0	67.27328
L3S108.274542	824.0	76.90739
L4S278.274739	745.0	73.48339
L3S113.273888	736.0	73.10598
L3S110.273905	1425.0	124.5264
L3S145.274276	763.0	72.66729
L4S250.273987	544.0	56.34962
L6S130.273903	326.0	33.14661
L6S209.273736	289.0	28.68466
L1S355.273704	539.0	43.6061
L3S174.275039	574.0	56.11393
L3S197.273809	871.0	86.66365
L3S370.274487	1316.0	119.48771
L4S220.274525	1075.0	102.816
L4S173.273443	680.0	69.8749
L5S41.273752	731.0	78.74928
L1S228.273894	592.0	44.12894
L3S66.274080	632.0	65.6721
L4S148.274292	692.0	69.35952
L3S245.274413	1153.0	105.81918
L2S101.274931	1126.0	96.98486
L3S290.274166	1487.0	129.51636
L2S248.274500	602.0	50.98444
L2S132.274707	871.0	80.13594
L2S118.274673	1048.0	101.97245
L3S342.274115	835.0	82.86008
L4S252.273716	520.0	56.79024
L3S194.273246	1128.0	104.75414
L3S151.273776	477.0	47.4515
L3S126.274724	861.0	83.9423
L3S83.275072	1023.0	96.28285
L3S138.273557	876.0	90.42669
L3S56.275137	919.0	88.70196
L5S66.274354	989.0	94.76477
L3S106.273821	451.0	50.74987
L1S234.275117	568.0	41.30719
L3S252.274993	821.0	77.05475
L3S234.274466	733.0	76.57784
L3S63.273769	1268.0	118.53888
L4S230.274429	541.0	49.94755
L4S241.273621	503.0	50.59027
L5S74.273257	596.0	61.87945
L4S286.274055	451.0	50.73077
L3S125.274039	494.0	47.29337
L3S244.275007	696.0	70.23556
L4S154.274326	680.0	71.76389
L1S273.274399	545.0	40.5615
L1S6.274392	371.0	23.55377
L1S142.273722	438.0	34.78916
L1S167.275065	531.0	40.01944
L2S323.273891	605.0	56.8117
L1S108.274826	457.0	36.32293
L1S128.274455	562.0	39.53528
L1S26.274537	370.0	23.70475
L1S131.274927	422.0	32.53146
L1S83.274077	484.0	33.19699
L1S111.274126	463.0	28.99709
L1S61.273389	552.0	36.47296
L1S78.274362	414.0	27.5019
L1S18.273422	307.0	22.29529
L1S197.274086	543.0	35.67894
L1S65.274694	490.0	32.41817
L1S141.275086	430.0	27.49851
L1S79.273707	471.0	37.62517
L1S372.273563	447.0	33.08139
L1S148.273970	516.0	43.62913
L1S130.275078	455.0	31.33184
L1S32.273346	327.0	24.29037
L1S107.274626	471.0	32.90808
L1S223.274322	584.0	42.16771
L1S160.274321	605.0	45.59422
L1S104.274727	489.0	32.74597
L1S166.274223	612.0	44.74108
L1S175.274934	624.0	48.37742
L1S44.274905	608.0	39.00731
L1S105.273315	426.0	31.36641
L1S92.274475	522.0	36.8728
L1S203.273731	533.0	39.08419
L1S85.273291	509.0	35.13458
L1S119.273846	466.0	29.52959
L1S110.274759	575.0	37.53337
L1S278.274121	616.0	49.66498
L1S117.275153	425.0	28.85171
L1S198.273806	660.0	50.01609
L1S74.274032	422.0	26.73548
L1S314.273495	623.0	50.86621
L1S309.274009	613.0	49.00281
L1S304.273937	502.0	35.93741
L1S239.274267	606.0	49.91394
L1S206.273247	550.0	36.22372
L1S122.273565	537.0	33.55931
L1S221.274942	556.0	42.12824
L1S298.274209	529.0	39.72057
L1S178.275068	657.0	52.31461
L1S378.274245	605.0	52.58309
L1S149.274022	590.0	45.21933
L1S68.275111	460.0	32.0794
L1S48.274804	530.0	33.1061
L1S100.274845	458.0	29.62605
L1S214.274105	726.0	53.60691
L1S325.273290	706.0	52.11842
L1S64.274666	443.0	30.04795
L1S236.274787	600.0	41.24749
L1S319.274696	588.0	40.15838
L1S87.273667	433.0	27.34525
L1S308.274545	428.0	31.8315
L1S97.274918	485.0	37.19413
L1S289.274926	639.0	46.44053
L1S313.273714	599.0	51.24271
L1S283.273819	471.0	42.90389
L1S121.275017	471.0	28.957
L1S70.274844	366.0	25.05105
L1S318.274878	520.0	40.93883
