OTU	Test-Statistic	P	FDR_P	Bonferroni_P	acidic_mean	neutral_mean	basic/neutral_mean	acidic/neutral_mean	basic_mean	taxonomy
New.CleanUp.ReferenceOTU20045	59.5953403572	3.52820760326e-12	6.36418087476e-08	6.36418087476e-08	2.70588235294	0.0	0.0	0.333333333333	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__;g__;s__
766178	56.341416818	1.70044959382e-11	1.53363548867e-07	3.06727097734e-07	2.58823529412	0.176470588235	0.0	1.05555555556	0.0	k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__;g__;s__
151172	48.8130320852	6.38748473412e-10	3.84058165447e-06	1.15217449634e-05	0.0	0.0588235294118	1.05555555556	0.0	4.22222222222	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
319907	43.342954789	8.78368544766e-09	3.96100295262e-05	0.000158440118105	3.0	0.235294117647	0.111111111111	0.888888888889	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes;s__
New.CleanUp.ReferenceOTU43951	41.2548544872	2.3802744338e-08	7.31280263988e-05	0.000429353902368	1.05882352941	0.0	0.0	0.0	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__;s__
546509	41.0358022198	2.64233985285e-08	7.31280263988e-05	0.000476625262658	1.05882352941	0.0	0.0	0.555555555556	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__Candidatus Koribacter;s__
1123837	40.7690908264	3.00057463382e-08	7.31280263988e-05	0.000541243652449	0.0	0.0	0.333333333333	0.0	1.88888888889	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__
78839	40.6058765144	3.2432875662e-08	7.31280263988e-05	0.00058502421119	3.0	0.176470588235	0.0	1.27777777778	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
203969	39.6639835343	5.07932738172e-08	0.000101801008124	0.000916209073114	1.17647058824	0.0	0.0	0.222222222222	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
536860	39.4018017491	5.75435574698e-08	0.000103797068964	0.00103797068964	2.88235294118	0.117647058824	0.0	0.222222222222	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
4082577	39.0989574116	6.64614914935e-08	0.000108984762142	0.00119883238356	1.05882352941	0.0588235294118	0.0	0.111111111111	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
511572	38.4104736725	9.22009856484e-08	0.000131836669542	0.00166312137913	0.0	0.0	0.0	0.0	1.16666666667	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__
279138	38.3472171242	9.50147856774e-08	0.000131836669542	0.00171387670405	3.23529411765	1.23529411765	0.0555555555556	3.16666666667	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__;s__
211037	38.1479202004	1.04452162818e-07	0.000134579150922	0.0018841081129	1.64705882353	0.117647058824	0.0	1.38888888889	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
114022	37.599360067	1.35537937286e-07	0.000162988887518	0.00244483331277	1.58823529412	0.0588235294118	0.0	0.0	0.0555555555556	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
280233	36.9026857592	1.88639741734e-07	0.000212667728838	0.00340268366141	2.23529411765	0.0	0.0	0.888888888889	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
1121144	36.4542653274	2.33330432528e-07	0.000247577314232	0.00420881434194	0.823529411765	0.176470588235	0.0	1.11111111111	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__;s__
843189	34.51256914	5.84929102562e-07	0.000586163952889	0.010550951152	1.23529411765	0.176470588235	0.0	0.166666666667	0.0	k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae;g__Candidatus Solibacter;s__
831520	34.1522099405	6.9350036453e-07	0.000658387346074	0.0125093595754	0.0	0.0	0.166666666667	0.0	2.05555555556	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__
209803	33.7613130989	8.34079545692e-07	0.000752256342259	0.0150451268452	2.41176470588	0.176470588235	0.0	0.777777777778	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
512382	33.3587331058	1.00857882217e-06	0.000866321180679	0.0181927447943	1.11764705882	0.0	0.0	0.111111111111	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
137617	32.54014576	1.48351280178e-06	0.00121634563266	0.0267596039185	0.0	0.0	0.277777777778	0.0	1.66666666667	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__
821468	31.8920834849	2.01275231536e-06	0.00157852288107	0.0363060262645	0.0	1.35294117647	5.72222222222	0.444444444444	1.16666666667	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__;g__;s__
829954	31.7470080497	2.15491464647e-06	0.00161959793304	0.0388703503931	0.0	0.529411764706	1.38888888889	0.0	0.0	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__;g__;s__
1129210	31.4786293746	2.44478209494e-06	0.00170079545638	0.0440989794286	3.23529411765	0.235294117647	0.0	0.5	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
792450	31.416181551	2.51761710811e-06	0.00170079545638	0.0454127773961	1.35294117647	0.117647058824	0.0555555555556	1.0	0.0555555555556	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes;s__
627321	31.3924838781	2.54581867848e-06	0.00170079545638	0.0459214773223	0.0	0.0	0.111111111111	0.0	1.33333333333	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Balneimonas;s__
112795	31.0846080248	2.94211151178e-06	0.00189535026606	0.0530698074496	1.35294117647	0.294117647059	0.0555555555556	0.722222222222	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__;s__
154494	30.6148945702	3.66814162635e-06	0.00228158409159	0.0661659386561	3.29411764706	0.294117647059	0.0	1.72222222222	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
New.CleanUp.ReferenceOTU32509	30.4952187255	3.88004587509e-06	0.00233294224983	0.069988267495	0.0	0.0	0.111111111111	0.0	0.666666666667	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__
154519	30.4220135519	4.01562990956e-06	0.00233657846157	0.0724339323086	1.47058823529	0.235294117647	0.0	0.777777777778	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
545339	29.9920768084	4.91264869594e-06	0.00276919866179	0.0886143571774	1.47058823529	0.176470588235	0.166666666667	1.33333333333	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__
4466061	29.1965524602	7.1305954048e-06	0.00389762666399	0.128621679912	0.0	0.0	0.0	0.0	0.555555555556	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__
550467	28.9056425118	8.17009792134e-06	0.00433447724427	0.147372226305	0.0	0.764705882353	0.833333333333	0.0	1.83333333333	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__;g__;s__
512197	28.8331757835	8.45169262332e-06	0.00435576090113	0.152451631539	2.0	0.0	0.0	0.111111111111	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
820182	28.5254669713	9.75901242771e-06	0.00488980739364	0.176033066171	0.764705882353	0.0	0.0	0.111111111111	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
564196	28.2358298978	1.11727309188e-05	0.00544685730575	0.201533720313	0.647058823529	0.0	0.0	0.111111111111	0.0	k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__;g__;s__
826270	27.6010800886	1.50237785599e-05	0.00713155046484	0.270998917664	3.88235294118	4.41176470588	3.5	7.05555555556	0.111111111111	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae
256536	27.0341217986	1.95656255911e-05	0.00904935267724	0.352924754413	1.05882352941	0.0588235294118	0.0	0.5	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
510383	26.5683912119	2.4299813507e-05	0.00984086130292	0.43832003604	0.411764705882	0.0	0.0	0.0	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
112804	26.553682068	2.44665833175e-05	0.00984086130292	0.441328229881	0.529411764706	0.0	0.0	0.0	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__
New.CleanUp.ReferenceOTU36937	26.553682068	2.44665833175e-05	0.00984086130292	0.441328229881	0.882352941176	0.0	0.0	0.0	0.0	k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__;g__;s__
New.CleanUp.ReferenceOTU17719	26.5500073265	2.45084242867e-05	0.00984086130292	0.442082957283	0.647058823529	0.0	0.0	0.0	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
New.CleanUp.ReferenceOTU20166	26.5500073265	2.45084242867e-05	0.00984086130292	0.442082957283	0.764705882353	0.0	0.0	0.0	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
New.CleanUp.ReferenceOTU14485	26.5463336019	2.45503247939e-05	0.00984086130292	0.442838758632	0.764705882353	0.0	0.0	0.0	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
156611	26.3357501989	2.70750473915e-05	0.0105785595547	0.488379704849	1.11764705882	0.0588235294118	0.0	0.277777777778	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__
New.CleanUp.ReferenceOTU38217	26.2972645848	2.7563604561e-05	0.0105785595547	0.497192299071	0.0	0.0	0.111111111111	0.0	0.611111111111	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__
1147699	25.7992978716	3.47342143526e-05	0.0128161782808	0.626535758491	1.11764705882	0.0588235294118	0.0	0.611111111111	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
4681	25.7942922109	3.4814987014e-05	0.0128161782808	0.627992735759	0.823529411765	0.0588235294118	0.111111111111	0.333333333333	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes;s__
209825	25.6642855329	3.69794687994e-05	0.0133407131641	0.667035658204	1.0	0.0	0.0555555555556	0.444444444444	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__
723690	25.5652726125	3.87171948584e-05	0.0136937404089	0.698380760855	1.11764705882	0.117647058824	0.0	0.277777777778	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
1003093	25.3771395948	4.22456725532e-05	0.0146543738753	0.762027441515	0.0	0.176470588235	0.333333333333	0.0	1.16666666667	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__;g__;s__
239739	25.3074542897	4.3632223495e-05	0.0147619627415	0.787038047403	0.0	0.0	0.166666666667	0.0	0.444444444444	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__;s__
New.CleanUp.ReferenceOTU15214	25.2799137144	4.41925927508e-05	0.0147619627415	0.797145988039	1.47058823529	0.117647058824	0.0	0.0555555555556	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__
242467	24.8193867927	5.46962414419e-05	0.0176554518192	0.98661080313	1.17647058824	0.294117647059	0.0	1.55555555556	0.0	k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__
619454	24.756097561	5.63215363538e-05	0.0176554518192	1.0	0.0	0.0	0.0	0.0	0.333333333333	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__envOPS12;f__;g__;s__
